	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
10	Pet corner	Any saluki/greyhound/whippet puppies in Lausanne area?	matchabubbletea	459	4	Lausanne area	03.01.2017, 12:18	" 
			
			I have a young pinscher, they might meet?   
I ordered a few coats on Ali express for her.  They're really cheap, so I could buy different kinds and colours.
		"	4	 Jan 2017	0.0	['0', '0']	['0', '0']	0
11	Pet corner	Pet Sitting Network - Questions and Comments	NSchulzi	7,635	97	Zug	21.04.2010, 16:30	    Ooops, wrong dates it's 15th-19th July.... glad that was spotted before I hit confirm on the flights  	2429	 May 2009	5.0	['56', '37']	['2', '523', '1', '215']	6
12	Pet corner	Almost frozen puppy found abandoned in SG	meloncollie	482	4	SZ	04.01.2017, 09:58	"    Wow, the system has reached Switzerland? We used to have a parrot in Ecuador, it couldn't fly and liked sitting in the palms in the garden (we had to put it on it and pick it up again). One day it was gone .... a few ""friendly"" guys came along and claimed they found it (somewhere, where it couldn't possibly have gotten to  ) and they would happily sell it back to us! Well, my stepmother went for it, telling them straight, that should the parrot ""run away again"" we would not be interested in getting it back. Didn't happen again. 
(Not suggesting you should do that with your dog though  )
		"	7687	 Sep 2006	6.0	['18', '17']	['16', '111', '5', '288']	6
13	Pet corner	Dog agility or Saluki / Greyhound running tracks	Fidgety	652	10	Bottom of garden with fairies	12.09.2016, 11:57	" 
			
			I do the opposite of free feeding, food only comes from me, I decided when and how much. But nonetheless the dogs do not get meals in a bowl, they eat throughout the day.   
Every piece of kibble is a reward.    
Each morning the dog's ration for the day is measured out and goes into my training treat bag. A pocket will do if you don't want to go for the 'doggie bag lady' look.    
Then as we go about our day, frequent short training sessions, inside and out, as well as on our walks and during our play and quiet times together - because every single interaction with you is a training event - the dog is rewared with a piece of kibble every time he does what I ask.   
This form of feeding works well for us as:   
1. The dogs learn quickly that I am the source of good things. This builds that oh-so-important bond, and quickly.   
2. The more they do as I ask, the more good things come their way. Paying attention to mum = good things happen. Light bulb moment!   
3. A young pup has a lot o' learnin' to do. Rewarding the small steps towards the larger goal (in training speak, shaping) repeated the umpteen thousand times necessary for a puppy to cotton on to the concept, means lots of little rewards. A puppy would soon balloon into a beach ball if she got both meals and training rewards. So why not dispense with the bowl altogether and make all food a reward?    
4. I know exactly how much as been eaten, I am in control of portions and timing. But as we eat small amounts throughout the day I have minimized the risk of gobbling that might lead to bloat*. Because I am in control of when my dog eats I time eating and exercise accordingly. (With free feeding you might miss that your pup has just eaten as he takes off for high speed Zoomies around the garden.)     
This has worked well for mine over the years, balancing the amount of food given while keeping training motivation high via rewards.        
* Be aware that there are other causes of bloat as well. Owners of deep chested dogs are most likely to be affected. But bloat can happen to any dog of any size or breed, all dog owners should be aware of the condition, symptoms, and prevention.     
ETA:   
There are many different ways to approach feeding, not really advocating one over another. (Other than feed nutritionally sound food, in appropriate amounts, keep your dog a healthy weight.) One should choose an approach that is right for the individual dog, but above all, as with every thing one does with one's dog, one should understand  one is doing what one is doing, understand the positives and negatives, and make informed choices.   
Thus endeth the sermon.   "	506	 May 2010	5.0	['1', '1']	['457', '182']	5
14	Pet corner	What do I need to do in order to import my horse into Switzerland from the UK?	KlingonTranslator	613	12	Stäfa, Zürich	02.01.2017, 12:32	" 
			
			Hide it in some lasagne bolognese.    
Tom
		"	4	 Jan 2017	0.0	['0', '0']	['1', '1']	0
15	Pet corner	English speaking dog trainer	Nalpac90	1,483	10	N/A	20.12.2016, 17:04	"    Thats possible.   
Here is the link to those dog trainers that have permission by VETA Zurich to train the mandatory courses like puppy class, ""Junghundekurs"", ""Erziehungskurs"".        
Thanks, meloncollie, for the recommendation.
		"	78	 Sep 2012	2.0	['2', '2']	['29', '15']	0
16	Pet corner	Where to get a cat ?	Elee	1,955	30	zurich	21.12.2016, 12:33	"    More cats without collars than with around here.  Farm cats are unlikely to have any, but doesn't mean they're homeless.  Ours did have a collar, but yes she lost it somewhere several times over the years and I had to buy new ones.    
So now you know the truth you can tell your friends, can't you.
		"	54	 Dec 2007	2.0	['0', '0']	['4', '3']	0
17	Pet corner	Open Day Today (June 2) at Tierkrematorium in Seon	Mrs. Doolittle	954	3	AG	02.06.2012, 11:28	" 
			
			Updating my own thread.....   
I never went to the open house.   
Sadly we have been to the pet crematorium in Seon twice in the past 3 months, most recently on Saturday.   
The staff are really caring and helpful. The website is not in English and even in the German version and in the brochure there is information missing which I thought I should share.   
If you bring your deceased pet yourself, you can have a paw print set in clay made to take with you. We thought this was a lovely gesture and it was free of charge.   
The particular urn we chose can be hand painted with a photo of your pet. Friends of ours had this done and that is how we learned of it. This service is fee based and it also requires extra time so the urn will not be ready for pickup as early as if it was not painted.   
Lastly, we requested and were given a letter, in both German and English, to present at airport security should we wish to transport the urn in our hand luggage.
		"	5437	 May 2007	6.0	['149', '107']	['6', '167', '2', '917']	6
18	Pet corner	Where are dogs allowed to pee?	Kipsu	2,595	50	Zürich	02.12.2016, 19:31	"    ACTUALLY, it serves the newbie-bashers here right to have found their master. LOL.
		"	10	 Nov 2016	1.0	['0', '0']	['7', '4']	0
19	Pet corner	Pet Sitting Network	guest	84,787	400	null	1.1.0001, 00:00	"   Type of animal: 2 dogs / 1 cat 
Breed: Black labs / Minx 
Age of animal: Dogs: 6 and 7, Cat: 14 
Animal spayed: yes to all   
House / Apartment: Small house/apartment attached to a larger house 
Garden: yes, small, but fenced in 
Any other pets: yes, fish. 
Your location: Saint Blaise - Neuchatel    
Looking for someone to watch my 2 black labs on occasional 3 day weekends this summer and over 4 days in September.     
Tonya
		"		 Jun 0001		[]	[]	
20	Pet corner	Moving with dog, Vevey	AndiR	1,936	18	Vevey	15.12.2016, 12:15	" 
			
			So, on Sunday I came with my dog to Switzerland. on Monday I have registered the dog at the tax office (since in Bern canton you have to pay 100 CHF annually) and today we went to veterinary office.  
and it was 106 CHF - they have charged me consultation, check up, entrance of the information into swiss system and two pills since they think that in Croatia we have some kind of a heart worm and my dog has to take the pill now due to it. of course, I have called back home, and they have said that we do not have that disease in Croatia but nothing I can do now. 
the good thing is that here vaccination against rabies is once every three years (back home in Croatia is every year) and there are no ticks here until april so less chemicals on my dog
		"	7	 Dec 2016	0.0	['0', '0']	['1', '1']	0
21	Pet corner	flora and fauna of CH	Monica_Utila	1,341	1	Utila	19.12.2016, 21:04	" 
			
			A big question- as although Switzerland is small- it has a great variety of different ecosystems, geology, altitude, lake regions, peat bogs, different type of mountains at diff. altitude, with the Jura being lower and mainly limestone, and the Alps with a lot above tree level and granit, and other rocks-  and very distinct flora and fauna depending on that.
		"	19	 Sep 2014	1.0	['1', '1']	['23', '4']	2
22	Pet corner	Dogging! Well, puppying!	Fish Paste	4,833	37	North	13.06.2015, 13:26	"     
All dogs love water!
		"	407	 Jun 2013	4.0	['8', '5']	['470', '220']	3
23	Pet corner	Keeping cats off the counters	dsbigler	1,353	26	Bülach	28.10.2016, 06:17	" 
			
			Open plan kitchen/living area I assume.  Otherwise, simply shut the connecting door when you're not in the kitchen.    
What other cat climbing/lounging items do you have in the house?  One of those cat trees or something similar?  Some cats do like to be up above observing those below them so if you don't have anything like that then get one.  That may solve the problem.
		"	10	 Oct 2016	1.0	['0', '0']	['17', '5']	0
24	Pet corner	In Memoriam	countrybumpkin	1,922	3	Aegeri	14.12.2016, 20:15	" 
			
			She looks lovely, and she had a good long life with you. She's in your heart.
		"	166	 Jan 2012	3.0	['0', '0']	['268', '113']	2
25	Pet corner	A happy hoppy ending?	Odile	3,511	79	Neuchatel	19.10.2016, 12:42	" 
			
			H nearly had a heart attack when paying the bill - but hey ho. Thank goodness our great local vet is ... in France   - I promised to repay him when we are in UK (but hopefully he will ahve forgotten by then   )...He was spade (sp?) at the same time as there was no bad infection present- I thought it was very reasonable (210E).
		"	19655	 Sep 2010	6.0	['386', '287']	['22', '599', '10', '195']	6
26	Pet corner	Advice re planning application for boarding kennel	irishgirl	1,146	5	vaud	13.05.2015, 22:12	"    That's great news. I know of too many cases where approval was sought and turned down.    
I have visited a lot of kennels over the years and would be happy to offer any input or suggestions if you are looking for any. I also have a ton of dog beds and related items for sale, all washable, which I think is mandatory for a kennel. You can always send me a PM for details. I see no problem in saving some money and buying used items and of course I can provide a receipt. Best of luck with your project.
		"	73	 Apr 2009	2.0	['0', '0']	['128', '44']	2
27	Pet corner	Tierspital ZH temporarily NOT admitting cats and dogs	Kittster	771	2	Zurich	07.12.2016, 14:26	" 
			
			I would just like to add one more hospital to the list of facilities where emergency care is available.       , Muhenstrasse 56, 5036 Oberentfelden 
For emergencies there is a special number:  062 737 80 07     
website:   "	3788	 Dec 2006	6.0	['116', '74']	['5', '562', '1', '964']	6
28	Pet corner	CT scan on dog - anyone had one?	MaybeeSkint	7,743	60	Vevey	15.01.2015, 16:51	" 
			
			Well he is still hanging in there. He has continued to lose weight and now losing muscle as well which is not good. He is down to 8.7 kg   The steroids for the autoimmune haemolytic anaemia seem to be working as his red blood cells are creeping slowly towards normal but his white blood cells are as high as ever. His liver function is good but he is incredibly thin so he's on a special diet now. There was talk of him going to the animal Hospital at Bern this weekend but I don't see the point. The vet is being really really good but the dog is very distressed everytime he goes as he needs to have blood taken every time injections of vitamins and yesterday he had his back passage examined and two enormous long swabs up his nose. He was hysterical and subsequently I wasn't much far behind him.  But the red blood cells improving did give as a glimmer of hope and the vet agreed that there was no point in sending him to the hospital when I pointed out that the only thing left was to x-ray and scan him to see if something going on in his chest and if there is this nothing that they can do so all the while that he is happy we are going to keep him at home.
		"	257	 Jun 2014	4.0	['7', '7']	['249', '87']	5
29	Pet corner	Dogs area Bern and surroundings	FTettamanzi	615	0	Bern	06.12.2016, 13:23	" 
			
			Hi all, 
looking for a dogs are in Bern and around where I can leave my two little dogs off leash and they can run around with other dogs.
		"	6	 Dec 2016	0.0	['0', '0']	['0', '0']	0
30	Pet corner	Dog Park/Off the lead	Nelly123	825	3	Zurich	05.12.2016, 11:01	" 
			
			All together, but AFAIK only one section of the Allmend is open for non-leashed dogs. I think it's Allmend III west of Saalsporthalle.
		"	88	 Oct 2016	2.0	['8', '7']	['65', '19']	2
31	Pet corner	Winter Care For Cats	Blueangel	1,162	15	Küsnacht, Switzerland	02.12.2016, 10:50	" 
			
			Now it's got a bit cold, our cats are spending a little more time indoors. They love underfloor heating.   
Cats have a fur coat, which you may have noticed is fluffing up for winter, so they don't worry about the cold.
		"	1116	 Nov 2015	5.0	['46', '42']	['2', '829', '1', '293']	6
32	Pet corner	Looking for foster families for Border Collies	CONCHELA	1,181	2	Verbier	30.11.2016, 11:55	" 
			
			I was going to put the name and contact number for the person that runs the adoptions in Switzerland but I wasn't sure it was permitted in the forum.    
This is a non profit organisation, based in France which aim is to build a net between France, Switzerland and Belgium to find homes for Border Collies in need of a new start. All dogs are adoptable in Switzerland and Belgium and BLC will organise carpools to get the dog to you if you are unable to travel to pick it up. The organisation doesn't have premises but a network of foster families that look after the animal while giving them the basis on education and socialisation till they find a forever home.    
All the information is on their facebook page (in french) and their website (also in French) 
The person that runs the Swiss adoptions speaks very good English.            
I have just taken on one of their dogs, Instead of adopting her I have opted for fostering with the intention of adopting. She has been with us for a month and is about to be officially adopted.
		"	22	 Nov 2009	1.0	['0', '0']	['18', '8']	0
33	Pet corner	For furry Canadian immigrants.	etoilech	1,112	7	Bern	13.08.2016, 15:19	"    If he is small I think some airlines will allow him to fly in the cabin with you   As long as he is ""hand luggage"" sized and you pay a fee.
		"	14	 Dec 2007	1.0	['0', '0']	['11', '3']	0
34	Pet corner	New Jersey bans declawing	drkarthiks	2,271	8	Zurich	16.11.2016, 14:27	" 
			
			I think Chris Christie had his claws removed a while back over a traffic issue on a famous bridge....
		"	460	 Dec 2013	4.0	['8', '6']	['324', '193']	4
35	Pet corner	Surgery for dog's knee ligament tear ??	Susan57	3,716	41	Kilchberg ZH	03.08.2014, 10:21	" 
			
			Soooo pleased to hear Kuma's good news!
		"	886	 Sep 2009	5.0	['23', '8']	['1', '164', '442']	6
36	Pet corner	Who knows about goldfish ?	John_H	1,156	23	Nyon	26.10.2016, 20:02	" 
			
			How are the fish doing ?   
Very cool project and great idea.   
Feeding wise, what goes in comes out so to speak so little is generally better.    
The temp will anyway be room temp so probably 22º or there about, not really cold but less than is considered as tropical at least.   
Must admit that pellets man be better for goldfish as they'll more likely eat the fallen pieces on the substrate vs flake as it looses it's flavour and attractiveness very quickly but goldfish are hardly fussy so they'll probably eat anything.   
You just need a picture with a cat in front, that would be real cat TV !
		"	1853	 May 2013	5.0	['61', '33']	['2', '171', '847']	6
37	Pet corner	Travelling to Italy with my dog. Good idea?	pinkkann	4,889	14	Vevey, Vaud	07.04.2009, 15:22	" 
			
			We've taken our dog to Italy a couple of times and never had a problem with going through the border, we've just driven straight through.  They've never stopped us and asked for any paperwork, but I have always taken her passport and other paperwork with us just in case.
		"	36	 Aug 2008	2.0	['9', '4']	['12', '6']	0
38	Pet corner	Pet moving	yann100	561	7	Zürich	12.11.2016, 17:07	"    Fair enough, then just decide where you want to stop, use any of the main hotel sites and select ""pets allowed"" as an option.  I always contact the hotel we use direct to double check they are happy for us to arrive with a dog.
		"	13	 Jun 2010	1.0	['0', '0']	['1', '1']	0
39	Pet corner	Romanian Dogs	Florida_girl	1,123	19	zurich	15.10.2016, 19:01	" 
			
			These Swiss organizations    and   help with the adoption process of stray dogs from Eastern Europe.   
If you want to donate food or money toward the care of Romanian animals, this is the official animal protection   in Romania and   are animal organizations  in Romania and abroad. If you scroll way down you will find links to articles in Ro and Engl on animal protection, veganism, environment etc.
		"	44	 Nov 2009	2.0	['0', '0']	['75', '15']	4
40	Pet corner	Pet sitting support group	insaf	396	1	Zürich	07.11.2016, 10:37	" 
			
			This thread may be helpful to you:       "	37	 Feb 2012	2.0	['0', '0']	['11', '7']	0
41	Pet corner	Boarding kennels near Blonay	Victoria B	367	0	Montreux	04.11.2016, 09:50	" 
			
			There is an excellent 'pension familial' - a boarding kennel run by a charming lady Marie-Claude Liechti who speaks English fluently, she lives in a pretty farmhouse with heated kennels dotted around the garden, I think she can have 6or 7 dogs (not sure) I have left my terrier, Bobby, with her 4or 5 times a year over the last 9 years. He is really happy there and frankly, a lot healthier when I collect him (they will collect dogs from your home) Mme M-C Liechti, Chemin du Saugy 22, 1806 Saint Legier 0219431512   0794133971 she also offershealthy dog foods, health therapies and education/training. I feel that she has a great knowledge and years of experience with dogs, when Bobby is with her, I know he is in good hands.
		"	1	 Nov 2016	0.0	['0', '0']	['0', '0']	0
42	Pet corner	A funny thing happened on the way to the theatre tonight	marton	598	7	Zürich	03.11.2016, 01:02	"      +1 for that theory.     
My first thought was the doggy-whining was a mix of "" "" and "" "".
		"	7567	 May 2008	6.0	['170', '145']	['8', '755', '4', '797']	6
43	Pet corner	Help!  What to do?	Medea Fleecestealer	4,276	67	Misery-Courtion	17.07.2016, 12:07	" 
			
			None of ours are that friendly around here.  In fact in all the years we've been here I remember only one that was friendly and that was a very young cat, just a few months past kittenhood.  He didn't mind coming to say hello, but he disappeared after about a year.  Don't know if the owner moved, the cat got run over or what.     
The immediate neighbours have been in and out a few times since the cat turned up so if it belonged to them I'd hope they'd have let him back in by now.  Then again, maybe he crossed their yellow lines once too often and they've thrown him out.    Just kidding.  If he is theirs I'm sure I would have seen it before now.
		"	13857	 Jul 2011	6.0	['173', '137']	['9', '956', '5', '680']	6
44	Pet corner	Looking to rescue one or two dogs	sbond	3,453	29	Zug	08.01.2016, 20:56	"    Wow Meloncollie - thank you for your detailed and informative post that covered just about every aspect I need to consider. I really appreciate your taking the time and trouble - even going so far as translating the Tierdatenbank search boxes! After hearing your experiences, on the one hand I'm feeling much more optimistic that I will find my pet soon, and on the other I'm daunted at the thought of the application, interview and vetting process - what if I don't measure up?! Suddenly applying for a job seems a cakewalk in comparison. Your advice has certainly prepared me for what lies ahead and I will try a multi-pronged strategy to minimize the chances of rejection. I hope to get back with good news soon - thank you so much for your support.
		"	23	 Jan 2015	1.0	['0', '0']	['11', '4']	0
45	Pet corner	Cat sitting over Christmas (Zurich)	JaneF	656	10	Zurich	25.10.2016, 21:53	" 
			
			It turns out that my roommie needs to work during Christmas so my baby doesn't need to move   thank you everyone for your help!
		"	16	 Aug 2016	1.0	['0', '0']	['10', '7']	0
46	Pet corner	Setting catflap into a double glazed window?	Odile	897	25	Neuchatel	25.10.2016, 14:21	" 
			
			I think the first question to answer is if a 3 legged cat can use a cat door. Perhaps a temporary test installation just made with a sheet of hard styro with a cat door fitted to it would help answer the question.
		"	19655	 Sep 2010	6.0	['386', '287']	['22', '599', '10', '195']	6
47	Pet corner	One limb less - but one friend more.	glowjupiter	1,234	7	here	08.08.2015, 15:20	" 
			
			Our three legged neutered cat is called Minou, or Hoppy and he is definitely one friend more <3
		"	3534	 Feb 2012	6.0	['51', '42']	['3', '545', '1', '803']	6
48	Pet corner	Anyone can look after my little dog for 3 days?	Elee	656	2	zurich	23.10.2016, 21:54	" 
			
			Sent pm
		"	54	 Dec 2007	2.0	['0', '0']	['4', '3']	0
49	Pet corner	Apps for animal lovers..	CathHarmony	855	2	Best City, Greatest Nation	01.09.2016, 09:07	" 
			
			Oooo, that's awesome! Thanks for sharing!   "	1318	 Aug 2010	5.0	['194', '107']	['1', '098', '602']	6
50	Pet corner	New kitten issues	ADR	1,053	22	Zurich	20.10.2016, 14:17	"    As cats have the much better equipped for raw meat than humans (because shorter, among possibly other factors) digestive system, I don't think this is necessary.    
YMMV of course, OP.
		"	2	 Oct 2016	0.0	['0', '0']	['0', '0']	0
51	Pet corner	incontinence in older cat	caz	496	7	Tuggen SZ	17.10.2016, 18:27	" 
			
			My cat lived to 19. She was rather incontinent in the end which was a bit frustrating, but she did have a lot of love still to give - we lived 2 years with the constant drip surprise (perhaps the reason I have a trauma with shoes lying around instead of being inside a wardrobe).   
Hope your kitty gets well!
		"	248	 Aug 2006	3.0	['1', '1']	['237', '96']	5
52	Pet corner	Any Reef Aquarium keepers here ?	Ridgeway	332	0	VD	19.10.2016, 01:41	" 
			
			Just wondered if there are any reef aquarium keepers lurking around the forum. Admittedly reef aquariums are particularly mobile so perhaps with so many mobile people it's not such a popular hobby. There's 7 English speaking reef keepers around GE & VD that share knowledge and experiences together, all are expats except 1 so it's a very eclectic mix.   
Always happy to meet up and share experiences and knowledge with anyone out there, or happy to advise any beginners looking to start in the hobby.   
All the best     
Ridgeway
		"	70	 Sep 2007	2.0	['1', '1']	['26', '17']	0
53	Pet corner	Apartment hunting and dogs	londonCH	1,046	13	Zurich	08.10.2016, 14:25	"    Just to emphasize:   
Although the federal SKN will no longer be required, please keep abreast of changes to cantonal dog law. Now that the federal government has said it no longer has any interest in promoting canine education abd safety, there seems to be much talk of the various cantons putting stronger measures into place.    
We tended to emphasize the federal law in discussions here on EF as that was one constant - but now we need to keep cantonal law in the forefront.    
And if I could add a plea:   
I would urge all dog owners to keep taking classes voluntarily - especially foreigners, both long term residents and newcomers to Switzerland.  I fear that having abandoned the SKN, the next serious incident involving a dog will result in more draconian measures - and you know if a foreigner is involved it will be worse for us all.   
As outsiders to Swiss culture, many of us are taken by surprise by 'Swiss canine norms'. Expectations are indeed different here, not knowing or following those norms will hurt your dog. Fines for allowing your dog to piddle on common grassy areas, barking at noon, restrictions on leaving your dog alone in your flat, to name a few differences - and of course there is a difference in the level of training expected.   
Once you settle in, please take a dog class if only to learn what your neighbors will expect of you. Starting on the right foot (and paw) will make it much easier on you and your dog.   
There are many good Hundeschule and many different types of classes offered, from basic training to Familienhund to a wide variety of dog sports to special interest courses.  Classes are offered in many different languages, use this hobby as a way to augment your German/French/Italian classes. Or if you prefer, take classes in English -  for instance, EF member Cherrry Tree offers these.    
I am saddened that the SKN is no longer required, and having lived through the witch hunt that followed the Oberglatt tragedy, I fear that backsliding on the part of Swiss dog owners will see those dark days return.   
Not to mention - taking classes is IME the easiest way to find your feet and make friends in your new home. A good Hundeschule can be a 'soft landing' for newcomers to Switzerland.   
/sermon   "	12	 Jan 2014	1.0	['0', '0']	['0', '0']	0
54	Pet corner	FIP or Lymphoma	swissnyc	1,077	10	zurich	20.08.2016, 21:00	    Happy news!       Then we'll just have to gift-wrap a virtual scratching post for your little furball.   	281	 Oct 2009	4.0	['0', '0']	['128', '80']	4
55	Pet corner	What do you do when you lose your 'pet' spider?	CathHarmony	2,476	60	Best City, Greatest Nation	06.09.2016, 12:26	" 
			
			Paint the wall. Spiders hate paint   "	1318	 Aug 2010	5.0	['194', '107']	['1', '098', '602']	6
56	Pet corner	Labra/Golden doodles?	londonCH	985	18	Zurich	08.10.2016, 14:18	"    I know, I did say to check out the rescue centres.  It doesn't matter where they are.
		"	12	 Jan 2014	1.0	['0', '0']	['0', '0']	0
57	Pet corner	Rant on buying kittens	roegner	1,195	21	Zurich	11.10.2016, 13:03	"       
I have no issue with finding people for your kittens when your cat has some, and using modern methods. And no, it wasn´t clear from my rant, but then it was a rant, so yes, I am opposed to clearly (un)professional breeders selling them this way.
		"	3274	 May 2011	6.0	['90', '68']	['3', '398', '1', '728']	6
58	Pet corner	Cat Collar Recommendation Please	Blueangel	478	9	Küsnacht, Switzerland	06.10.2016, 09:55	"     I had a look at a youtube video of them and wondered the same. I've never understood why they still make collars with bells when the manufacturers know it can give the cat tinnitus.
		"	1116	 Nov 2015	5.0	['46', '42']	['2', '829', '1', '293']	6
59	Pet corner	Wolf Seminar with Monty Sloan, Einsiedeln and Uni Zürich-Irchel	meloncollie	342	0	SZ	06.10.2016, 11:37	" 
			
			A heads-up for those who are interested in learning more about wolves, and about issues surrounding the return of wolf populations in our society:   
Monty Sloan from Wolf Park (a renown wolf refuge and research park in Battle Ground IN, USA) will give a seminar sponsored by CHWolf ( ) at the Schweizer Jugend und Bildungszentrum in Einsiedeln on Saturday 5 November and Sunday 6 November. The seminar will be in English, with German translation.    
More information here:         
 (ETA: Replaced link, the other document linked to an earlier lecture)   
Mr Sloan is also giving a lecture at the Uni-Zurich-Irchel on Thursday 3 November at 19:30. More info here:       
---   
I've been to Wolf Park - an amazing experience. If you ever find yourself in Hoosierland put a visit on your list.    
I'm looking forward to hearing Mr Sloan.
		"	7687	 Sep 2006	6.0	['18', '17']	['16', '111', '5', '288']	6
60	Pet corner	Dogs with their tails cropped.... and also any vet recommendations in Balerna area?	DannyD	627	9	Chiasso	27.09.2016, 16:29	" 
			
			Thank goodness you are here and how lovely of you to adopt a dog, they are a lifelong joy. Unfortunatly for some reason dogs without a tail seem to be frowned upon with some folks ( not just in CH everywhere ) I had it recently with my french bulldog an old lady saying get your 'fighting' dog away from my her fluffy poodle thing, my dog was born without a tail though
		"	26	 Sep 2016	1.0	['1', '1']	['11', '4']	0
61	Pet corner	Cats: one or two?	guest	2,383	53	null	1.1.0001, 00:00	" 
			
			Where is the (scratching) poll?
		"		 Jun 0001		[]	[]	
62	Pet corner	Tier Im Recht has redesigned it's website	meloncollie	397	1	SZ	28.09.2016, 22:23	" 
			
			Yup, I second that whole heartedly!!   
 Apart from this very useful page, I am  also often getting my info from the federa bureau for veterinary stuff      
Most of the pages are already available in english      "	7687	 Sep 2006	6.0	['18', '17']	['16', '111', '5', '288']	6
