	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
10	Employment	Late filing of RAV job searches	Acrobat	976	37	Zurich	03.01.2017, 10:43	"    I was given a set of stick on bar codes when the scan centres were set up about 3 years ago. If you don't include the barcode then they have to just enter your AHV no manually. They can't penalise you as the barcode requirement is not stated in the law.
		"	8	 Jul 2015	0	['0', '0']	['0', '0']	0
11	Employment	Unemployment RAV First Meeting - Translator? [Basel]	guest	9877	58	null	1.1.0001, 00:00	"    If you can get the RAV to send you on a German course it might be useful to you.   
My wife was unemployed for a few months and didn't have to go on any of the ""touchy feely help you find a job"" courses. Her German is quite advanced so she got the RAV to pay for a ""Rechtsschreiben"" course (proper written German) at the Gewerbeschule - which she never finished as she found a job in-between times.   
Wrt finding new work, in CH a lot depends on knowing people working at places where there are likely to be vacancies (i.e. networking) - so make use of that if you can.   
Cheers, 
Nick
		"		 Jun 0001		[]	[]	
12	Employment	IT senior network administrator salary	kucciolo24	11999	60	Zurich	09.11.2011, 11:49	"    my 2 cents worth: From my experience, there are a lot of ""hidden"" costs in Switzerland which people normally don't calculate with. Pending on your lifestyle your savings could largely differ. You could certainly live comfortably on 5'900pm, and have a life, but don't expect luxury and certainly don't expect to save 2K from it. Of course, you could put away more, but you would need to make some sacrifices.   
90K is OK, but I'd say it's a minimum to get by here.
		"	31	 Nov 2011	2	['0', '0']	['5', '4']	0
13	Employment	Company Car in Zurich - how does it work?	J2488	350	4	St Gallen Kanton	29.12.2016, 13:16	" 
			
			hey OP, have you figured how does it work eventually? I am researching into the matter in  .
		"	642	 Nov 2012	5	['143', '97']	['1', '109', '507']	6
14	Employment	Management Role in the construction industry	arkansis	167	3	Australia	05.01.2017, 23:19	" 
			
			Thanks Tobeit,    
Thanks Tom, I will be monitoring the areas for the next months but I don`t see much movement there unfortunately   "	4	 Jan 2017	0	['0', '0']	['1', '1']	0
15	Employment	Need Advice: Employer wants to terminate job-contract before even starting!	AngelHalo	472	6	lausanne	04.01.2017, 00:37	" 
			
			As for the job itself see FMF above. But the question is if only Swiss law applies.    
The start of your membership here indicates to me that you may have come over from the US due to this position, which of course means lots of additional stuff needs be done and costs incurred. If that's the case, they happened pre-contract and probably in the US, so US law may apply, which may well give you a better position, dunno.
		"	5	 Nov 2016	0	['0', '0']	['1', '1']	0
16	Employment	Desperate for keys to finding work in Basel/Zurich	luckyleo	1719	40	Australia	30.12.2016, 14:23	" 
			
			Thanks All! :-)   
He's been here for less than 4 months, applies for roughly 4-6 jobs a week (all that comes available). Has had 5 face to face interviews int hat time.  He has a good relationship with recruiters such as Coopers and Stamford which put him forward regularly for jobs with big company's such as Roche, Credit Suisse amongst others.  With all of those interviews, he's received 2nd round callbacks and frustratingly don't give much feedback as to why he missed out.   
His linkedin is here:    
His cover letter addresses the fact he is a swiss citizen returning to Switzerland for permanent work.   
I appreciate you looking into UK circumstances, however, his dad just recently passed away so we would prefer to be a bit closer to his family for a while.
		"	23	 Sep 2015	1	['0', '0']	['1', '1']	0
17	Employment	LinkedIn	Castro	6724	48	Basel-Land of Smiles	15.04.2009, 13:28	" 
			
			Hi all...  Has anyone had luck using Linkedin to get a job?  I have recently hooked up with a number of past and present colleagues, but I'm not sure what to do with it now, short of saying, ""I'm looking for a job"" which most of them know anyway!
		"	4795	 Nov 2007	8	['94', '75']	['12', '821', '4', '181']	6
18	Employment	Employment Lawyer/Advice Basel	Ardennes1944	469	10	Basel	01.01.2017, 22:19	" 
			
			I have of course read the details of the contracts and the non-compete agreement but my case is quite complicated as it involves 2 countries. I informed my new employer today and they will contact their lawyer.
		"	143	 Oct 2014	3	['0', '0']	['18', '16']	0
19	Employment	Unemployed Non EU regarded as EU CV etc.	Reto Ueli	3141	30	Zurich	20.05.2014, 22:52	"    I wonder sometimes if the rules are too complicated and the HR people are not even sure if they are allowed to hire a non-EU person with an open permit....maybe they think they still have to follow the Swiss/EU first rule...even though you have the same work rights and can be hired without justification.   
BUT asking if your spouse is really Swiss is just unacceptable. If it makes you feel any better the employer could still discriminate against you (regardless of nationality) if you are female, have a child, are the 'wrong' colour, age etc etc etc
		"	29	 Aug 2012	1	['2', '1']	['1', '1']	-1
20	Employment	RAV penalties  vs. Ref letter advice	Icarios	448	9	Zurich	31.12.2016, 18:03	" 
			
			Thanks a lot to all of you for all the quick replies (on a 31st Dec!!).  
Looks lots clearer now to me.     
Happy new year to you all!
		"	5	 Dec 2016	0	['0', '0']	['3', '1']	0
21	Employment	How did you find your job in Switzerland?	MegSF	102890	104	usa	14.01.2007, 02:58	" 
			
			I was an English teacher and met future Swiss husband whilst trying to get to grips with the second conditional........love at first sight!!   
So decided (eventually!) to come here, join forces, and offer my linguistic talents to the wider Swiss audience - worked well!!
		"	13	 Jan 2007	1	['0', '0']	['1', '1']	0
22	Employment	Seeking employment from the US?	HookTheBrotherUp	1890	48	United States	28.12.2016, 07:38	"    Without getting into too many details, if you search, you will find stories of people who thought that a visit for a few weeks every 6 months would be enough, and found out differently. It is unambiguously against the intent of the Green Card rules, and I'd be suspicious of anybody who claims otherwise. Especially if they are selling something.   
Don't get me wrong, I'm sure plenty of people successfully avoid getting caught by blind luck and/or by being prepared with misleading documents, (e.g. a mortgage on a house you've no intention to return to) but there are no guarantees. So don't fall into the trap of thinking there is no risk, and consider being as circumspect about it as you would be for any other not-100%-legal endeavour.   
Regarding medical, in case it isn't clear, if you are permanent resident of Switzerland you'll be required to have Swiss health insurance. It doesn't sound like you qualify for any of the exceptions that I've heard of. The basic insurance is reasonable in what it covers, but will cost more than 150 per month per person.
		"	7	 Dec 2016	0	['0', '0']	['1', '1']	0
23	Employment	Notice Period	spooks	1695	52	portsmouth	25.12.2016, 12:38	"    An employer can't do that. They would have to pay it out.
		"	6	 Jul 2008	0	['0', '0']	['0', '0']	0
24	Employment	Do online certificates help getting a job in Switzerland?	paliak	772	15	Bulgaria	23.12.2016, 01:39	" 
			
			Good, better start learning then now. It is not only understanding but also being able to write as that will be required when doing exams.
		"	4	 Dec 2016	0	['0', '0']	['0', '0']	0
25	Employment	DIRECTIVE 2005/36/EC on the recognition of professional qualifications	Penelopy	793	14	Oberwallis	02.12.2016, 23:47	"    Yes - and the people who determine if they meet the criteria are PsyCo in this case. Actually working then, is a different matter (language, employment criteria, etc., are nothing to do essentially with cross recognition of qualifications).
		"	95	 Apr 2010	2	['2', '2']	['19', '11']	0
26	Employment	CPA Australia in Zurich	Snowch	438	10	ZH	20.12.2016, 13:09	" 
			
			Thats good to know... Really appreciate all your replies..    
Yeah I have been working in big international companies, mainly US companies..    
Hoping to find a job in Zurich soon enough when we go over..    
Another quick question... Although I am fluent in English, Being a Korean, I am wondering if it would be any advantage in seeking a job..
		"	3	 Dec 2016	0	['0', '0']	['1', '1']	0
27	Employment	"""Switzerland faces shortage in IT staff""-swissinfo.ch article"	sailorimc	4266	52	Location, Location, Location	04.11.2016, 11:40	" 
			
			How on earth could it be possible for Switzerland to have a shortage of IT staff there are more then enpugh availble in eastern europe and india who are basically more skilled thenthe swiss equivalent especially when it comes to value for money.
		"	95	 Mar 2009	2	['5', '5']	['17', '5']	-2
28	Employment	Second job insurance contributions	lucas fitzpatrick	355	4	lenzerheide	19.12.2016, 07:53	"     
thanks Fatmanfilms
		"	91	 Nov 2012	2	['1', '1']	['51', '30']	0
29	Employment	Proposal for going contracting	kelvin273	1188	20	Zurich	08.12.2016, 06:07	"    Same. But with the extra earned the shortfall was easily made up and I had far more in 'the Kasse' than I had as a 'valued member of staff' but I acknowledge every case is different.
		"	19	 Jul 2015	1	['0', '0']	['2', '2']	0
30	Employment	Snowflake or being reasonable?	CathHarmony	1205	29	Best City, Greatest Nation	18.12.2016, 14:33	"     
Enough of them to be working for most of my adult life.     
I suspect that the throwing of money around at random job candidates might to restricted to certain sectors of industry. It certainly isn't universal, either in Switzerland or the United Kingdom.
		"	1318	 Aug 2010	5	['194', '107']	['1', '098', '602']	6
31	Employment	Recruiters for financial industry	lucernediver	927	5	New York	24.09.2016, 20:28	" 
			
			Another recruiter for financial positions is Robert Walters:       
As an opinion, the time is past in Switzerland when a job candidate could simply give his CV to a recruiter and expect to be given a list of interviews to choose from. The world has changed and job-seekers need to rely more on their own efforts to find a job.    
This is a fairly comprehensive list of job boards in Switzerland:       
Some job boards that might be particularly useful include:                   
Good luck to you!
		"	14	 Aug 2016	1	['0', '0']	['2', '2']	0
32	Employment	Considering a move to Switzerland	xjxs	825	8	UK	16.12.2016, 23:47	" 
			
			It'll be a whole lot easier than people here are making out. Switzerland is highly unlikely to revoke permits for people that already have them, and until Brexit happens, the whole permit thing is a non issue for a Brit. So just find the job you want, that your strengths make you a likely candidate for, and apply, being sure to note that you're EU and can get a permit without a fuss.
		"	4	 Dec 2016	0	['1', '1']	['0', '0']	0
33	Employment	2 jobs - how legal is this	davidsfernandes	1002	7	Burgdorf	18.10.2016, 17:11	" 
			
			If he has a contract with the second company that he is with, then you normally would need permission resp. you would need to check your contract with the main employer. If the work is done in free time, and not against the interests of the main employment, then it should not be a problem.
		"	12	 Nov 2014	1	['0', '0']	['5', '4']	0
34	Employment	Help with RAV (Basel)	scouserbrian	4153	23	Basel	07.06.2011, 18:00	" 
			
			Dear estiqaatsi, thank you very much   
Well, language was not a problem because my husband is from Basel and he did all the translating. But as I read on one of the previous comments, the girl with us was looking at me like a scared deer whenever I said something in English    
All the best!
		"	56	 Mar 2011	2	['1', '1']	['30', '19']	0
35	Employment	Inexpensive Co-working / office desk rent for freelancer	hokuszpok	345	0	Zurich	16.12.2016, 00:52	" 
			
			I will have a 2-3 months freelancer project which demands high focused work (=quiet office). Working from home is not possible because of small children. Looking for an inexpensive  Co-working / office desk, if possible, near to Wallisellen, Dübendorf. Any idea?
		"	7	 Mar 2009	0	['0', '0']	['0', '0']	0
36	Employment	Filling in a tax form	Heather63	612	9	France	13.12.2016, 17:33	"    Why not see if you can make an appointment with the Geneva canton tax office to see if they can go through the form with you?  Once you've got it sorted this time it should be easy enough to do the years after unless your circumstances change a lot.
		"	5	 May 2008	0	['0', '0']	['1', '1']	0
37	Employment	work contract, translation	Fuzzfriendly	780	13	Wetzikon	12.12.2016, 23:35	" 
			
			As the work is OUTSIDE Switzerland, there is no way they can check
		"	10	 Oct 2016	1	['0', '0']	['0', '0']	0
38	Employment	Unemployment benefit (RAV)	pabloras	1631	39	Zurich	12.12.2016, 17:47	"    You still get RAV if you quit. You just get a penalty of up to 90 days.
		"	8	 Dec 2016	0	['0', '0']	['3', '3']	0
39	Employment	Employee cost calculator	Phil_MCR	410	3	Basel	13.12.2016, 15:38	"    Well it's easy to calculate legal minimum contributions if you know the age range of the employee. 2nd pillar insurance is only compulsory on about 65k of earnings. It varies by Canton, however most employees will cost under 15% assuming 50% of Pension & non accident insurance are paid by employer.
		"	11535	 Oct 2009	6	['246', '157']	['13', '432', '5', '712']	6
40	Employment	Exit Interviews	Dack Rambo	2978	54	Switzerland	28.11.2016, 11:32	"    Sure they are. The above is a misunderstanding. First and foremost, a reference has to be truthful, then it has to be benevolent. But it is absolutely allowed to write a bad reference if it is justified and balanced (i.e. for example, individual minor incidents should not be blown out of proportion and result in an overall bad reference)   
Granted, many people abuse this ""rule"" in exactly the above sense, i.e. insist they get a terrific reference even if they were the crappiest employee around. But in theory, that is not what it's about.     
Exit interviews are pointless. Go or don't go, it makes no difference. It's not HR's latest fad, but a few years back, some senior line management thought it was important to know why people were leaving (there was probably a clever study on the subject in HBR). So everybody started doing it, though often only for a certain population and not across the board. In reality, it's either well-known already why someone is leaving and/or no one gives a damn anyway. Don't sign anything.
		"	2443	 Mar 2010	5	['178', '105']	['1', '560', '768']	3
41	Employment	Need advice on transferring paliative care nursing qualification from Oz to Switz	Campbell	341	2	ZH Oberland	13.12.2016, 12:20	" 
			
			As roegner says she needs first to contact the Swiss Red Cross to get her qualifications recognised.   
Swiss Red Cross (SRC) 
Contact point for recognition of foreign qualifications 
Postfach 
CH-3084 Wabern 
T +41 58 400 44 84 (Mo-Fr, 08.00 am - 12.00 am)   
She will also need at least a B1 in spoken/written German to be able to work here.   
Have you also thought of contacting Exit and Dignitas?
		"	17	 Jul 2010	1	['0', '0']	['2', '2']	0
42	Employment	English-Mandarin-Cantonese in Basel	HKCH	632	8	Hong Kong	09.12.2016, 11:12	"    10 posts (and, maybe, member for 7 days or more).
		"	6	 Dec 2016	0	['0', '0']	['0', '0']	0
43	Employment	unemployment office counting 12 months outr of 24?	NoWorries	595	5	Zurich	09.12.2016, 20:45	"    Once you OPEN a rahemnfrist, nothing happens for 24 months. At that point you can re apply going back 24 months. I intentionally did not open a Rahmenfrist as I thought I would probably earn a lot of money over the next 3-4 months & would rather go without 1 months unemployment pay. The effect was my payout doubled.    I had contracts from 4 hours to a couple of days with the odd week. Still managed to get multiple rahmenfrists. The thing is try to never have a month where you earn ZERO   
What you have to do is get ANY job for a month, I really mean ANY job.
		"	5	 Nov 2016	0	['0', '0']	['0', '0']	0
44	Employment	Social research in Switzerland	HargreavesIan	369	0	England	09.12.2016, 13:50	" 
			
			Hi there,   
I'm a UK citizen just completing my masters in applied quantitative methods in the UK and I really want to move to Switzerland.   
The areas my masters takes me to is statistics and research methods in the social sciences (psychology - which I have a degree in -, education - which I also have a masters in -, sociology and other governmental type research - crime data, employment data and so on).   
I am learning French but it's a slow process. Does anyone know how I'd look for, or even if I should bother looking for, jobs in social research.   
Thanks
		"	1	 Dec 2016	0	['0', '0']	['0', '0']	0
45	Employment	Contracting in Switzerland.	armstrongracer	1157	21	Dublin	08.12.2016, 04:05	" 
			
			No Im a PM/Engineer working in Pharma.  
Normally contracting over here is on a Ltd company basis. You have to  sort your own tax etc.. Client signs your timesheet and you invoice against the hours and an agreed rate. Agency makes money by charging the client at a higher rate than they pay you. A few times I've accidentally been sent the wrong invoice and its usually a 12-15% mark up, 35% seems excessive unless it's a once off fee.
		"	4	 Dec 2016	0	['0', '0']	['0', '0']	0
46	Employment	References for new Job question/predicament	Gerry's Holly :)	847	7	Bern	29.11.2016, 20:56	"    Same, I didn't even know it existed.
		"	24	 Dec 2011	1	['0', '0']	['7', '4']	0
47	Employment	Contract in Zurich for Telecom Engineer	LostIdeas	1711	28	Ireland	22.11.2016, 19:51	" 
			
			I'm not so sure its a shit rate, how old is the op? with only 5 years experience I'm guessing pretty young. sure its not an IT contracting rate, you also have to remember that as its a fixed contract the op will also be able to claim a whole host of expat tax allowances.
		"	11	 Nov 2016	1	['0', '0']	['0', '0']	0
48	Employment	Companies in mountain locations	Michelesoavi	736	4	Forel (Lavaux)	30.11.2016, 22:53	" 
			
			Thanks everybody, the suggestions were really useful! 
Therefore, I guess that no specific internet site is existing that is stating the interesting companies located in Switzerland mountains or the Alps in general, right?
		"	2	 Nov 2016	0	['0', '0']	['0', '0']	0
49	Employment	Unemployment benefit after fixed term work	LostIdeas	1416	22	Ireland	24.11.2016, 12:29	"    You leave Switzerland unless you have savings/investments/assets to sell to keep you going.  You won't get anything else after that unless you're on a B or C permit I think, in which case currently you qualify for social aid.  But that may change in future.  Parliament are debating a lot of changes for all permits and that's one of them - if you are on social aid a C may be downgraded to a B or even completely annulled.  B might also be annulled if on social aid.  So no permit and no right to live here anymore.   
And unless you're an older person the maximum unemployment days are 400, not 500.
		"	11	 Nov 2016	1	['0', '0']	['0', '0']	0
50	Employment	Finance jobs in Lugano	lookingtomove	914	28	London	05.12.2016, 18:53	"    Maybe wait a bit, lots of things change quite quickly......
		"	7	 Dec 2016	0	['1', '1']	['1', '1']	0
51	Employment	Hour rate	OFX	4400	72	Zurich	25.05.2016, 23:06	"    Yes, I now that I shouldn't reply the email.   
But I was so hungry that I couldn't resist.    
I'm not happy with this   "	24	 Feb 2014	1	['11', '4']	['17', '10']	-2
52	Employment	Is 68k yearly gross a decent salary in Zurich?	nenadc	5327	110	Italy	30.11.2016, 14:08	"       
Note: Pension Fund contribution is a good guess. And may be different depending on your company's actual pension plan. All other numbers are mostly correct, but w/o any guarantee.
		"	14	 Nov 2016	1	['0', '0']	['2', '1']	0
53	Employment	Looking to move back to Switzerland	xiomyarevalo	787	10	lugano	01.12.2016, 18:40	" 
			
			Hi BokerTov,   
Congratulations on you CPA journey, I hope to.have the same success.  I take my first part at the end of January, NEC.  Hopefully, I can pass all four.     
I know it is a long shot but I will keep trying.  Maybe if not with a company as an entrepreneur.  I just need to find a business that will pay the bills and will justify a move. If any suggestions I am all ears. ☺
		"	6	 May 2013	0	['0', '0']	['1', '1']	0
54	Employment	Teaching at an International School	Crutcheeees	14817	20	Schaffhausen	24.05.2012, 17:52	" 
			
			Hello   
Please guys let us know how it worked out with you two, did she get a job if yes then how   "	33	 May 2012	2	['0', '0']	['2', '2']	0
55	Employment	Korean looking for a job in Switzerland !	BUGFROMHELL	6569	15	Massonnens-Fribourg	19.09.2009, 12:00	"    THANKS FLOWERSTAR ! That's kind of you. I'm a half full glass kinda person  ))   
There is this part of lyrics that I love: 
""If you don't live for something, you'll die for nothing"" 
""Defeatist - you and I will never be the same"" 
""What I have in my heart - I'll take to my grave""   
I keep my fingers crossed   "	140	 Sep 2009	3	['1', '1']	['45', '26']	2
56	Employment	Salary Package - Working in Basel and living in Freiburg, Germany	Selvam	1063	11	Zurich	27.11.2016, 16:12	"    And this chap will be running projects for some multinat in Basel  . I hope it's not one of my clients. But if someone new turns up, I'll ensure that their CV gets validated. OTOH, I did a similar job 15 years ago and got paid more than that, so perhaps low level.
		"	39	 Jan 2016	2	['5', '5']	['1', '1']	-5
57	Employment	Salary when sick	The Duke	599	3	Schaffhausen	27.11.2016, 15:36	" 
			
			Thank you both!
		"	2	 Nov 2016	0	['0', '0']	['0', '0']	0
58	Employment	Vicarious liability under Swiss Law	kaputt	1485	26	Japan	23.11.2016, 10:43	"    A) Forbidden by terms and conditions of the event. Which is a civil law matter. 
B) Forbidden by the law of the country. Which is a criminal law matter.   
A costs you money. B can get you in jail and a criminal record. 
Right now OP has a B problem, and may get an A problem as well.   
PS: It is not forbidden in anyway in sense of B in Switzerland.
		"	5	 Nov 2016	0	['1', '1']	['10', '2']	0
59	Employment	Quick question regarding employment termination (Kündigung)	michalis83	1000	16	Scuol	29.09.2016, 16:04	"    Has your colleague given his resignation letter to   at all? Or is he literally holding it until someone at the company can sign it?   
I ask because if he did turn it in, even if no one signed for it at the time, perhaps the letter that is waiting at the Post is simply the confirmation they've received his resignation.
		"	35	 Jan 2013	2	['0', '0']	['28', '15']	0
60	Employment	Frustration in job hunting	austin	6669	54	Zurich	24.03.2016, 01:48	" 
			
			Some good points, but       
With a PhD?       
Looked at the job market lately?       
That would be pretty awkward then.          
You don´t think recruiters and HR people check exactly that sort of information on LinkedIn/Xing etc?     
I think OP has had some good advice and now needs some luck (and patience). The job market has slowed down, at least my experience, but good people get hired.
		"	18	 Apr 2010	1	['0', '0']	['24', '2']	0
61	Employment	pension fund keeping part of 2nd pillar?	NoWorries	509	3	Zurich	22.11.2016, 12:36	"    Insurance costs are a huge amount of Swiss pensions, it's not just a 'savings scheme'. It's a legal requirement so unfortunately there is nothing you can do. Hopefully only the minimum salary band was actually insured & not your full earnings. Of course if you were disabled you would wish a higher proportion was insured.
		"	5	 Nov 2016	0	['0', '0']	['0', '0']	0
62	Employment	Medical Residency Program	sodapop	822	4	Zurich	30.10.2016, 20:03	" 
			
			Plenty of threads on the topic, try using the search function.   
E.g.:   Post #2
		"	3	 Oct 2016	0	['0', '0']	['0', '0']	0
63	Employment	Recommendation Letter (Zeugnis) in English or German	mcomartins	461	2	Brugg	18.11.2016, 15:42	" 
			
			In German of course are reference letters are mainly useful in the German speaking countries. 
Be sure that someone will proof-read for you in case your German is not good.
		"	129	 Jul 2008	3	['1', '1']	['3', '3']	0
64	Employment	Contract Rates in Zurich	kakaze	1948	28	United Kingdom	08.11.2016, 14:33	" 
			
			Hi Guys, I am been doing my research on google and mainly on the english forum about contract rates and i thought i would ask you guys for your advice. I have been offered a contract with a start up company in the printing industry. I would be freelancing and the agency which they are working with sent me a basic contract today. I will be working as a technical consultant in engineering, so process improvement, building up assemblies, going overseas for installations etc. I have been working in engineering now for over 15 years and i spent the last year in italy doing a similar job contracting. I have been living in switzerland for 10 years and i have a c permit. What the agency are offering me based on a 40 hour week for an unlimited time :   
Studenlohn CHF 41.28 
Ferienentschadigung 
Feiertagsentschadigung 
13 monatslohn   
totall AHV-Pflichtiger Bruttolohn Pro Studen CHF 50.00   
I think this is too low and i would like to increase the amount. I would like to ask for a little more and ask for a complete breakdown of deductions from the agency.   
Any advice? thanks in advance
		"	2	 Nov 2016	0	['0', '0']	['0', '0']	0
65	Employment	Are training bonds legally enforceable in CH	barneymcgrew	723	7	Basel	15.11.2016, 22:59	"    Alternatively, the remaining debt to the first employer could be settled, square.  Then the new contract with the new employer should specify the terms of any new debt for any training that the new employer is going to fund.
		"	14	 May 2011	1	['0', '0']	['8', '5']	2
66	Employment	Can I withdraw already given Arbeitszeugnis and write a new one?	kingslunch	791	12	lucern	16.11.2016, 13:23	" 
			
			Have you tried talking to the staffer? How about a gentle reminder that a  prospective employer might just pick up the phone and ask a  employer for a less formal assessment.
		"	1	 Nov 2016	0	['0', '0']	['0', '0']	0
67	Employment	BIS Salary for research analyst?	mikepatton	2418	15	Canada	17.10.2016, 04:54	" 
			
			I agree with you regards salary compensation and the dark-connections that helps to get in. In my case, I also used such option... strong connections... but even that I am not sure if this really may increase my chance to be admitted.     
Despite WB and BIS are international companies, both differs a lot in total workers. BIS hires about 600 pl, so is extremely small. Given that I think 1 month to receive an email or a call to confirm you are in the shortlist is likely.     
The website informs that only shortlisted candidates will be notified. After that an interview is arranged [no matter where you come from.. they pay all expenses] and after that.. 1 month at the most to final answer. In sum... is you don't receive a reply before a month.. cry  .
		"	6	 Oct 2016	0	['0', '0']	['2', '1']	0
