	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
17	Business & entrepreneur	Small portions food supply - advise needed	"""my99destiny"	593	5	Location: Zürich	09.12.2016, 20:03	" 
			
			Unless it has changed recently, the sum is CHF2300 profit. Under that sum it is considered to a hobby. Above it you need to register and start paying AHV etc. etc. and check whether your landlord allows you to run a business from his property.
		"	Posts: 14	Join Date: Mar 2010	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
18	Business & entrepreneur	How to protect the next big idea ?	"""parnell"	1037	28	Location: Geroldswil	05.12.2016, 11:50	"    I am not sure if a coffee chat among friends is public disclosure or not.   
Swiss law Art. 7 PatA 
The state of the art comprises everything made   means of a written or  , by use, or in any other way prior to the filing or priority date.   
U.S. law 35 U.S.C. § 102 
A person shall be entitled to a patent unless ... the claimed invention was patented, described in a printed publication, or in public use, on sale,   before the effective filing date of the claimed invention.    
At least this one says a chat with ""close friends"" is not public disclosure.       
The biggest risk? You never know which third party may have an ear in the conversation and may use the information for his own good. Talking on the phone on the train? Very bad idea. No one on the train is bound to any confidentially can can use the knowledge as they wish. Even file the patent before you.
		"	Posts: 387	Join Date: Aug 2008	Senior Member	Groaned at 94 Times in 58 Posts	Thanked 1,005 Times in 481 Posts	a reputation beyond repute
19	Business & entrepreneur	Company director	"""neddy"	394	0	Location: Geneva	07.12.2016, 20:39	" 
			
			In case you need one that votes on your side for a comfortable income, I am available  .
		"	Posts: 1,187	Join Date: Dec 2014	Forum Veteran	Groaned at 15 Times in 12 Posts	Thanked 1,459 Times in 630 Posts	a reputation beyond repute
20	Business & entrepreneur	Hiring: what permit is needed	"""Ewis"	569	3	Location: Zurich	30.11.2016, 23:14	" 
			
			Thanks for the information. Very helpful!
		"	Posts: 2	Join Date: Nov 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
21	Business & entrepreneur	Meet up Traders in Lausanne	"""Pabloserrano"	766	12	Location: Lausanne	25.11.2016, 13:35	"    Yes, there is one organised on 15th Dec 18:30 in Zurich HB in ""Imagine Bar"".
		"	Posts: 2	Join Date: Nov 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
22	Business & entrepreneur	Pro & cons -advice on start up capital	"""audiodruid"	1063	24	Location: Dicken, St Gallen	29.11.2016, 19:42	"    You can set a Sarl/Gmbh up online for as little as chf 900 including notary etc. excluding costs Register of Commerce, Canton, admin.
		"	Posts: 196	Join Date: Jan 2007	Member	Groaned at 5 Times in 2 Posts	Thanked 95 Times in 44 Posts	considered knowledgeable
23	Business & entrepreneur	Starting a business while working full time	"""Helena Paris"	420	4	Location: Zurich	30.11.2016, 16:32	" 
			
			Thanks, this would not involve any side work actually from my side- or very very little- it will be all automated and self-running   
after I setup my online store it's all automatic because am using "" the dropshipping system"", which means that when a customer orders something it is shipped directly to them from my chosen supplier without me packing or handling any payment.the supplier does all the work for me.   
It means that it is a ""self-running"" online store. I have basically nothing to do except setting-up the store early this year (takes a week) and then it's self running.   
Best regards          "	Posts: 61	Join Date: Jun 2013	Junior Member	Groaned at 9 Times in 5 Posts	Thanked 13 Times in 6 Posts	earned some respect
24	Business & entrepreneur	Verein vs GmbH business model	"""user137"	332	2	Location: Zürich	30.11.2016, 15:27	"    so much was clear, you need a Generalversammlung and rules and all that. But this could be hopefully done as a formality 1 or 2 days per year.
		"	Posts: 389	Join Date: Feb 2012	Senior Member	Groaned at 17 Times in 14 Posts	Thanked 295 Times in 196 Posts	earned the respect of many
25	Business & entrepreneur	Using second pillar for funding start up/GmbH	"""dylan dog"	615	12	Location: Basel	29.11.2016, 22:45	"    Absolutely, and specialized in setting up hedge funds as well
		"	Posts: 36	Join Date: Feb 2009	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 9 Times in 2 Posts	earned some respect
26	Business & entrepreneur	swiss, investing in french real estate	"""yunggucci"	800	19	Location: Carouge	24.11.2016, 19:15	" 
			
			Why would you put all your eggs in one basket with a high-risk investment in a potentially illiquid asset?   
Thee are many ways to 'invest' in the stock market, which do not rely on picking a stock and hoping it goes up   
You have a good piece of capital, if I were you I would invest some of it in yourself by learning how to make money in financial markets, then you can put your savings to use in a diversified and less risky venture than throwing it all into one investment in property.   
Start with:   if you want a mountain of free education about how to manage your own money in a sustainable way
		"	Posts: 5	Join Date: Nov 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
27	Business & entrepreneur	Setting up a sole proprietorship in Zurich: Recommendations for the process	"""DarkOrion"	3032	19	Location: Zurich	16.08.2015, 11:52	"    Your hourly rate being self employed (or through your own GmbH) should, in my opinion, be at least 50% higher (and possibly double) than your employed rate. That has to take into account that you won't have guaranteed hours and you'll be responsible for your holiday and sick pay.   
Re VAT, I'm pretty certain that if your sales are over 100,000  , you need to be registered even though you won't be charging VAT to your foreign clients. But this small amount of extra paperwork would work in your favour as you'll be able to claim back MwsT on taxable expenses such as petrol, telephone bills, stationary, delivery costs etc
		"	Posts: 23	Join Date: Oct 2013	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 4 Times in 3 Posts	no particular reputation at present
28	Business & entrepreneur	Consultant - salaried & payrolling - pros & cons	guest	418	1	null	null	" 
			
			Company admin (I assume you mean ltd. company, not sole trader) isn't that onerous. It's just book-keeping, and fairly simple at that. We used to have our accountant do most of the work, but my wife did some training courses and now he just does year end, deals with the tax-office on our behalf and is available for advice. All charged of course!   
If you take most of the income as salary for yourself, then company tax is minimal. Depending on your income level, you might find it better value for money than a payroll company. It's usually easier to handle expenses as well. You can, if you want, take dividends - but this requires careful juggling of amounts to make it tax efficient It's useful for leveling income over a few years.   
You can register for fixed rate MWST which can boost your income if you're not actually buying much.   
However, the main reason to use a ltd. company is that your liability is limited. I.e. under normal circumstances, your creditors can't come after your personal assets if it all goes horribly wrong.    
One reason not to go ltd. is that some cantons don't like one-man companies, and you might have to pay employment bonds and other insurances.
		"	null	null	null	null	null	null
29	Business & entrepreneur	EU national moving to Switzerland to be self-employed	"""bongolu"	5134	23	Location: Sweden	26.04.2007, 23:32	"    Bongolu,   
I'm also setup in Zug as a self-employed with Einzelfirma. Of course, none of those 8K that you mentioned existed in my case. It was just few hundred Swisses for the Handelsregisteramt and few dozens for the name tag on your post box.   
Am more interested in how is it going with you and the authorities? Any pitfalls, surprises, discoveries??   
Best
		"	Posts: 3	Join Date: Apr 2007	Newbie	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
30	Business & entrepreneur	Temporary freelance work for single UK employer - tax queries	"""saroohoo"	827	17	Location: Zurich	23.11.2016, 16:03	"    If your resident, & UK residence can mean spending less than 3 weeks in the UK depending on circumstances. The OP does not have a full time contract of employment abroad so that exemption does not apply. Having income arising in the UK would normally create a UK tax liability however there is an 11k allowance that non residents can currently claim.  
Being joint resident means liability to world wide earnings in 2 countries, credit for tax paid in 1 country will usually be credited. Earn 10k in the UK & there is no UK liability however there would be a Swiss liability on that tax free UK income. 
I still have no idea why you asked if the OP was a UK citizen, it's irrelevant as UK does not tax people for just being citizens.
		"	Posts: 6	Join Date: Nov 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
31	Business & entrepreneur	Giving a soft skill university course / workshop	"""Bo Natos"	603	7	Location: Zürich	22.11.2016, 12:34	"    Snippy much? I was checking my understanding. OP only mentioned visual comm. Empathy, inference  etc are also soft.       
Yes. Transferable makes more sense.     
Good luck with it.
		"	Posts: 3	Join Date: Nov 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
32	Business & entrepreneur	Pay yourself a salary as Geschäftsführer of your GmbH	"""mattiboy"	575	1	Location: Zurich	20.11.2016, 22:02	" 
			
			Will start with    OK, now to the fun part:   
One way to look at your GmbH is as a separate ""person.""  This GmbH person will do the work for the bank, be liable if anything goes wrong, is responsible for its bills and debts, etc.  Advise you keep all risk at this level.  Toss out the Einzelfirma idea - besides the payroll hassle, you then open yourself up to be personally liable.   
Since the GmbH ""person"" cannot make any decisions, a physical person(s) is designated as GF.  You want to have written employment contract between GmbH and GF to protect yourself as GF.  Compensation if only one part (you can even make salary variable, e.g. equal to monthly net after expenses so that you doing all the work get all the income.)  What you really want in employment contract is that GmbH covers all personal liability for your decisions as GF excluding standard gross negligence, criminal behaviour, etc   
Being shareholder + GF not that much different than being regular employee, except that you will not be eligible for unemployment (but have to pay ALV) and that if company gets in a big hole, you and partner as shareholders could be held personally liable for select debts of GmbH (like some payroll, taxes, etc.) in case of bankruptcy.     
If GmbH employs anyone (even if just you) the GmbH still needs to have registration for statutory AHV/IV/EO, a Pensionskasse if any employee earns over CHF 21k/year, and supplemental insurances like KTG and UVG.  You can do all this separate starting with your Kanton's Ausgleichkasse , but for small start-up consider joining your trade organisation, Gewerbeverband, or local Arbeitgeberverband.  They can guide you to faster registrations and better group rates.   
Yes, dividends are normally shared proportional to share participation.  However, you can make separate agreement where your partner voluntarily forgoes any dividend payments.  As general rule, you want lower salary and higher dividend due to social charges on salary and better tax treatment on dividend.   
hope this helps, good luck with your new business!
		"	Posts: 3	Join Date: Aug 2014	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
33	Business & entrepreneur	Seeking Business Admin Services	"""qoz"	1053	5	Location: Zurich	22.10.2016, 14:35	"     
Wow...........i would have never guessed without this subtle prompt   "	Posts: 15	Join Date: Nov 2015	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 21 Times in 6 Posts	earned some respect
34	Business & entrepreneur	Start a small online store in Switzerland - what about taxes?	"""marielb"	2353	14	Location: Basel	13.08.2015, 23:16	"    Would you have more resources (books/websites/advisor) about this topic? I am interested in learning more about this way of operating a company. 
Reason: we own a GmbH (online retail). I noticed last year, that an increase in value of the goods that we have is taxed. Due to that, it is impossible to invest all profit in a larger product portfolio. I am searching for ""long lasting"" investments that I can do to increase the revenue in the future that can be deducted now, so I can grow the company and save on taxes....
		"	Posts: 3	Join Date: Aug 2015	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
35	Business & entrepreneur	Music royalties / fees if playing music in (your) Bar	"""wilsong25"	545	1	Location: Basel	15.11.2016, 11:22	" 
			
			You need to get a broadcast licence from Billag, this will be based upon the size/capactity of your venue.   
cheers 
SC
		"	Posts: 22	Join Date: Oct 2010	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 8 Times in 7 Posts	no particular reputation at present
36	Business & entrepreneur	Tax & AHV/ALV for Freelancer Spouse	"""amit711"	617	5	Location: Zurich	14.11.2016, 14:54	"    She will be fine but don't leave it after the year end
		"	Posts: 24	Join Date: May 2007	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
37	Business & entrepreneur	Starting a business in Switzerland.	"""krlock3"	113495	276	Location: Zürich	06.04.2006, 12:39	"    ... and I will modify mine:   
This is true, unless you have something or a special talent that the locals want or need   "	Posts: 2,423	Join Date: Feb 2006	Forum Veteran	Groaned at 39 Times in 27 Posts	Thanked 1,464 Times in 758 Posts	a reputation beyond repute
38	Business & entrepreneur	Hotel meeting facilities for small group in Zurich?	"""Pachyderm"	781	7	Location: Zurich	18.10.2016, 23:31	" 
			
			HI...not sure if its timely enough but happy to recommend  .   I have used them extensively over the last 3 years, and they have nice meeting rooms and food.  thanks       "	Posts: 814	Join Date: Feb 2012	Forum Veteran	Groaned at 49 Times in 31 Posts	Thanked 1,819 Times in 622 Posts	a reputation beyond repute
39	Business & entrepreneur	Import Tax from China	"""Missnoclue"	2532	11	Location: Geneva	21.11.2015, 13:49	"    You won't get shipping documents, required for custom clearance and release of goods until your Chinese supplier been paid. The goods will still be shipping to Europe when all this takes place.   
Inspection in Europe is useless, what will you do with off-spec, paid for goods once they are in Europe. Ship them back, who will pay for shipping ?   
You need to inspect before goods leave China and before you pay for them or agree to have an independent inspection company attend and seal the containers, somebody like Intertek, SGS Geneva. Steer away from Chinese inspection companies CCIC and suchlike, they'll cheat you.   
This is all fairly elementary for importing by the way.
		"	Posts: 2	Join Date: Nov 2015	Newbie	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
40	Business & entrepreneur	IP question while under contract and side project	"""Mr.Maquiavelo"	522	10	Location: Zurich	11.11.2016, 23:37	"    Agreed. My previous employer had a clause which felt much less restricted than this one; thus one feels quite fair and obvious.
		"	Posts: 251	Join Date: Jul 2012	Senior Member	Groaned at 47 Times in 31 Posts	Thanked 178 Times in 88 Posts	slipped a little
41	Business & entrepreneur	Importing goods from China to Geneva, stored in France	"""JayJayJay"	3441	27	Location: Geneva	08.01.2014, 04:16	"    Law issues ?  WHAT law issues exactly ?     
merchandise from China ?  very soon the CH-China free trade agreement will come into effect.  In case you have a French clientele, you might use the Bonded Warehouse of Geneva at the border to France.    
Ports Francs et Entrepôts de Genève SA  
 Rte du Grand Lancy 6a  - CP 1535 - 1211 Genève 26 - Suisse -  
 tél + 41 22 307 07 07 -      
It may not be free of charge, but in the end, it may be worth the expense. There you have French and Swiss trucking companies at your disposal as well as customs agents
		"	Posts: 13	Join Date: Jan 2014	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	become a little unpopular
42	Business & entrepreneur	Coworking in Zug	"""Matraga"	466	0	Location: Zug	08.11.2016, 22:48	" 
			
			Hi everybody!   
Im looking for a coworking/space to carry out eventually training meetings in Zug so i jut need to rent de space 4 hours max. Maybe on fridays evening or saturdays morning.   
Do you know something interesting?    
Danke!
		"	Posts: 2	Join Date: Oct 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	slipped a little
43	Business & entrepreneur	Hired 60% and working freelance on the side	"""StephanieGdL"	591	4	Location: Bern	07.11.2016, 23:05	" 
			
			Or you could search for payrolling on EF. I'll be starting that way in January. Much less bother than starting your own company for only a 10% tops fee.
		"	Posts: 1	Join Date: Nov 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
44	Business & entrepreneur	Do switzerland is good for holding company?	"""lakesara"	440	2	Location: Europe	07.11.2016, 15:38	"    Swiss is mostly about aviation  
I do not think they offer such advice and service nor do I think that an outsider could establish a new company inside their existing structure.
		"	Posts: 1	Join Date: Nov 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
45	Business & entrepreneur	Standard employment contract template	"""3nns1"	506	5	Location: Pfaffikon, Zurich	05.11.2016, 22:56	" 
			
			If you are starting up an office, it may make sense to have a lawyer look at your set-up (which includes your work contracts). I'll pm some contacts.
		"	Posts: 24	Join Date: Apr 2015	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
46	Business & entrepreneur	Anybody on the forum uses www.kashflow.com for their Swiss company?	"""PanFastic"	689	6	Location: Zug	24.10.2016, 15:44	"    I've committed to Kashflow for a year. Mainly becase I'm familiar with and can concentrate more on other important stuff within the business. 
No Exel knowledge here. I hate it. 
When introduced to Kashflow, I started liking bookkeeping. 
If in future I see that I'm loosing on features because Kashflow is geared for UK law, will think about changing. Cheers
		"	Posts: 282	Join Date: Nov 2013	Senior Member	Groaned at 8 Times in 5 Posts	Thanked 198 Times in 94 Posts	considered knowledgeable
47	Business & entrepreneur	From online to offline shelves - pls advice	"""Maciej"	348	0	Location: ZH/SZ	06.11.2016, 23:48	" 
			
			Hi all,   
 My wife and I have set up and online store with natural and organic cosmetics. The products we offer were not previously known in CH therefore we think the best next step to get more traction is to get to physical shops. Of course we don't think to set up our own offline shop yet.   
 Could anyone advise how best to approach such shops such as Coop, Migros or others, for potential discussion on getting our products on their shelves? What should we consider before doing first step? 
  Maybe there is someone with similar experience who could share some insight?    
Big thanks in advance for any hints and suggestions.   
PS. I would like to make it really professionally so if someone is willing to help privately we are ready to pay for such a professional advice.
		"	Posts: 38	Join Date: Jan 2015	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 4 Times in 4 Posts	no particular reputation at present
48	Business & entrepreneur	Several questions on Trademark registration in CH and USA	"""Mr.Maquiavelo"	434	5	Location: Zurich	03.11.2016, 20:07	" 
			
			Totally correct comment about Trademark and protection - only useful if someone clearly infringes AND you have resources to pay to defend it.  Many cases it's just not worth it. 
But back to your original question- why is CH critical registration? Unless your product/service is very specific to CH market, likely not so important in big scheme and OK to skip this 
Free advice: go for major developed markets where protection is worthwhile i.e. EU and USA.  Asia markets (CHN, JPN) more difficult, expensive, and often doesn't matter if you have TM or not.... 
For USA you have already found way to go with USPTO.  One way to simplify is go with service like TradeMark Express - worth the money since they have paralegals to help guide you to only having to submit once ""correctly"". Website is tmexpress.com     
EU is more complicated, since technically you need an ""European level"" TM plus each country grants individual TM in addition.  This can mean several 10k's investment.  Suggest you go with initial EU trademark, gives you registration for later if your idea/product develops into something needing prior claim for individual country registration.  The EU level application goes via an office in Alicante, Spain, website is here:    
Sorry for long comment but one last remark:  getting good internet domains is increasingly difficult so check and see if you can even get domain matching your trademark before you file for it.  Good luck!
		"	Posts: 251	Join Date: Jul 2012	Senior Member	Groaned at 47 Times in 31 Posts	Thanked 178 Times in 88 Posts	slipped a little
49	Business & entrepreneur	How to find out the sales of a business	"""wilsong25"	411	4	Location: Basel	04.11.2016, 17:58	"    A wonderful contribution.   
Long and useful. You sir, are on a roll.
		"	Posts: 22	Join Date: Oct 2010	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 8 Times in 7 Posts	no particular reputation at present
50	Business & entrepreneur	25yr Old  36,000CHF in 2yrs Freelancer Stocked! The way forward?	"""brodamanx"	724	8	Location: Bern	03.11.2016, 14:50	"    Thanks man. This is inspiring!
		"	Posts: 5	Join Date: Jul 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
51	Business & entrepreneur	Need a business website and logo for your business?	"""swissmaid7"	378	3	Location: Border ZH/SZ	03.11.2016, 10:09	"    Thank you!!!!   
. I had done my own website initially on weebly and then kept on reworking it. Despite spending a lot of time on it, I couldn't get it to look anywhere near this good. I particularly like the links and the enquiry forms.  
Laura also helped me set up online invoicing with a great template so now my invoices are a lot quicker and of a higher standard too.
		"	Posts: 96	Join Date: Jan 2008	Junior Member	Groaned at 2 Times in 2 Posts	Thanked 64 Times in 38 Posts	made some interesting contributions
52	Business & entrepreneur	Payroll software recommendation	"""NotAllThere"	3212	11	Location: Baselland	07.08.2013, 12:51	"    If you know what you are doing the excel above would be sufficient. Or you have it done once by a local admin and continue in the same manner. The Abacus software is like overkill for you especially if you have no accounting experience. (if you do use an excel)   
What did you decide upon?
		"	Posts: 9,057	Join Date: Oct 2008	Forum Legend	Groaned at 140 Times in 122 Posts	Thanked 12,425 Times in 5,064 Posts	a reputation beyond repute
