	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
10	Language corner	Amazon.de now available in English	Castro	2693	5	Basel-Land of Smiles	03.10.2015, 16:41	" 
			
			Yes it is great it is now in English. 
Though the usual thing is just to install Google Translate extension and let it do the magin
		"	4795	 Nov 2007	8.0	['94', '75']	['12', '823', '4', '182']	6
11	Language corner	English-German Translation	VenomApocalypse	722	20	Turkey	24.12.2016, 12:04	"    LOL, it just bugs you that I found a partway acceptable solution for my 2017.       You piqued my interest with that remark. Couldn't find a reference to typically Swiss but as it's  e, you could have a point. Cheers. Interesting (to me anyway, LOL).
		"	2	 Dec 2016	0.0	['0', '0']	['0', '0']	0
12	Language corner	Private German Classes	vonni	229	0	Zurich	02.01.2017, 09:33	" 
			
			Have you already checked the prices for private German lessons? If not, you will see that you usually have to pay between 90 and 130 chf for 50 or 60 minutes. Everything under 50 chf  is not acceptable for teachers who have to live from that. So I would suggest that you think again or rather look for online lessons.
		"	27	 Mar 2011	1.0	['0', '0']	['18', '11']	0
13	Language corner	German class questions	syngiun	934	29	Interlaken	28.12.2016, 16:23	"    I would definitely say that  . Doesn't ""ich langlaufe"" sound awful to you?   
Having said that, most people probably wouldn't use the word as a verb; rather ""der Langlauf"" or even ""das Langlaufen"" as a noun.
		"	12	 Sep 2016	1.0	['0', '0']	['15', '7']	0
14	Language corner	Online lessons	Pinkpanter	1131	11	Zug	22.11.2016, 13:02	" 
			
			I teach by Skype and have a number of students of all ages, and various nationalities. It is a pleasure to use this medium as the interaction between student and tutor is spontaneous. It is very important to see body-language too, so Skype works well in interpreting reactions. Super, and it's free  "	52	 Apr 2015	2.0	['1', '1']	['18', '11']	4
15	Language corner	Japanese speaker please	Divesnowboy	527	2	Konwileggdorf	25.11.2016, 17:46	" 
			
			Google translate also translates from the pictures, I was unaware of the fact.
		"	484	 Feb 2011	4.0	['5', '4']	['353', '166']	5
16	Language corner	"Feedback on ""hallodeutschschule.ch"" school"	Pedro Cruz	521	2	Zurich	05.12.2016, 17:50	" 
			
			I'm taking an A2 intensive class there. I don't find the teacher to be particularly good, but she's comparable to a teacher I had at Migros Klubschule. My course is relatively small: 6 or 7 people.    
I think it's good value since it is inexpensive.
		"	12	 Jun 2014	1.0	['0', '0']	['0', '0']	0
17	Language corner	English German in Zurich?	zibesa	397	2	Zurich	13.12.2016, 14:24	" 
			
			Assuming you want to improve your English by tandem talks?   
PM sent.
		"	1	 Dec 2016	0.0	['0', '0']	['1', '1']	0
18	Language corner	H.B.S vs Migros intensive course	Fuzzfriendly	912	4	Wetzikon	20.10.2016, 10:55	" 
			
			Hi, thank you User9! A good answer is never too late  .  
I had to postpone my language course, just stuff happening, you know ...   
I must say I checked some of the small print in HBS and I didn't like some of their terms&conditions. For example once you pay for a certain course, you basically can't change your mind, postpone learning or get a refund. Not even if you get injured or seriously sick. I see they have made some changes to web pages, so the terms might have changed as well, but at that time they were pretty clear about that. I can understand their position, saying no to one student, because the class is filled up and then people just falling out. But still, it seems kind of unfair. And as you have said in a school that size if you just don't get along with a teacher or a group, you are basically stuck.   
So basically I'm back to Migros or Billingua, I hope new starting dates will come soon
		"	10	 Oct 2016	1.0	['0', '0']	['0', '0']	0
19	Language corner	Nursery rhymes and games in SG	HKCH	331	0	Hong Kong	11.12.2016, 03:16	" 
			
			Looking for videos and games with Swiss German speak most often turns into being high German.   
Watching Peppa Pig (in High German) and many other videos, the kids love it. I found songs and stories in video, but just a static picture - doesn't really fit the purpose.   
Not trying to have the kids entirely fluent before we move from HK to CH, but want to give them a little exposure to it beforehand to ease the transition.   
Next time in CH I plan to go to local stores and see what I can find in DVDs and games, but we are looking at anything useful, whether iPad games, youtube videos or other content. Fun and entertaining is essential, so the focus is on play rather than learning.
		"	6	 Dec 2016	0.0	['0', '0']	['0', '0']	0
20	Language corner	Guten Tag. Da ist Müller	nan	977	21	Zürich	05.12.2016, 09:47	"    na, first fog horn, then silence (their side)... then they hang up!
		"	3744	 Oct 2007	6.0	['385', '202']	['1', '178', '756']	m
21	Language corner	Help in correcting an email in German	bogitamat	305	2	Zurick	09.12.2016, 16:47	" 
			
			Thanks Urs Max!   
Appreciate your help   "	2	 Dec 2016	0.0	['0', '0']	['0', '0']	0
22	Language corner	Looking for Russian, German or French - Offering Spanish	JRC	384	1	Fribourg	03.12.2016, 14:53	" 
			
			Hello, I speak Russian fluently and have level B2 of German. I have never learned Spanish, but will be interested to.
		"	1	 Dec 2016	0.0	['0', '0']	['0', '0']	0
23	Language corner	German course in zurich what are your recommendations?	nomansohail	4932	25	Wollerau	11.02.2016, 09:53	" 
			
			Has anybody tried on-line German classes?
		"	32	 Apr 2013	2.0	['0', '0']	['94', '2']	5
24	Language corner	Tip page for adjective endings	nikobland	294	0	Zürich	04.12.2016, 13:02	" 
			
			Hi all, 
Though I'd post this in case somebody, like me, a few hours ago, is searching around for a decent page to help with German adjective endings. The below is from the university of Michigan and once you understand their 'determiner' concept, the explanation and accompanying exercises are incredibly useful I found:     
Best of luck 
Niko
		"	11	 Mar 2016	1.0	['0', '0']	['8', '4']	0
25	Language corner	Konnte or könnte	nan	1505	28	Zürich	24.11.2016, 10:04	"    I use both all the time. (Not that that means my German is representative...)
		"	3744	 Oct 2007	6.0	['385', '202']	['1', '178', '756']	m
26	Language corner	Swiss German to English translations	funkydude	70510	346	vd	08.08.2009, 04:35	"    Apparently,  at least it's printed on the ticket which I received... It's after all a traditional german company/establishment
		"	2	 Aug 2009	0.0	['0', '0']	['0', '0']	0
27	Language corner	I found good books for language learning	Island Monkey	533	1	Wallis	26.11.2016, 23:31	" 
			
			I also use these books often for my language courses and can really recommend them! One can easily buy them at an Orell Füssli store.
		"	3419	 Mar 2008	6.0	['62', '32']	['3', '029', '1', '494']	6
28	Language corner	German grammar help please!	PanFastic	1334	20	Zug	26.09.2016, 15:17	"    I like the sound of that. 
Thanks a million!
		"	282	 Nov 2013	4.0	['8', '5']	['198', '94']	4
29	Language corner	Looking for German speaker to practice with (I can teach you Arabic or Italian)	KarimAbdelaziz	320	0	Aarau	22.11.2016, 18:53	" 
			
			Hello everyone!    
I have been in Switzerland for four months and I'm looking for a language exchange partner/s who would be able to help me improve my German speaking skills. I'm bilingual (I can speak Arabic and Italian) and I would be very happy to teach you one of these languages in return. I live in Aarau, and work in Zurich.    
Let me know if you're interested. Looking forward to hearing from you!   "	3	 Nov 2016	0.0	['0', '0']	['0', '0']	0
30	Language corner	German course starting	SunsetIT	468	0	Zurich	22.11.2016, 13:04	" 
			
			Hello everybody.   
I will start German course level B1 at Bellingua next monday (28th).  
Does anyone of this forum begin the same course? 
Bye
		"	8	 Nov 2016	0.0	['0', '0']	['0', '0']	0
31	Language corner	One word english term for GESCHNETZELTES/ EMINCÉ?	guest	1775	59	null	1.1.0001, 00:00	" 
			
			""1 cm cubed or diced then thinly sliced across the grain""
		"		 Jun 0001		[]	[]	
32	Language corner	Zurich:Let's learn German together! A2-B1.	peu	1000	6	Luchsingen	12.11.2016, 21:17	" 
			
			Hello Peu!  
I started to learn german a few months ago. Probably you have a better lever than i do. Anyway i would like to join you to improve my german. I am living in Zürich. Looking forward to hear from you.
		"	2	 Nov 2016	0.0	['0', '0']	['0', '0']	0
33	Language corner	What are we hearing?	Sgiobair Og	586	3	Virginia, United States	17.11.2016, 19:54	" 
			
			if you use YouTube, there is a lady who has a number of Swiss German lessons,   
                    Maryangel24   
I don't think she has listed any new videos for a couple of years, but prior to that she listed videos for about 5 years
		"	43	 Apr 2016	2.0	['0', '0']	['24', '5']	2
34	Language corner	German Language school in Konstanz	jighen	406	0	Kreuzlingen	14.11.2016, 16:25	" 
			
			Hello guys,  
I've just moved to Kreuzlingen and I am looking for a German course in Konstanz, I have no knowledge of language so my leve is A1 also I work so I would need some course during evening/week end; any hints, reviews of the language school in Konstanz?   
Searching online it seems there are three schools which can fit my requirements:   
VHS, Inlingua and Sprachendienst.
		"	1	 Nov 2016	0.0	['0', '0']	['0', '0']	0
35	Language corner	Quick German translation	Island Monkey	496	4	Wallis	10.11.2016, 20:44	" 
			
			Thanks guys. It was just slightly weirdly worded   "	3419	 Mar 2008	6.0	['62', '32']	['3', '029', '1', '494']	6
36	Language corner	Learning Swiss German first	Writer's block	2471	27	Near Basel	04.09.2016, 17:11	" 
			
			I think in Basel ""Migros Clubschule"" still offers Swiss-German classes. My mother's girl-friend (Spanish) went to them and it helped her a lot, for they had a flower shop and Swiss are not so fond of the high german language... 
Swiss-German knowledge helps integrating better and finding new friends better.
		"	51	 Jun 2011	2.0	['0', '0']	['34', '20']	0
37	Language corner	German <-> English: Words that do not translate well	olygirl	9708	114	d' Innerschwiiz	27.10.2015, 09:52	"    ""get"" or ""procure"" or ""secure"" as alternative translation.
		"	5073	 Oct 2007	6.0	['225', '148']	['10', '894', '3', '332']	6
38	Language corner	Language exchange: English native for Swiss German	minie	459	0	Zürich	05.11.2016, 11:32	" 
			
			i) language(s)  
English, C2   
ii) language(s) you speak natively  
Native: Italian, Swiss-German  
C2: German/ French   
iii) your location  
Zurich wiedikon   
iv) personal interests  
Music, dance, arts and performance, culture, philosophy, hiking    
v) hey there, I've just come back to Switzerland after some years living and working in London. I'd like to keep my English going and meet new international people in Zurich. In exchange I can help you to understand a bit better -or even speak- that weird language called Schwitzerdütch, so that you can then show off with your Swiss colleagues ! I suggest to meet up during the week somewhere in the city centre around 6:30pm.  
Best Elisabetta
		"	1	 Mar 2014	0.0	['0', '0']	['0', '0']	0
39	Language corner	German test	dus	761	6	Zurich	01.11.2016, 17:42	"    Although, it is spelled like tooth ache it is run and owned by the Canton of Zurich. I am pretty sure it is legit.
		"	54	 May 2009	2.0	['2', '1']	['10', '7']	0
40	Language corner	German C1 preparation course at ZHAW	Binimichaela	417	0	Zurich	03.11.2016, 11:04	" 
			
			Hi, all. I was asking about the Goethe Zertifikat preparation courses in ZHAW but just found out that their course is already full.  
So I am looking at Goethe C1 preparation courses Micro Klubschule. 
Anyone has experience there? Thanks in advance!!!   
----------------------------------------------   
Hi, all. I would like to hear from anyone who has experience or heard of german courses at ZHAW.    
I am planning to take Goethe C1 test in January in ZHAW & also found a preparation course there. If anyone has taken their courses or knows acquaintance who did it, I would like to hear about it.    
My friend who took another form of german test recommends a preparation course at the place where the test takes place. I wonder if that really has benefits since the test is already set from the wherever the Goethe main office is.    
Thanks in advance!!!
		"	14	 Jan 2013	1.0	['0', '0']	['3', '2']	0
41	Language corner	Learning Indonesian	Lembu	553	2	Zürich	25.10.2016, 21:42	"    Hello Lembu  
I'm Indonesian and maybe can help you. 
The group is welcoming you to join them. Boleh means sure, yes, can, etc. While orang asli means native   "	14	 Aug 2014	1.0	['2', '2']	['3', '3']	0
42	Language corner	New in Zurich! Looking for language exchange	tianshi	778	4	Zurich	29.09.2016, 11:20	" 
			
			Hi!    
let me know if you are interested in any greek tandem!   
Ana
		"	25	 Aug 2016	1.0	['0', '0']	['1', '1']	0
43	Language corner	Translation from German to English	Gommy	1105	34	TEXAS	25.10.2016, 01:41	"    Deep fried?
		"	3	 Oct 2016	0.0	['0', '0']	['0', '0']	0
44	Language corner	Language learn with children care	Mrak C Annie	743	2	Biel/Bienne	27.09.2016, 23:36	" 
			
			I was doing a course in ENAIP  and they provide as well daycare for kids. The school is fantastic BTW.
		"	20	 Sep 2016	1.0	['0', '0']	['1', '1']	0
45	Language corner	Temp Training	TheIslandMan	613	4	Langnau Am Albis	02.10.2016, 15:42	" 
			
			Hi, 
   I just wanted to come back to this to share what I've learned.    
You get up to Fr. 5000 to spend on different courses but only with certain approved education institutions. The Fr. 5000 doesn't have to be spent on one course, you can re-apply multiple times until you reach the 5000 limit.    
You can also claim up to Fr. 2300 for loss of earnings where attendence of the course has meant you have had to take time off work.   
While I have mentioned a specific vendor applying for this training above I am sure that there are multiple different ones and please don't take my earlier posts of an endorsement of them.The specific term for this monetary grant that I have come acroos is ""The collective bargaining agreement for temporary staff training"".   
With the vendor I used I had to fill out an online form which included my personal details, AHV number, nationality, residence permit along with other information.   
I have attached a scan copy of a leaflet which I was provided which explains the process in a flow chart (mods please let me know if this counts as advertising and if so I will remove it).   
I was informed the application process to seek approval could take between 2-4 weeks.         
Thanks, 
TheIslandMan
		"	7	 Sep 2016	0.0	['0', '0']	['3', '2']	0
46	Language corner	German C1 - looking for partner for private classes	Petulante	507	1	Zurich	15.10.2016, 10:37	    Thank you Petulante!  Your teacher -  me :-)  - has a new homepage:   	16	 Oct 2013	1.0	['1', '1']	['0', '0']	0
47	Language corner	Motivational letter need some help	Nunt	1663	11	Lausanne	11.03.2016, 18:39	" 
			
			Look up keen on your Thesaurus. For me hobbies would be at the end of your CV as additional info on your character, not on a motivational letter.
		"	5	 Mar 2016	0.0	['0', '0']	['1', '1']	0
48	Language corner	Italian speakers ... help please!	Island Monkey	2052	29	Wallis	13.01.2016, 22:34	" 
			
			io = I (1st person singular)   
tu = you (2nd person singular)   
lui = he (3rd person plural, for men)   
lei = she (3rd person singular, for women)   
Lei (always capitalized) = you  Used to address a person in a formal situation, regardless of their gender. It corresponds to the English pronoun you (2nd person singular), but it is a third-person singular pronoun in Italian. Example: lui è = he is, lei è = she is, Lei è = you are (formal). There's no plural form of Lei, i.e. it is not possible to address a group of people formally in Italian.   
noi = we (1st person plural)   
voi = you (2nd person plural)  Used to address a group of people, regardless of whether you know them or not. Previously also used as a synonym for Lei, but not anymore (except for the elderly, especially in the South).   
loro = they (3rd person plural)   
Hope it helps   "	3419	 Mar 2008	6.0	['62', '32']	['3', '029', '1', '494']	6
49	Language corner	I really need your help with my French!	VAAJ	693	6	India	18.10.2016, 18:29	" 
			
			And Duo Lingo too of course.
		"	9	 Dec 2015	0.0	['0', '0']	['9', '4']	0
50	Language corner	Zurich: Looking for tandem practice English (me) - Spanish (you)	Minotaur	1014	1	Zürich	17.05.2016, 15:57	" 
			
			Let me know if you´re still interested in practising your Spanish. I am from Spain and it would be great to improve my English.   
Hope to hear from you soon.   
Regards,
		"	7	 Apr 2016	0.0	['0', '0']	['0', '0']	0
51	Language corner	German school/private teacher in Thun/Bern - help	Agnessa	452	1	Switzerland	12.10.2016, 11:32	" 
			
			Ive recently signed up to migroschule in Bern, its not quite what i was expecting. The grammar is confusing but im sticking at it, i would like to know what you find out for private tutoring. Might be a good follow on from this!
		"	19	 Dec 2013	1.0	['0', '0']	['14', '3']	0
52	Language corner	German speaking practice	fatema	744	1	zurich	06.09.2016, 16:46	" 
			
			Why not make a post here:       
I have managed to find a couple of people on here to help improve my German   "	13	 Jul 2015	1.0	['0', '0']	['0', '0']	0
53	Language corner	Translation	Jane Louise	529	4	Zurich	09.10.2016, 19:24	"    Thanks, I've found the place.
		"	19	 Sep 2016	1.0	['0', '0']	['5', '2']	0
54	Language corner	18 Weird German Words You Wont Believe Exist	Verbier	6067	29	Lully VD	27.09.2014, 21:43	"    You must be a Saupreiß Kapitän Graubart, simply too much detail for us poor Bazi´s to process, for us a ""Mugg"" is anything that can fly up and around a cows ares in summer.     
by the way...: 
Woman strolls around the Dult in Augschburg and schtopps at a stall selling veggies...   
""Häänd Ir no a Dill do?   
""Noi, häänd I it!"" Says the guy..   
""Ohber nemmt´S soera laang´a Gürk´n, de dud´s aa.""
		"	3483	 Jul 2008	6.0	['11', '11']	['3', '294', '1', '730']	6
55	Language corner	Quick German translation needed	Village Idiot	511	6	Basel	09.10.2016, 15:20	" 
			
			This thread might be of help:   "	3349	 Jul 2009	6.0	['35', '32']	['6', '268', '2', '003']	6
56	Language corner	German words and english pronunciation	nan	679	15	Zürich	09.10.2016, 10:06	"    Es ist egal! Same difference!
		"	3744	 Oct 2007	6.0	['385', '202']	['1', '178', '756']	m
57	Language corner	A2 or B1	Mrak C Annie	1487	18	Biel/Bienne	30.09.2016, 20:30	" 
			
			Hi there.  Having gone through this process of online tests years ago, my personal recommendation would be to go to the   end of what the tests indicate.     
I studied a bit at home before starting German classes, and got placed into too high a class.  I could not speak much, could not follow the class, had different vocabulary etc.  I gave up.  So when I came to Switzerland I deliberately started from the very beginning.  Then when I was comfortable with how the classes functioned, and my prior learning started to help, it was easy to leap a month and catch up with my ""true"" level.     
I cannot help with child care, but Migrosklubschule may have something.  I have been with them most of the way and they are flexible and responsive and I have loved the classes.  Good luck!
		"	20	 Sep 2016	1.0	['0', '0']	['1', '1']	0
58	Language corner	Help with a text written in German	DaGhost	681	7	Kaltbrunn	29.09.2016, 22:37	" 
			
			After reading many texts in English I can usually spot non-native written text. It is not just about spelling or grammar, but about style. But even then I cannot write in such a style myself.   
So, if you cannot afford a professional copywriter, then my advice is: google each sentence or pieces of it, find similar sentences, and copy them without changing much.
		"	38	 Jul 2012	2.0	['0', '0']	['5', '4']	0
59	Language corner	Swiss German for dummies.	Upthehatters2008	14904	33	In the kitchen at parties.	15.02.2011, 21:27	" 
			
			Interesting post! Thank you  
I'll try to learn a new word every day!   
Cheers,   
LEO
		"	4579	 May 2010	6.0	['212', '126']	['6', '078', '2', '378']	6
60	Language corner	"meaning of, ""ab  2017"""	Sbrinz	730	11	Murten - Morat	26.09.2016, 20:04	    Let's start a poll about it.   	11004	 Oct 2011	6.0	['544', '344']	['10', '603', '5', '426']	6
61	Language corner	please help translate!	notswisspeach	409	5	Atlanta Georgia	26.09.2016, 18:25	"    Anytime.
		"	3	 Sep 2016	0.0	['0', '0']	['1', '1']	0
62	Language corner	Learning Italian in Ticino - lessons needed, where to go!?	DannyD	604	6	Chiasso	14.09.2016, 12:56	" 
			
			Just in case anyone was following this thread - a friend of a friend has said that there apparently are going to be courses running in Italy near or around Chiasso which are charging something like 20euros for admin and books, and then you can join the courses once a week for 2-3 hours. I'm finding out more info at the min if anyone wants it.....
		"	26	 Sep 2016	1.0	['1', '1']	['11', '4']	0
63	Language corner	Help needed for some translating!	heleana	1511	23	Zurich	22.08.2016, 17:38	"    Agree. Nothing weird about it.
		"	3	 Aug 2016	0.0	['0', '0']	['0', '0']	0
64	Language corner	Couple of months of intensive German in Germany: good investment?	singingindarain	2765	45	Moscow	11.08.2016, 22:20	    Destination is Switzerland   	9	 Aug 2016	0.0	['0', '0']	['0', '0']	2
65	Language corner	Suggestions needed to improve fluency in speaking German	great_lakes	2085	8	Zurich	24.08.2014, 11:41	" 
			
			In addition to everything that has already been said you can also try to find a tandem partner on this webseite:       
I know a lot of people who found good tandem partners there and I myself benefited a lot from the three I had while living in Portugal.   
Good luck!
		"	26	 Oct 2011	1.0	['0', '0']	['5', '5']	0
66	Language corner	English course for non German speaker [ZH]	makaTony	526	2	Kilchberg	12.09.2016, 11:03	" 
			
			I teach at Castles English Institute in Thalwil and we teach in English. We have language learners who are not German speakers. 044 722 1111 or  . hope this helps.
		"	102	 Jul 2011	3.0	['1', '1']	['49', '24']	1
67	Language corner	french pronunciation drills	Leoo	1050	3	Lausanne	02.08.2016, 21:20	" 
			
			If you have specific words you need to hear just do a   of the EN word to FR. You will see a little speaker in the top right of the box (or the bottom left depending on which version you use). Press it and it will give you the pronunciation of the word.
		"	102	 Aug 2016	3.0	['2', '2']	['34', '24']	2
68	Language corner	Ifage vs Migros	omuirithe	492	0	Neuchatel	08.09.2016, 10:45	" 
			
			Anyone with personal experience of both language courses? Looking at French courses in Geneva, if that is relevant.
		"	34	 Apr 2011	2.0	['0', '0']	['6', '5']	0
69	Language corner	A2 German course in or around Uetikon am See	Nickers	562	1	Zurich	29.08.2016, 23:29	" 
			
			If Egg bei Zürich isn't too far for you, you can check out the German Language School there:       
They offer small group courses with a maximum number of 6 students and most of the courses take place in the morning.
		"	3733	 May 2006	6.0	['46', '40']	['4', '897', '1', '696']	6
70	Language corner	Swiss German in Migros Klubschule	Llanmorgan	1740	25	Zurich	29.08.2016, 17:15	" 
			
			My mothers Spanish girl-friend went to the Migros Courses for Swiss-German and she was much better integrated in the village community afterwards. If you only need to talk the language here for private life such as finding friends, shopping ecc. I would advise Swiss-German and not High German classes because Swiss are not so fond of the Germans... at least concerning the one's with a to direct attitude...      
There was a thread how to find Swiss friends, well that is one of the ways to do it: go to Swiss-German classes... :-)
		"	33	 Jun 2013	2.0	['3', '2']	['3', '3']	0
71	Language corner	Intensive German Language Holidays?	MitzEclipse	1681	5	Zurich	18.06.2016, 09:41	" 
			
			I spent four weeks at the Goethe Institute in Munich, doing the Super Intensive course (twice):     
They do several variants, but this was the most 'full on'. The teaching was great, the accommodation not too bad (think university halls of residence but with on-suite, at a reasonable price) and the overall experience was really good.   
I thought it was possibly too much after 4 weeks, but 2 was fine!
		"	128	 Dec 2014	3.0	['0', '0']	['5', '5']	0
72	Language corner	German Conversation Group for Credit Suisse Employees	prof. taratonga	2201	3	Zürich & Bignasco	27.04.2011, 12:18	" 
			
			Hallo prof. Taratonga,     
is this still active?
		"	2308	 Dec 2009	5.0	['28', '26']	['4', '536', '1', '437']	6
73	Language corner	Study Group for German Grammar in Zurich Area (ideally in Oerlikon)	bluejasmine	998	1	Zurich	07.09.2015, 19:48	" 
			
			Hi bluejasmine,     
This idea went forward or just died as an idea?  
If you could made this study group and if it is active please let me know since I would like to join it.     
Cheers.
		"	9	 Sep 2015	0.0	['0', '0']	['2', '2']	0
74	Language corner	Technical advice needed - translator headsets	swisspea	518	2	From one side of lake Zurich to the other...	23.08.2016, 11:15	"    Given the prevalence of cellphones, I suspect you could find an app which would do this. Whatsapp, or some upnp server, and all the users need is a phone and a set of head/earphones.
		"	5505	 May 2008	6.0	['33', '22']	['5', '034', '2', '432']	6
75	Language corner	ECAP German courses in Basel	cran	4161	8	Basel Stadt	08.05.2012, 22:06	" 
			
			Jason, thanks for these good tips you shared with the rest.   
Cheers
		"	608	 Dec 2009	5.0	['9', '9']	['635', '264']	5
76	Language corner	Contemporary novels in Swiss German?	yacek	559	2	Vaud	21.08.2016, 22:55	"     
I don't have any association with the above link, I simply googled ""Mundart Bücher"" or as alternative, you can also google ""Mundart Büecher"".
		"	943	 Nov 2007	5.0	['74', '44']	['919', '555']	5
77	Language corner	Swiss German - Home / Farmstay	pfz	1112	8	Zurich	18.07.2016, 15:54	" 
			
			You can volunteer at Wynegg,   "	3	 Nov 2013	0.0	['0', '0']	['0', '0']	0
78	Language corner	English (BE) - German Tandem in Geneva	Zanlika	1036	1	Geneva	16.10.2015, 11:50	" 
			
			Dear Angelika,   
     I'm British and living in Zürich. I'm looking to improve my German in all aspects, especially speaking.    
If you would be able to skype call with me we could give it a go? I'm quite flexible with which times too as I am at home mostly during the daytime.    
I've enjoyed a tandem before with a Swiss lady and we met for 3 hours a week!    
Kind Regards,   
Rebecca
		"	1	 Oct 2015	0.0	['0', '0']	['0', '0']	0
79	Language corner	[German][Zurich] Advanced intensive language course	nqnln	3127	10	Liechtenstein	14.10.2009, 13:30	" 
			
			ok thanks! I have seen some ""conversation"" classes in bellingua that look interesting... I'll probably go for that and try to expand my vocabulary proactively! 
Cheers,  
Jale
		"	694	 May 2007	5.0	['2', '2']	['497', '269']	3
80	Language corner	German speaking tandem partner/teacher in Bern/Burgdorf	myichaliyna	478	0	Bern	16.08.2016, 22:35	" 
			
			Hi!    
I'm looking for german speaking tandem partner or teacher.  
I would be able to pay small amount of money for that or just cook the lunch/dinner      
Maybe few words about me. I'm Michalina, i'm 25 years old, i come from Poland. I moved here 3 months ago, because i found job in Berner Fachhochschule as a material engineer. I already learned some german, but I am still at quite low level (A2, B1 maybe)   
If some german  speaking person is intrested, please let me know    
Greetings!   
Michalina
		"	2	 Aug 2016	0.0	['0', '0']	['0', '0']	0
