	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
10	Othergeneral	Cheapest buzzcuts	deutschmaad	744	25	Location: Zurich	04.01.2017, 18:41	"    No, you'll be fine. There's a Dominican barber I go to but he charges 25Chf, but he does the best high-and-tight fade in the country. I've always wore a skintight fade and never cared much for long hair.
		"	Posts: 335	Join Date: Jul 2009	Senior Member	Groaned at 4 Times in 2 Posts	Thanked 102 Times in 71 Posts	earned the respect of many
11	Othergeneral	cumputer support in Zurich	joanamc	450	2	Location: Zurich	04.01.2017, 19:14	" 
			
			Thank you for the tip. I was not sure were to post, since a referral would be also welcome.
		"	Posts: 15	Join Date: Nov 2011	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 11 Times in 4 Posts	no particular reputation at present
12	Othergeneral	Where to buy poker chips around Basel?	almostperfekt	421	1	Location: Basel	04.01.2017, 19:09	"     
Not a physical shop, but what you want nonetheless....
		"	Posts: 9	Join Date: Nov 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 3 Times in 2 Posts	no particular reputation at present
13	Othergeneral	Boat Captain's Licence (Getting/Converting)	Gottogo	21769	42	Location: Zurich	10.05.2006, 12:30	" 
			
			Hi John   
The sailing sounds good fun - why don't you do a trial session for all us english forumers (?) one weekend - I'd like to try it - also be a good excuse for everyone to meet and I'm sure we can be forced to have a drink or two lakeside afterwards    
Sharon
		"	Posts: 36	Join Date: Nov 2005	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 4 Times in 4 Posts	no particular reputation at present
14	Othergeneral	Cantonal/local firework bans, New Years Eve 2017	meloncollie	1200	7	Location: SZ	28.12.2016, 13:42	"     
If there are no specific restrictions in place due to fire risk ( which there aren't at the moment) then they are allowed. 
 It depends on the category of firework and when they are to be used ( and possibly also the individual communes) as to whether permission needs to be obtained beforehand by private individuals. Organised displays need permission and are subject to additional security measures.      "	Posts: 7,685	Join Date: Sep 2006	Forum Legend	Groaned at 18 Times in 17 Posts	Thanked 16,101 Times in 5,284 Posts	a reputation beyond repute
15	Othergeneral	Laywer on immigration in Geneva area	SobolevaV	1022	1	Location: Geneva	28.12.2016, 14:50	" 
			
			Python & Peter 
Jérôme Nicolas 
2, rue Charles-Bonnet, CH-1206 Geneva 
+41 22 702 15 15     
Competent. Get a quote.
		"	Posts: 7	Join Date: Dec 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	earned some respect
16	Othergeneral	Gun Community	team_1911	12860	112	Location: Zurich	07.02.2013, 09:19	"    It depeds where you're from. B permit holders   purchase guns!
		"	Posts: 34	Join Date: Feb 2013	Junior Member	Groaned at 1 Time in 1 Post	Thanked 41 Times in 18 Posts	no particular reputation at present
17	Othergeneral	Cleaning kitchen granite		1599	9	Location: Zürich	24.12.2016, 13:26	" 
			
			I also bought a special cleaner for granite. You cannot remove the calc build up with soap and the usual cleaners for calc (like Durgol) are NOT safe to use on stone.
		"	Posts: 3,750	Join Date: Oct 2007	Forum Legend	Groaned at 385 Times in 202 Posts	Thanked 1,179 Times in 757 Posts	m
18	Othergeneral	Stop lurking and posts something - Friday thread	jacek	1724	11	Location: Aargau	22.12.2016, 16:33	" 
			
			Let the festive season begin. Thread's mojo extended to Sat, Sun and whenever you feel like it. Humanoids not allowed to post, you need to prove first that you are a human not a robot.   "	Posts: 7,474	Join Date: Oct 2007	Forum Legend	Groaned at 96 Times in 76 Posts	Thanked 4,851 Times in 2,777 Posts	a reputation beyond repute
19	Othergeneral	Canada Goose jacket	Mr.	583	11	Location: Zurich	22.12.2016, 14:50	" 
			
			Beware, there are a lot of fake jackets online for sale. They look the same at first glance until you feel the quality and realise that the inner is stuffed with crap but by then it's too late, you've bought it.      "	Posts: 20	Join Date: Apr 2015	Newbie 1st class	Groaned at 1 Time in 1 Post	Thanked 1 Time in 1 Post	become a little unpopular
20	Othergeneral	Jukebox repair	smileygreebins	464	12	Location: Schwyz	21.12.2016, 13:01	"     
yes it is also an crude anti tamper device, to stop people pulling the roms and copying the game, with the added benefit of capcom getting hundreds of pounds off you every few years when the battery dies    
(and it never stopped the games being pirated anyway, only ever hurt legit operators)
		"	Posts: 245	Join Date: Feb 2012	Member	Groaned at 16 Times in 10 Posts	Thanked 509 Times in 140 Posts	a reputation beyond repute
21	Othergeneral	Cantonal comparison of income and costs	Belgianmum	1714	32	Location: Was Belgium now  Neuchâtel	14.12.2016, 10:04	"    Predictable and without substance. Colour me surprised!
		"	Posts: 8,351	Join Date: Jan 2010	Forum Legend	Groaned at 62 Times in 59 Posts	Thanked 10,446 Times in 5,006 Posts	a reputation beyond repute
22	Othergeneral	I just quit my job, please help me with some questions	foxmulder	2713	36	Location: Thurgau	28.11.2016, 18:59	" 
			
			As far as I am aware, if you are being made redundant then your employer must allow you time off during work time to attend interviews. If you choose to search for a new job of your own accord, then your employer doesn't have to give you time off (at their expense) to attend an interview, why would they  
It's not unreasonable of them to ask you to use leave or take the time unpaid (whether you are normally working at home or in the office).
		"	Posts: 11	Join Date: Nov 2016	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 8 Times in 3 Posts	no particular reputation at present
23	Othergeneral	Anxious about sharing personal files with consultant	Integer	1343	20	Location: CH	17.12.2016, 02:35	"    They do indeed need to know about the client's insurance policies, so they know what else they can sell; the point made later.   
On this issue, you could determine the integrity of your financial advisor by setting a trap, a sort of honeypot.    
Financial Advisors get a huge commission for inveigling their clients into buying  an  insurance company 3rd Pillar (3. Saüle) product. These are long term commitments, very expensive to get out of, and are in 99.9% of case unsuitable for the clients. The alternative bank issued 3rd Pillar products have (normally) no such long term obligation and you can stop paying into these without penalty if the need arises, your circumstances change, lose job etc. etc. However, there is no money to be made for financial advisors in recommending these.   
This is completely separate from the argument about whether, in general, 3rd pillar products, with their significant (initial) tax savings are a good idea. That discussion rages here from time to time.   
Now we are coming up to the year end, the time when it is soon too late to do something for 2016. Casually ask the advisor about 3rd Pillar products and see what happens.
		"	Posts: 112	Join Date: Jul 2011	Member	Groaned at 0 Times in 0 Posts	Thanked 31 Times in 16 Posts	considered knowledgeable
24	Othergeneral	leather monograms in Zürich	larueegg	503	3	Location: Dübendorf	18.12.2016, 22:22	"   . Essentially, custom made leather stuff of all kinds including clothes, bags and accessories.
		"	Posts: 120	Join Date: Sep 2006	Member	Groaned at 0 Times in 0 Posts	Thanked 25 Times in 21 Posts	earned some respect
25	Othergeneral	Canada goose coats - any good? Where to buy?	SwissMorgs	8218	85	Location: Basel	04.12.2015, 17:16	"    Indeed, just goes to show that you shouldn't generalise...    
North Face have a similar policy, and I imagine that most ""brands"" are similarly aligned.
		"	Posts: 440	Join Date: May 2007	Senior Member	Groaned at 11 Times in 7 Posts	Thanked 147 Times in 99 Posts	earned some respect
26	Othergeneral	sending skis within switzerland	cdndave	678	3	Location: Oberdiessbach	16.12.2016, 22:09	" 
			
			Yeah, it is closer to 30 CHFs. I have shipped skis several times within Switzerland. I normally either put them in an old ski box or make one out of cardboard.    
I haven't shipped with boots but if the package meets the sperrgut requirements, you should be able to ship together. Ask at the post office about your other questions. They are open most days.
		"	Posts: 19	Join Date: Sep 2015	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 6 Times in 3 Posts	no particular reputation at present
27	Othergeneral	Vitamix 5200 - bring my US one or buy new in Switzerland?	Rew	18694	15	Location: Basel	27.08.2011, 22:18	" 
			
			Welcome to the forum, Hubert.
		"	Posts: 14	Join Date: Aug 2011	Newbie 1st class	Groaned at 1 Time in 1 Post	Thanked 3 Times in 2 Posts	earned some respect
28	Othergeneral	Postage: packages, Switzerland to UK	Stevensk	657	1	Location: Fribourg	16.12.2016, 17:14	" 
			
			It is possible they will have to pay as Switzerland is not in the EU. None of my family have ever had to pay for any if the parcels I've sent them but maybe they've just been lucky.      "	Posts: 7	Join Date: Nov 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 3 Times in 1 Post	no particular reputation at present
29	Othergeneral	Dishwasher rinse aid	Catherine W	954	9	Location: Zug	15.12.2016, 22:14	" 
			
			FWIW I never use the specialist dishwasher cleaners but I might on occasion put two tabs in instead which seems to do the job.  Most dishwasher tabs these days seem to be multi-function with rinse-aid included but I still use it, and the salt too.
		"	Posts: 20	Join Date: Nov 2016	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
30	Othergeneral	Old watch repair Zurich	edot	970	16	Location: Winterthur	10.10.2016, 22:47	" 
			
			Great tale- even if the style could be better.
		"	Posts: 4,889	Join Date: Sep 2007	Forum Legend	Groaned at 21 Times in 20 Posts	Thanked 6,259 Times in 2,828 Posts	a reputation beyond repute
31	Othergeneral	Where can I get a Watch Box in Zurich	highsandlows	934	5	Location: Zurich	14.12.2016, 15:29	" 
			
			I have one for sale, it is similar to the style at the very bottom of the page in the link supplied.     
Holds 6 watches. The base is covered to protect your furniture.      
I am selling it for chf 60.      
It can be picked up in Oerlikon.
		"	Posts: 119	Join Date: Oct 2015	Member	Groaned at 0 Times in 0 Posts	Thanked 42 Times in 22 Posts	no particular reputation at present
32	Othergeneral	How long do Zurich customs take to review a package?...	Larion	889	1	Location: Lugano	14.12.2016, 22:54	" 
			
			Could be weeks.   
Tom
		"	Posts: 1	Join Date: Dec 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
33	Othergeneral	Getting rid of old DVD Player	highsandlows	886	8	Location: Zurich	14.12.2016, 15:33	" 
			
			i offered mine for free and someone came and took it. for me this is the best as you get red of it and someone gets to re-use it reducing waste from having to both scrap something and produce another new unit.
		"	Posts: 119	Join Date: Oct 2015	Member	Groaned at 0 Times in 0 Posts	Thanked 42 Times in 22 Posts	no particular reputation at present
34	Othergeneral	Quickest border-crossing point on a Friday evening	madchester	1199	15	Location: Bern	13.12.2016, 13:20	" 
			
			I wouldn't advise the 3rd route Michelin suggests via Vallorbe.  It's always busy both directions on a Friday evening.  We come back from our UK trips on a Friday and hit Pontaliar around 5pm and then it is slow going to get out of the city towards Vallorbe, but even worse coming from there.  Nose to tail usually creeping along.  Not usually a queue at the border itself, but the run into Pontarliar gets gummed up with traffic.   
As dodgyken says, try and leave a bit later if you can.  So long as you let your hotel know you'll be checking in after 6pm it shouldn't be a problem.
		"	Posts: 6	Join Date: Dec 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
35	Othergeneral	Buy wrong garbage bag for my municipality	oamya	1109	37	Location: Zurich	13.12.2016, 00:00	    US has them too    	Posts: 8	Join Date: Aug 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
36	Othergeneral	Any star gazers out there?	ladylou	889	5	Location: basel	13.12.2016, 15:59	" 
			
			Thanks for the info all. Looking at the images online i think the telescopes do seem to show more.. I don't want to go too pro as its too expensive for now, but would like a decent image of some rings on Saturn. So maybe up to 200fr I am hoping. Not sure on the quality of toy store telescopes though..? Do you think a 70mm would be any good? It is for me and my daughter. We had a telescope in my childhood home and my daughter has been asking to get one for the last year or two. So i thought we would venture the hobby together. Complete beginners, I'm not even sure of the specs of the telescope we had back home. Its long gone now.. 
Thanks, will also check out the android app! Went ahead and ordered some books too.  
We do have a lot of light pollution close to Basel but can easily go up to Gempen.
		"	Posts: 217	Join Date: Nov 2009	Member	Groaned at 0 Times in 0 Posts	Thanked 179 Times in 86 Posts	considered knowledgeable
37	Othergeneral	The sport of staring.....	evilshell	25786	243	Location: UK, formerly Basel	23.06.2009, 00:23	"    hear, hear, must be all very amusing !!!
		"	Posts: 3,361	Join Date: Jun 2006	Forum Legend	Groaned at 97 Times in 81 Posts	Thanked 3,070 Times in 1,337 Posts	a reputation beyond repute
38	Othergeneral	Email Legally binding in Switzerland?	righttheworld	1100	9	Location: Geneva	13.12.2016, 11:05	"    The consequence of a Rechtsvorschlag is that you'll have to provide evidence supporting your claim.    
If you have strong reason to assume that the other guy is who he claims to be, for instance because previous arrangements were honored, or that the same address you used is used on his business web site, I would think that e-mails to and from the same address can be used as evidence.    
After all, contracts need not be in written form in order to be binding, neither do they require a signature. What is needed is the clear consent by both/all parties. For instance if someone picks up some item at a retailer and walks out with it this concludes a contract to buy said item - which makes him/her a thief if s/he walks out without paying.
		"	Posts: 24	Join Date: Apr 2015	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 4 Times in 4 Posts	become a little unpopular
39	Othergeneral	UK to Switzerland parcel bring back community	tigereyeali	978	36	Location: Zurich	11.12.2016, 13:30	"    you need to start with a small community and then introduce new members by cooptation only. Ideally you'd have a rating system on how ""reliable"" a person is. As you said it would work for small items below a certain value only.
		"	Posts: 249	Join Date: Mar 2013	Member	Groaned at 11 Times in 9 Posts	Thanked 205 Times in 118 Posts	made some interesting contributions
40	Othergeneral	Where to find a good web developer?	SarahR	852	11	Location: Pays de Gex	10.12.2016, 00:14	"    Because EF works on the basis of transparency. The expectation is if someone has ""an interest"" in what they are recommending that they disclose it. As simple as that.
		"	Posts: 3	Join Date: Dec 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
41	Othergeneral	Can't you tell it's coke based on JAWS ?	Prime	454	2	Location: Geneva	10.12.2016, 13:43	"    American political rumour-monging.   
Best ignored.
		"	Posts: 13	Join Date: Jun 2016	Newbie 1st class	Groaned at 1 Time in 1 Post	Thanked 5 Times in 3 Posts	no particular reputation at present
42	Othergeneral	BoxSpring vs Lattenrost	zmaster1911	1790	14	Location: Zurich	21.12.2015, 10:46	" 
			
			Reading some online reviews, boxsprings seem to be on their way out (or just on their way in in CH given the number of adverts I see), being replaced by platform/foundation beds. Interested to hear pros and cons of the different types of beds on the market.
		"	Posts: 242	Join Date: Nov 2014	Member	Groaned at 10 Times in 8 Posts	Thanked 156 Times in 79 Posts	no particular reputation at present
43	Othergeneral	Looking for a Dentist in Zürich	Neil373	46922	95	Location: Maennedorf, Zurich	18.01.2006, 12:09	" 
			
			Is anyone ever going to describe a visit to the dentist as enjoyable?   "	Posts: 10	Join Date: Nov 2005	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
44	Othergeneral	Carbon dioxide bottle for a welding machine	minion	670	1	Location: EU	07.12.2016, 19:16	"    You can get the really small bottles in a coop/jumbo/migros do it yersel. If your MIG only takes the larger fitting then try    
If you're bringing the MIG then customs probably won't bat an eye over the bottle... it is, after all, an inert gas.
		"	Posts: 1	Join Date: Dec 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
45	Othergeneral	Basel Art Gallery Extension. 'Officially' very good	ipoddle	704	1	Location: basel	05.12.2016, 18:24	" 
			
			btw how do I copyright 'Replacement Hipster' ? .. it's genius
		"	Posts: 757	Join Date: Jan 2008	Forum Veteran	Groaned at 20 Times in 13 Posts	Thanked 619 Times in 271 Posts	earned the respect of many
46	Othergeneral	Recycling: compost and plastic	annas	10168	25	Location: Bern	03.08.2009, 09:53	" 
			
			Thanks, better to see things written down! my partner insists that we throw every food waste (a part from meat and fish) in the compost bin, and I am long trying to tell him that we should stick to:       For the plastic I am reassured by the fact that     I won't feel too guilty for every single piece of non-recyclable plastic that I throw in the normal waste..    
(p.s. i still try not to buy them on the first place!)
		"	Posts: 236	Join Date: Sep 2008	Member	Groaned at 11 Times in 5 Posts	Thanked 143 Times in 83 Posts	made some interesting contributions
47	Othergeneral	Donating Food in Zurich?	Shiny	1761	7	Location: Zurich	24.06.2008, 11:10	" 
			
			so have a party and cook all you have   "	Posts: 15	Join Date: Sep 2006	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 4 Times in 3 Posts	no particular reputation at present
48	Othergeneral	Where to get Custom Shoes	bluefish409	1070	9	Location: Zurich	13.11.2015, 00:09	"    You mean you aren't?  Oh, noooo!
		"	Posts: 6	Join Date: Jun 2015	Newbie	Groaned at 0 Times in 0 Posts	Thanked 2 Times in 2 Posts	no particular reputation at present
49	Othergeneral	Flannel bedding (online or in Zürich)	mclare	1237	8	Location: Zurich	30.11.2016, 21:25	" 
			
			Lidl next Thursday, flannel bedsheets 6.99 for a single bed, duvet sets 14.99 for single.
		"	Posts: 6	Join Date: Apr 2015	Newbie	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
50	Othergeneral	Andrew Sachs RIP	Carlos R	1078	5	Location: Roundn'about Basel	02.12.2016, 08:50	"     
Another great entertainer gone.   "	Posts: 7,093	Join Date: Dec 2009	Forum Legend	Groaned at 102 Times in 91 Posts	Thanked 9,667 Times in 4,069 Posts	a reputation beyond repute
51	Othergeneral	Do you have a used bicycle you no longer want?	3Wishes	1020	1	Location: Bern area	01.12.2016, 20:24	"    It took me some time to find the language option    
I am used to finding it at the top of the page, often with a flag.  Here it is at the bottom on the menu on the side of the page.   
French page:   "	Posts: 6,529	Join Date: Jul 2010	Moderately Amused	Groaned at 43 Times in 39 Posts	Thanked 9,178 Times in 4,360 Posts	a reputation beyond repute
52	Othergeneral	Messy Eyebrows: Eyebrow Threading/Waxing (Basel)	insideandout	13976	45	Location: Basel	29.01.2007, 11:50	" 
			
			I'm looking for a place in Basel that does eyebrow threading. My eyebrows are getting messy and bushy, and I prefer not to get them waxed. Help me get my eyebrows pretty again. Thanks!!  "	Posts: 7	Join Date: Jan 2007	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
53	Othergeneral	Registered mail	guest	974	2	null	null	" 
			
			What does it say when you enter the tracking number?     
If the letter was send aboard you may also try the other country's postal website to look up the current status.
		"	null	null	null	null	null	null
54	Othergeneral	Buy sewing machine	mulan	7425	38	Location: Lausanne	08.06.2012, 12:18	"    Hi There   
I have an old Bernia the metal one and I love it. Last week I was in the fleah market in Zürich and one person was selling a Bernia for 80 sfr. so have a look around in the fleah markets in your area, you might get lucky. 
But go for bernina.  
good luck
		"	Posts: 109	Join Date: Mar 2011	Member	Groaned at 0 Times in 0 Posts	Thanked 17 Times in 11 Posts	no particular reputation at present
55	Othergeneral	Anyone know of a complete domestic finances management service?	startg	1712	25	Location: Geneva	29.11.2016, 16:50	"    Unfortunately, they may decide that he needs it.    
Tom
		"	Posts: 10	Join Date: May 2008	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 5 Times in 5 Posts	no particular reputation at present
56	Othergeneral	American food store ??	stefano	20709	50	Location: Trelex	06.03.2007, 12:41	"       
Thanks for the invite Grumpy, but I can't even say Flumberssstuffersberg much less find it.   "	Posts: 3	Join Date: Mar 2007	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
57	Othergeneral	Anyone had a wood burner chimney installed?	bigblue2	1025	4	Location: Glarus	30.11.2016, 12:08	"    Well, we didn't install a wood-burning stove, as a neighbor objected.    
Whether you need a permit is likely down to your Gemeinde regs, though.    
From my experience:   
Replacing an existing chimney can be done without permits if you are replacing like for more or less like (we did that - replaced the exisiting fireplace, cost ca. 10K all in), installing something new could be a whole 'nuther can o' permit worms. But of course, YMMV.   
Good luck with the project.
		"	Posts: 6,233	Join Date: Mar 2009	Forum Legend	Groaned at 312 Times in 251 Posts	Thanked 9,764 Times in 3,936 Posts	a reputation beyond repute
58	Othergeneral	private tutor hourly rate	bigblue2	1157	8	Location: Glarus	30.11.2016, 10:20	" 
			
			Between 20-50 depending on skills!
		"	Posts: 6,233	Join Date: Mar 2009	Forum Legend	Groaned at 312 Times in 251 Posts	Thanked 9,764 Times in 3,936 Posts	a reputation beyond repute
59	Othergeneral	Legal rights on second hand sale	bobo_97	1147	7	Location: Baar	30.11.2016, 10:51	"    But only after you but the seller in formal delay and the seller did not deliver the correct item in due time.    
PS: Changed link to English version.
		"	Posts: 276	Join Date: Sep 2008	Senior Member	Groaned at 2 Times in 2 Posts	Thanked 111 Times in 53 Posts	earned the respect of many
60	Othergeneral	Marks & Spencers Swiss store	Belgianmum	3568	51	Location: Was Belgium now  Neuchâtel	13.10.2016, 15:52	" 
			
			Given that their food is what has been consistently driving their profits over the last 20 years, and not their clothing, it does seem rather shortsighted not offering this option. Obviously, easily spoilable items are tricky, but not even items with a long shelf life?
		"	Posts: 8,351	Join Date: Jan 2010	Forum Legend	Groaned at 62 Times in 59 Posts	Thanked 10,446 Times in 5,006 Posts	a reputation beyond repute
61	Othergeneral	Anybody bitcoin mining in CH?	Uncle GroOve	412	2	Location: Mendrisio	29.11.2016, 14:38	" 
			
			Hm...sorry folks my google search on site:englishforum.ch didn't return that post.   
Mods pls delete? 
thx   
Paul
		"	Posts: 1,069	Join Date: Feb 2008	Forum Veteran	Groaned at 7 Times in 5 Posts	Thanked 720 Times in 376 Posts	a reputation beyond repute
62	Othergeneral	Electric tootbrushes [advice needed]	maksara	962	14	Location: Fribourg	25.11.2016, 15:54	" 
			
			I can also recommend the Sonicare.    
I used to have a normal electric one, might have been an Oral B, can't remember, but never quite got used to it. I also struggled with the Sonicare in the beginning - since you don't need to apply any pressure really, it just takes some getting used to and changes in habit in how you brush your teeth. I use it in the evenings now, usually with two different modes. It's boring, but you get used to it. I just watch TV in the meantime. In the morning, I normally use a manual one as I brush my teeth while showering (  ), though I have started to use the Sonicare in the mornings as well at times (not while in the shower  )   
I've never had a massive issue with my teeth really (never had a cavity and 1x teeth cleaning a year is enough), but struggled with the gums, even if slightly, cause I tended to use too much pressure with the manual brush, even when I only took the softest brush available. No real bleeding, but just sensitive at times. That seems to have improved quite a bit and I also find the Sonicare makes the teeth somewhat cleaner and definitely much smoother. I wouldn't want to miss it anymore.
		"	Posts: 8	Join Date: Oct 2016	Newbie	Groaned at 1 Time in 1 Post	Thanked 0 Times in 0 Posts	no particular reputation at present
63	Othergeneral	Nasty little habits for Friday	neddy	3225	86	Location: Geneva	25.11.2016, 15:20	    How about leaving dirty socks on the floor right next to the hamper?   	Posts: 1,202	Join Date: Dec 2014	Forum Veteran	Groaned at 15 Times in 12 Posts	Thanked 1,492 Times in 638 Posts	a reputation beyond repute
64	Othergeneral	Wooden Floor RepairZurich	prashantkc	520	0	Location: Zurich	25.11.2016, 19:53	" 
			
			Any one knows any person for wooden floor repair in Zurich. 
It looks it needs cutting out and a fitting new pieces. 
Who handles it professionally ?
		"	Posts: 20	Join Date: Jul 2007	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 5 Times in 4 Posts	no particular reputation at present
65	Othergeneral	Where do you buy your computer in Switzerland?	hbunny	31829	57	Location: Zürich	06.12.2006, 16:12	"    and now in Interdiscount XXL stores....
		"	Posts: 23	Join Date: Oct 2006	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 4 Times in 4 Posts	no particular reputation at present
