	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
21	Insurance	Accident insurance with 2 or more jobs?	Island Monkey	363	2	Location: Wallis	09.12.2016, 13:15	"    You need more than 8 hours on a regular basis, do 9 hours as a 1 off & your are insured till you get home from work, rather than the next 30 days which is normal.
		"	Posts: 3,419	Join Date: Mar 2008	Forum Legend	Groaned at 62 Times in 32 Posts	Thanked 3,028 Times in 1,494 Posts	a reputation beyond repute
22	Insurance	Insurance: who's liable?	Phil_MCR	956	28	Location: Basel	07.12.2016, 19:02	" 
			
			Whether anybody's insured or not has zero effect on them being liable or not.   
Since the burst pipe is inside the building it's clearly the landlord's  problem, he (or by extension his insurance) is liable. The non-mandatory  insurance called ""Gebäudewasser-Versicherung"" covers this, it also  covers consequential(word? follow-on) damages caused by a burst pipe  that's outside your building if the pipe feeds the building. Since it's  non-mandatory some don't have one, hence the reaction described by jjake  in #7 - depending on what he reported it may have been insurance fraud  but few people actually care (including yours truly).   
If the pipes for ""Meteorwasser"" (rain, snow, hail, etc) are blocked or   break, for instance those draining the roof, it's probably (my opinion)  not covered  by the mandatory Gebäudeversicherung because the reason for  the damage  isn't the rain itself but the malfuntioning of a part of  the house. In  these cases it looks like the Gebäudewasserversicherung  covers the  damages also.   
Conditions, coverage and the smallprint for the  Gebäudewasserversicherung probably differ from insurer to insurer so do  compare offers.
		"	Posts: 11,535	Join Date: Oct 2009	Forum Legend	Groaned at 246 Times in 157 Posts	Thanked 13,432 Times in 5,712 Posts	a reputation beyond repute
23	Insurance	Health Insurance 2017	simple_person	9519	129	Location: Zurich	21.09.2016, 13:51	" 
			
			489CHF -> 638CHF for us    
Luckily it's offset with a Swiss payrise for my husband of .... zero   
I would no longer agree that the cheapest policies offer the worst customer experience. Ours has gone from being one of the cheapest to one of the most expensive in the last 2 years but nothing has changed in the way they work. We must still do all the paperwork ourselves and pay in advance.
		"	Posts: 586	Join Date: Nov 2012	Forum Veteran	Groaned at 3 Times in 3 Posts	Thanked 272 Times in 176 Posts	considered knowledgeable
24	Insurance	European Health Insurance Card	qwertyuiop	1774	11	Location: Geneva	04.05.2016, 12:42	" 
			
			I definitelly left Switzerland and cancelled my B permit before leaving. In my case my health insurance company + the EU helpdesk + bad.admin.ch + the Social Welfare in my new country advised that I must kept my Swiss health Insurance.   
In my country, Spain, I was not covered by the free Public Health System because I was getting jobseeker from another country for 3 months and they advised that I must get insurance in Switzerland. Its what I did.   
I also considered the option of getting a private health insurance in Spain (30 or 50 euros a month vs around 250 euros in Switzerland) however coverages were not great as you are not covered in case of urgency for the first few weeks (periodo de carencia).   
The good thing is that despite I kept my Swiss insurance, I did not need it     "	Posts: 36	Join Date: Feb 2016	Junior Member	Groaned at 1 Time in 1 Post	Thanked 6 Times in 5 Posts	become a little unpopular
25	Insurance	Affordable health insurance in Zurich - an inquiry	MalwinaD	2258	8	Location: Poland	24.07.2015, 19:17	" 
			
			Thanks a lot!    
I will check if I m eligible for those special insurance described in the ppt.
		"	Posts: 8	Join Date: Jul 2015	Newbie	Groaned at 5 Times in 3 Posts	Thanked 0 Times in 0 Posts	annoyed a few people around here
26	Insurance	when to claim your medical expenses?	adrian76	4761	23	Location: Zurich	13.11.2008, 15:25	" 
			
			Always send all medical bills to the insurer, even if the threshold ""franchise"" is not exceeded. Reason: the insurer scrutinizes and may spot inaccuracies, over-charging etc. Also helps the insurers to identify doctors who are over-invoicing.    
Depending on your income, non-reimbursed medical expenses may be tax deductible. For that you must have proof that you were not reimbursed.
		"	Posts: 306	Join Date: Mar 2007	Senior Member	Groaned at 3 Times in 3 Posts	Thanked 202 Times in 109 Posts	considered knowledgeable
27	Insurance	Hospital bill: charging for chief doctor while it was assistant?	RiMKa	476	2	Location: Zurich	02.12.2016, 16:38	"    thank you! That could be it.   
I read the bill one more time carefully and realised that it could be correct bill. Yes, there is a name of chief doctor listed on the bill. Plus list of services. Among them the most expensive one (50% of the bill) is ""Care level 6, Gynaecology"" (original is ""Betreuungstufe 6 Gynakologie""). So, I guess as long as level 6 corresponds to Assistant doctor - all is correct. Google does not help here. So I let it the insurance to figure out.
		"	Posts: 11	Join Date: Oct 2007	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
28	Insurance	Sanitas compact	josquius	630	8	Location: the middle of lake geneva	28.11.2016, 17:51	"    I agree. I've got no complaints about treatment here for either myself or any if my family.   
There are good and bad doctors everywhere and the UK is no exception. My mother in law was treated terribly by doctors in the UK but my mother had excellent care.      The level of English spoken by doctors really depends on where you live. I think generally speaking the chances of finding a good English speaking doctor is higher in Zurich, Basel, Bern etc. ( and probably most other German speaking cantons I imagine) than it is is Romandie. 
Nurses and health care assistants are much less likely to have a good level of English.
		"	Posts: 154	Join Date: Aug 2014	Member	Groaned at 4 Times in 4 Posts	Thanked 17 Times in 12 Posts	no particular reputation at present
29	Insurance	Accident Insurance wont pay Invoice	michaelbasel	614	6	Location: Bern	29.11.2016, 18:48	"     
Or...someone just ticked the wrong box on the form.... happened to me... easily fixed with a letter from my local doctor...
		"	Posts: 4	Join Date: Feb 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
30	Insurance	so many insurancess	Jamboree	718	6	Location: zurich	21.11.2016, 17:26	"    Yes, that's possible but were you registered as a tourist or as a resident with a permit?  As a tourist you could remain here with basically travel insurance but if you were resident (with permit) the authorities here most likely would have had to approve foreign health insurance coverage.
		"	Posts: 21	Join Date: Nov 2016	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 2 Times in 2 Posts	no particular reputation at present
31	Insurance	Visana - Any good/bad experiences?	Bozza	3527	34	Location: Zurich	25.04.2014, 09:56	" 
			
			Pushing this up.    
When we lived in Bern, we had viva care, and kept it when we moved to Winterthur.  Viva care was probably a product created when Innova sold their basic insurance to Visana in 2011, and it's mostly located in Bern.    
Now, visana  called and  wants us to consider switching to regular visana .... i don't think there are enough customers in this area. I'm going to talk to them tomorrow and see what the story is - i know it will be a little less expensive, but i have to be comfortable with the service.   
Anyone have any experience? Horror stories with Visana since this thread was last updated?    
Thanks!
		"	Posts: 448	Join Date: Jul 2009	Senior Member	Groaned at 6 Times in 5 Posts	Thanked 290 Times in 157 Posts	made some interesting contributions
32	Insurance	Basic & Supplementary Insurance Cancellation	Apple_Tulip	532	2	Location: Zug	26.11.2016, 21:03	" 
			
			Thank you very much for such a useful reply!
		"	Posts: 19	Join Date: Aug 2011	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 2 Times in 2 Posts	no particular reputation at present
33	Insurance	Car accident pain and suffering compensation	Lenie	4059	138	Location: Aargau	25.11.2016, 08:24	"    From the article you linked:   
""Nein, das ist korrekt. In der Krankenversicherung müssen sich die Versicherten an den Behandlungskosten mittels Franchise und Selbstbehalt beteiligen. Das gilt sowohl bei Krankheit als auch bei Unfall.""   
So, if your accident insurance is through your health insurance, you pay the deductable.   
But children have no deductable, nor do accidents paid by work insurance, which is what FMF correctly stated.   
Tom
		"	Posts: 24	Join Date: Apr 2015	Newbie 1st class	Groaned at 20 Times in 9 Posts	Thanked 2 Times in 2 Posts	considered unworthy
34	Insurance	Is semiprivate health insurance worth it?	etsius	2041	20	Location: SZ	19.09.2016, 23:24	"    Never did reply to this - yes, it was indeed because I am jumping into the 40+ age bracket. Still need to decide whether the increase of 840 chuffs a year is worth it...
		"	Posts: 85	Join Date: Feb 2016	Junior Member	Groaned at 3 Times in 3 Posts	Thanked 36 Times in 20 Posts	made some interesting contributions
35	Insurance	Health insurance and government help	Trikk	4057	23	Location: Zürich	16.10.2009, 23:27	" 
			
			Thanks alot Jenny!
		"	Posts: 110	Join Date: Oct 2009	Member	Groaned at 0 Times in 0 Posts	Thanked 28 Times in 26 Posts	earned some respect
36	Insurance	Is it possible to cancel Assura LCA contract before due date?	JakubB	748	8	Location: Lausanne	09.11.2016, 12:42	"    My LCA was amounting only to being able to use my cover in other cantons and abroad. Little did I know at that time that the same thing is covered by LaMal if it is an urgent thing. They just caught naïve and noob person in their nets. This should be prohibited by law but TIS...
		"	Posts: 932	Join Date: Feb 2014	Forum Veteran	Groaned at 95 Times in 50 Posts	Thanked 294 Times in 193 Posts	considered unworthy
37	Insurance	Do I need to have health insurance until the day I leave CH?	Keegy	559	8	Location: Zurich	19.11.2016, 17:41	"    I'm leaving the country (for good). There's no point in having a health insurance policy in CH, I might as well just take one out in the country I am moving to.    
I have spoken to Sanitas, I will pay my full premium and after I have a ""leaving form"" from the Gemeinde, they will reimburse me for the days I am not in the country.
		"	Posts: 4	Join Date: Feb 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
38	Insurance	I'm moving in Switzerland: Insurance Day 1	Kabukicho	636	11	Location: Zurich	20.11.2016, 12:49	"    I can just say thank you   This actually replies to all (or almost all because I have a new one every five minutes  ) my doubts!
		"	Posts: 9	Join Date: Nov 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
39	Insurance	ECA (as in eca-vaud.ch)	Lukc	3470	20	Location: Lausanne	01.01.2015, 16:47	" 
			
			I (PhD student in a rented property) only pay 20 CHF a year for an insured value of 35000 CHF. Seemed like a steal. I also lived with a landlady briefly, but then she had to acknowledge to ECA that MY stuff could be covered under HER insurance policy. Perhaps something you can also do with the main lender?
		"	Posts: 40	Join Date: Apr 2013	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 9 Times in 5 Posts	earned some respect
40	Insurance	Telemedecine model: beware it can actually cost you more time and money (sanacall)	CorsebouTheReturn	1216	13	Location: Vaud	28.10.2016, 12:36	"    This, exactly      I used to work in a hospital, and one of the functions of our department was a triage line, mostly pediatric, manned by registered nurses. The Tel Med model is similar to this, so I felt comfortable selecting this. I'm not clinical, but I've had a lot of work/patient/caregiver experience. Our bills can be slow to come as well.
		"	Posts: 3,630	Join Date: Aug 2009	Forum Legend	Groaned at 456 Times in 291 Posts	Thanked 2,971 Times in 1,481 Posts	a reputation beyond repute
41	Insurance	Accident, fell on the side walk because the home owner left wood on the floor	lotusflower80	3193	50	Location: World	07.11.2016, 00:51	"    Sorry,   I realize this is probably going to come across as insensitive, but are you serious???   
When I was a small child my mother broke her ankle. She worked full-time as a waitress. She also had to care for two small children and her car was a manual transmission. No public transport where I'm from so she had to keep driving everywhere, broken ankle or not. We had stairs in our house. She also had to look after my dad, who was disabled. She survived.    
I'm also currently nursing a sprained ankle, so I truly understand your pain. I will also be recovering for several weeks to months. I continue to take the trains,  trams and buses and walk. I'm slower with crutches so I allow more time. I normally walk home from the train station but until I'm a bit stronger and steadier my spouse picks me up at the station so I don't have to walk the whole way.    
Yes, I'm in pain. Yes, I'm exhausted. No I don't have a child but I do have a husband.   I continue to clean house, cook and do laundry, only at a slower pace.    
You just get on with it. It's a screwed up ankle. As long as you're careful and take time you'll be fine.   
If you haven't already got one, ask your doctor about some sort of brace to wear in the house so that you don't need to clomp about with crutches. Wishing you a speedy recovery as well.   "	Posts: 33	Join Date: Nov 2012	Junior Member	Groaned at 3 Times in 2 Posts	Thanked 18 Times in 9 Posts	made some interesting contributions
42	Insurance	Grief with Supra (groupe mutuel)	wpryan	3074	44	Location: Biel	31.08.2016, 18:12	" 
			
			OP,   
I agree with 3Wishes and think we really need info regarding the following:    
1. How much was the bill your thread is about? is CHF 1050 correct? How much of this is deductible, how much is retention fee, is there any mention of those terms on the bill?   
2. Has the entire treatment covered in the bill your thread is about taken place in 2016?    
3. How much have your insurance covered before this bill?   
4. Has the entire treatment generating the cost your insurance covered before this bill (meaning, the treatment generating the cost I'm talking about in question 3) happened in 2016?   
5. What's your insurance model (Standard, HMO, Telmed, GP...)?   
6. Was all your treatment received this year gyno treatment? If not, this might complicate the coverage issue even more.
		"	Posts: 34	Join Date: Mar 2015	Junior Member	Groaned at 6 Times in 3 Posts	Thanked 4 Times in 3 Posts	made some interesting contributions
43	Insurance	Difference between main driver and insurance owner	Liiv	1619	48	Location: Bern	07.11.2016, 22:01	" 
			
			I checked my Mobiliar insurance application from last year.    
Both insurance applicant and most frequent driver must be identified, you don't even have a checkbox to tick if the two are identical. Plus, among other stuff, was the most frequent driver's license suspended.
		"	Posts: 49	Join Date: Aug 2012	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 8 Times in 7 Posts	no particular reputation at present
44	Insurance	Health Insurance FAQs	heather	144466	403	Location: canton zurich	06.11.2006, 23:11	" 
			
			This is extremely helpful.  Thank you!
		"	Posts: 138	Join Date: Jun 2006	Member	Groaned at 0 Times in 0 Posts	Thanked 3 Times in 3 Posts	made some interesting contributions
45	Insurance	Leaving CH: Refunded Health Insurance monthly premiums from departure date	happychick	578	10	Location: ALDERSHOT	08.11.2016, 09:20	"    As a UK resident there's no risk to a Swiss insurer as the OP is covered by the NHS.  If she wasn't a UK resident it would be different.   
OP deregister from your gemeinde/commune and then send a copy of the document you get to the insurance company.  They should then refund the money - make sure you provide them with bank account details if it isn't going into your current Swiss account.
		"	Posts: 32	Join Date: Mar 2014	Junior Member	Groaned at 2 Times in 1 Post	Thanked 4 Times in 2 Posts	become a little unpopular
46	Insurance	Full casco + damage while parked	Liiv	457	2	Location: Bern	07.11.2016, 21:47	" 
			
			Parking damage is for when somebody damages your car when it is parked and you don't know who did it. You are limited to a certain number of claims and there is no excess/deductible. (At least with our insurers)   
If you claim damage by a third party under the full casco or you damage the car yourself there is an excess/deductible to pay.
		"	Posts: 49	Join Date: Aug 2012	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 8 Times in 7 Posts	no particular reputation at present
47	Insurance	Dialysis coverage	Jnk	923	19	Location: India	04.11.2016, 13:30	" 
			
			The application has been submitted by my employer and as per the expectations and SLA, I should be getting the permit in coming 2 months.
		"	Posts: 23	Join Date: Mar 2011	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 48 Times in 4 Posts	considered knowledgeable
48	Insurance	EHIC medical insurance cards (UK)	Swisstree	558	5	Location: Hants/ZH	04.11.2016, 13:39	" 
			
			Just not sufficient imho- it covers emergencies- but nothing more. If there is a severe injury or sickness, they will only cover the 'emergency' part- but no follow-up and no repatriation, etc.
		"	Posts: 1,593	Join Date: Aug 2007	Forum Veteran	Groaned at 25 Times in 18 Posts	Thanked 2,818 Times in 1,041 Posts	a reputation beyond repute
49	Insurance	Car Insurance: Bonusschutz	maypril	847	21	Location: Uster	03.11.2016, 21:51	"    Dunno.    
Upon changing insurance company you used to take your bonus with you, that points to it being a personal thing. But that may no longer apply. And it may be subject to company policy anyway these days so I guess you should ask your insurance.    With 30% bonus your premium would be 70% of base premium. Conversely if your premium is 30% of base your bonus is 70%, which is more likely in light of a 2% annual premium reduction. However, this contradicts the 35% minimum percentage (65% maximum bonus) in your calculation.   
Based on your detailed calculation (which I cut out in my quote), your conclusion that the two bring roughly the same cost is correct. However, in such a case (and even if paying by yourself is slightly more expensive) I think you should clearly favor paying by yourself because, as you seem to hint: Having the insurance pay the 1st claim would increase the damage threshold that would make it profitable for you to have the insurance pay for a potential 2nd damage while you're still laddering down. While that risk may be low, I'd tend to not take it.
		"	Posts: 104	Join Date: Sep 2008	Member	Groaned at 1 Time in 1 Post	Thanked 21 Times in 17 Posts	made some interesting contributions
50	Insurance	Travel Insurance	Ardennes1944	902	29	Location: Basel	03.11.2016, 19:57	" 
			
			Interestingly when I lived in Urdorf ZH when the law came in they accepted my BUPA international, probably because they did not speak a word of English & my German was limited at the time. When I moved to ZH, ZH they spoke perfect English & could explain why it did not work. They happily accepted my various appeals & let me sign up without any back payment a couple of years later.  "	Posts: 143	Join Date: Oct 2014	Member	Groaned at 0 Times in 0 Posts	Thanked 18 Times in 16 Posts	no particular reputation at present
51	Insurance	Buying Bike Insurance. Suisse-Velo? Recommendations ?	TheLaughingCow	1795	13	Location: Der Schweizer Mittelland	19.05.2016, 15:02	" 
			
			Exactly, I have my bike covered by my household insurance, My bike have not been stolen (touch wood) but my phone was recently and I had my new phone within a week covered almost fully by insurance.   
Its definitely worth checking to upgrade you personal liability insurance by the house hold one and benefit form the reduced price and be covered in this events.
		"	Posts: 144	Join Date: Apr 2012	Member	Groaned at 0 Times in 0 Posts	Thanked 107 Times in 67 Posts	earned some respect
