	hrefs	replies	threads	views
20	http://www.englishforum.ch/housing-general/168626-moving-cleaning-company-recommendation-zh.html	26	moving/cleaning company recommendation [ZH]	5,430
21	http://www.englishforum.ch/housing-general/263799-temporary-housing.html	3	Temporary Housing	549
22	http://www.englishforum.ch/housing-general/234039-where-live-horgen-zug-thalwil.html	6	Where to live: Horgen, Zug or Thalwil?	1,952
23	http://www.englishforum.ch/housing-general/263293-where-look-apartment-zurich.html	21	Where to look for an apartment in Zurich	1,404
24	http://www.englishforum.ch/housing-general/263737-greencity-manegg.html	0	GreenCity Manegg	473
25	http://www.englishforum.ch/housing-general/263688-looking-electrician.html	1	Looking for an electrician	761
26	http://www.englishforum.ch/housing-general/263637-how-do-land-leases-work-z-rich.html	10	"How do """"land leases""  work in Zürich?"	1,054
27	http://www.englishforum.ch/housing-general/263694-taking-over-sublet-place-problem-cleaning.html	5	Taking over sublet place-problem with cleaning	818
28	http://www.englishforum.ch/housing-general/258674-water-softener-instruction-manual-elite-casa-2-a.html	11	Water Softener Instruction manual: Elite Casa 2	775
29	http://www.englishforum.ch/housing-general/263689-temporary-housing-service-apartment-st-gallen.html	0	Temporary Housing/Service Apartment St Gallen?	675
30	http://www.englishforum.ch/housing-general/258004-how-much-cash-buy-house-lausanne-area.html	20	How much cash to buy a house in the Lausanne area?	1,570
31	http://www.englishforum.ch/housing-general/263556-commute-cost-living-zh-basel-basel-area-aargau.html	7	Commute, cost of living ZH / Basel / Basel area / Aargau	1,107
32	http://www.englishforum.ch/housing-general/263583-moving-vaud-6-months-fianc-our-dog.html	3	Moving to Vaud in 6 months with fiancé and our dog	906
33	http://www.englishforum.ch/housing-general/263558-installing-washing-machine.html	21	Installing a washing machine	1,282
34	http://www.englishforum.ch/housing-general/263523-friend-living-boyfriend-but-did-not-inform-managament-company.html	18	Friend living with boyfriend but did not inform managament company	1,551
35	http://www.englishforum.ch/housing-general/188015-where-buy-italian-design-furniture-nr-zurich.html	8	where to buy italian design furniture in/nr zurich?	4,915
36	http://www.englishforum.ch/housing-general/263521-subletting-issue.html	14	Subletting issue	1,140
37	http://www.englishforum.ch/housing-general/263472-central-heating-noise.html	30	Central heating noise	738
38	http://www.englishforum.ch/housing-general/263457-moving-into-basel-portugal.html	2	Moving into Basel from Portugal	361
39	http://www.englishforum.ch/housing-general/261588-furnace-timer-no-heat-14-hours-day.html	17	Furnace on a timer, no heat 14 hours a day	820
40	http://www.englishforum.ch/housing-general/263443-subrent-contract-second-persons-staying-apartment.html	1	Subrent contract for second persons staying in the apartment	310
41	http://www.englishforum.ch/housing-general/262754-new-apartment-i-need-furnish-everything.html	17	New Apartment - I need to furnish with EVERYTHING	1,629
42	http://www.englishforum.ch/housing-general/223151-kitchen-aid-vs-kenwood.html	56	Kitchen Aid vs. Kenwood	6,773
43	http://www.englishforum.ch/housing-general/263336-caveats-rental-contracts-papers-bring-showings.html	3	"""caveats"" in rental contracts and which papers to bring to showings?"	641
44	http://www.englishforum.ch/housing-general/263324-legal-requirement-finish-retoucher-construction.html	4	"Legal requirement to finish ""retoucher"" on construction"	543
45	http://www.englishforum.ch/housing-general/263242-central-heating-consultant.html	10	Central heating consultant	911
46	http://www.englishforum.ch/housing-general/263310-2-5-zimmer-apt-altstetten-1-feb-2017-a.html	2	2.5 Zimmer Apt in Altstetten from 1.Feb.2017	603
47	http://www.englishforum.ch/housing-general/263308-ventilation-systems-new-buildings-smells-normal.html	0	Ventilation systems in new buildings and smells. Is this normal?	543
48	http://www.englishforum.ch/housing-general/263178-looking-accommodation-geneva.html	12	Looking for accommodation in Geneva	601
49	http://www.englishforum.ch/housing-general/245644-moving-out-cleaning.html	20	Moving Out cleaning	2,670
50	http://www.englishforum.ch/housing-general/263258-box-large-painting.html	6	Box for Large Painting	651
51	http://www.englishforum.ch/housing-general/263250-decent-housing-around-zurich.html	13	Decent housing around Zurich	896
52	http://www.englishforum.ch/housing-general/263254-moving-out.html	18	Moving out?	788
53	http://www.englishforum.ch/housing-general/262528-post-ch-not-delivering-parcels-door.html	49	Post CH not delivering parcels to door	1,734
54	http://www.englishforum.ch/housing-general/263229-finding-apartment-spouse-questions.html	11	Finding an apartment, spouse questions	915
55	http://www.englishforum.ch/housing-general/12691-swiss-keys-their-security-level.html	36	Swiss keys and their security level	12,248
56	http://www.englishforum.ch/housing-general/263213-looking-apartment-zh-area.html	1	Looking for an apartment in ZH area	278
57	http://www.englishforum.ch/housing-general/263189-looking-rental-house-1-month-longer.html	10	Looking for a rental house for 1 month or longer	735
58	http://www.englishforum.ch/housing-general/263179-light-fitting-new-house-basel-ish.html	6	Light fitting - new house (Basel-ish)	437
59	http://www.englishforum.ch/housing-general/263161-help-leaving-country.html	3	Help leaving the country	545
60	http://www.englishforum.ch/housing-general/263112-help-needed.html	12	Help needed	833
61	http://www.englishforum.ch/housing-general/256696-how-much-spend-rent.html	32	How much to spend on rent ?	4,000
62	http://www.englishforum.ch/housing-general/263027-glass-pergola-over-balcony-can-we-do-w-out-tons-permissions.html	5	Glass pergola over a balcony -- can we do it w/out tons of permissions?	701
63	http://www.englishforum.ch/housing-general/96737-notice-termination-example-german-needed.html	20	Notice of termination:Example in German needed	17,738
64	http://www.englishforum.ch/housing-general/262877-noise-installation.html	8	Noise from installation ?	1,127
65	http://www.englishforum.ch/housing-general/262726-advice-city-crissier.html	8	Advice city of Crissier	1,227
66	http://www.englishforum.ch/housing-general/21380-how-rooms-pieces-counted-home-adverts.html	59	How are rooms/pieces counted in home adverts?	31,920
67	http://www.englishforum.ch/housing-general/262820-when-buying-house-house-contents-included.html	8	When buying a house, are house contents included	1,165
68	http://www.englishforum.ch/housing-general/262780-how-find-new-building-projects-before-they-all-sold-out.html	4	how to find new building projects before they are all sold out?	1,105
69	http://www.englishforum.ch/housing-general/262727-landlord-not-repairing-oven-flat.html	28	Landlord not repairing the oven in the flat	1,755
70	http://www.englishforum.ch/housing-general/262642-housing-insurance.html	11	Housing and insurance	1,371
71	http://www.englishforum.ch/housing-general/262526-apartment-size.html	48	Apartment size	1,773
72	http://www.englishforum.ch/housing-general/262548-rental-estate-agent-st-gallen.html	8	Rental Estate Agent in St Gallen?	410
73	http://www.englishforum.ch/housing-general/37699-cold-apartment.html	77	Cold apartment!!!	5,511
74	http://www.englishforum.ch/housing-general/247597-landlord-complaint-about-oil-drive.html	45	Landlord complaint about ''oil'' on drive	4,502
75	http://www.englishforum.ch/housing-general/262240-boiler-maintenance-single-family-home.html	9	Boiler Maintenance in single family home	605
76	http://www.englishforum.ch/housing-general/116983-any-info-blonay.html	19	Any info on Blonay?	2,738
77	http://www.englishforum.ch/housing-general/121803-anyone-moving-new-zealand-want-share-shipping-container.html	1	Anyone moving to New Zealand and want to share a shipping container?	1,401
78	http://www.englishforum.ch/housing-general/262499-movers-basel.html	1	Movers in Basel	366
79	http://www.englishforum.ch/housing-general/262495-underfloor-heating-bill.html	12	Underfloor Heating Bill	622
80	http://www.englishforum.ch/housing-general/262376-notice-letter-would-thankful-if-anyone-could-check-one-i-wrote.html	18	Notice letter: would be thankful if anyone could check the one I wrote	817
81	http://www.englishforum.ch/housing-general/262463-no-cold-water-apartment.html	2	No cold water in apartment	386
82	http://www.englishforum.ch/housing-general/262443-places-de-park-apt-lease-optional-not.html	9	Are the 'places de park' in apt. lease optional or not?	456
83	http://www.englishforum.ch/housing-general/262175-don-t-laugh-wall-mounted-safe-door-stuck-shut.html	27	Don't laugh: wall mounted safe door stuck shut	1,699
84	http://www.englishforum.ch/housing-general/262336-leaving-apartment-viewing-potential-renters-question.html	5	Leaving apartment - viewing for potential renters - question	638
85	http://www.englishforum.ch/housing-general/262344-papasan.html	0	Papasan	271
86	http://www.englishforum.ch/housing-general/262196-urgent-help-required-move-geneva-geneva.html	14	Urgent help required with move Geneva-Geneva!	752
87	http://www.englishforum.ch/housing-general/262241-property-lawyer-vaud-recommendations.html	2	Property lawyer in Vaud - recommendations?	397
88	http://www.englishforum.ch/housing-general/262171-tv-fees-charges-contract.html	18	"TV ""fees"" in charges (contract)"	838
89	http://www.englishforum.ch/housing-general/256613-ex-landlord-ignoring-requests-deposit-return.html	38	Ex-Landlord Ignoring Requests for Deposit Return	1,948
90	http://www.englishforum.ch/housing-general/262025-moving-basel-considering-pratteln-2-kids.html	9	Moving to Basel, Considering Pratteln with 2 kids	653
91	http://www.englishforum.ch/housing-general/262165-renting-poor-credit-record.html	6	renting with poor credit record	581
92	http://www.englishforum.ch/housing-general/257996-bank-will-help-you-better-buying-house.html	22	Which bank will help you better in buying a house?	2,543
93	http://www.englishforum.ch/housing-general/262014-mortgages.html	37	Mortgages	1,970
94	http://www.englishforum.ch/housing-general/262170-residence-permit-living-address.html	1	Residence permit and a living address	420
95	http://www.englishforum.ch/housing-general/261901-how-noisy-bassersdorf.html	7	How noisy is Bassersdorf?	596
96	http://www.englishforum.ch/housing-general/262084-box-tree-buchsbaum-caterpillar-pesticide-poisonous-bees.html	3	Box tree (buchsbaum) caterpillar pesticide is poisonous for Bees	328
97	http://www.englishforum.ch/housing-general/261873-who-responsible-me-landlord.html	27	Who is responsible? Me or the landlord	1,306
98	http://www.englishforum.ch/housing-general/261737-cheap-lodgings-lausanne.html	4	cheap lodgings in Lausanne	466
99	http://www.englishforum.ch/housing-general/261707-furnishing-house-scratch.html	18	Furnishing a house from scratch	977
100	http://www.englishforum.ch/housing-general/261921-apartment-application-question-marriage-not-registered-ch-yet.html	11	Apartment application question (Marriage not registered in CH yet)	485
101	http://www.englishforum.ch/housing-general/261575-place-young-family-half-deutsch-speaking.html	7	Place for young family half Deutsch speaking	672
102	http://www.englishforum.ch/housing-general/236215-thinking-moving-stallikon.html	2	Thinking of moving to Stallikon	936
103	http://www.englishforum.ch/housing-general/257463-glattpark-jcb-moving-earth-why.html	9	Glattpark - JCB moving earth...why?	1,089
104	http://www.englishforum.ch/housing-general/260958-help-fighting-eviction.html	72	Help with fighting eviction	5,348
105	http://www.englishforum.ch/housing-general/261405-recommendation-movers-china.html	3	Recommendation on Movers from China	428
106	http://www.englishforum.ch/housing-general/261814-mietkaution-statement-rental-contract.html	11	Mietkaution statement in a rental contract	508
107	http://www.englishforum.ch/housing-general/261691-urgent-previous-landlord-charges-too-much-repair-help-please.html	13	[Urgent]Previous landlord charges too much for repair, help please!	902
108	http://www.englishforum.ch/housing-general/96851-living-aarau.html	29	Living in Aarau	6,537
109	http://www.englishforum.ch/housing-general/261762-building-kitchen-non-living-space.html	44	Building a kitchen in a non-living space?	1,355
110	http://www.englishforum.ch/housing-general/261780-recommendations-movers-rolle-area.html	0	Recommendations on movers in Rolle area	224
111	http://www.englishforum.ch/housing-general/261743-epalinges.html	3	Epalinges	331
112	http://www.englishforum.ch/housing-general/261310-rent-application-certification-residency-should-i-even-bother.html	6	Rent application with certification of residency - should I even bother?	597
113	http://www.englishforum.ch/housing-general/261713-mortgage-investment-property-permit-b-switzerland.html	5	Mortgage for an investment property (Permit B) in Switzerland	495
114	http://www.englishforum.ch/housing-general/261643-misunderstanding-sublease-advice-sought.html	20	Misunderstanding with a sublease, advice sought	853
115	http://www.englishforum.ch/housing-general/261610-living-ober-geri-working-zurich.html	19	Living in Oberägeri Working in Zurich	739
116	http://www.englishforum.ch/housing-general/232588-subletting-via-airbnb-legal-issues.html	68	Subletting via airbnb - legal issues?	10,117
117	http://www.englishforum.ch/housing-general/261594-noise-walls-doesn-t-allow-sleep.html	19	Noise in walls doesn't allow to sleep	865
118	http://www.englishforum.ch/housing-general/261557-limited-apartment-contract-termination.html	19	Limited Apartment Contract Termination	786
119	http://www.englishforum.ch/housing-general/261493-how-adjust-inside-door.html	7	How to adjust an inside door?	427
120	http://www.englishforum.ch/housing-general/261004-sofa-design-your-own-sofa.html	19	Sofa/ Design your own Sofa	1,018
121	http://www.englishforum.ch/housing-general/76754-livit-ag-your-opinions-please.html	88	Livit AG - Your opinions please?	18,327
122	http://www.englishforum.ch/housing-general/261506-zurich-experiencing-housing-bubble.html	31	Is Zurich experiencing a housing bubble?	1,707
123	http://www.englishforum.ch/housing-general/261439-urgent-rental-question-advice.html	28	Urgent rental question/advice	1,178
124	http://www.englishforum.ch/housing-general/261504-trying-sell-household-items.html	4	Trying to sell household items	415
125	http://www.englishforum.ch/housing-general/246401-pellet-wood-burning-stove.html	13	Pellet or Wood burning stove ?	1,886
126	http://www.englishforum.ch/housing-general/261486-cold-room-temperature-dorm.html	4	Cold room temperature - dorm	384
127	http://www.englishforum.ch/housing-general/261464-absent-hand-over.html	7	Absent for hand-over?	411
128	http://www.englishforum.ch/housing-general/261421-rental-questions.html	4	Rental questions	427
129	http://www.englishforum.ch/housing-general/261244-how-does-hot-water-work-here.html	15	How does hot water work here?	820
130	http://www.englishforum.ch/housing-general/261358-help-declaring-taxes-cleaning-lady-canton-zurich.html	10	Help declaring taxes for cleaning lady canton Zurich	493
131	http://www.englishforum.ch/housing-general/260785-recommended-removal-companies-sheffield-lausanne.html	7	Recommended removal companies Sheffield to Lausanne	641
132	http://www.englishforum.ch/housing-general/144138-where-buy-bed.html	44	Where to buy a bed	10,853
133	http://www.englishforum.ch/housing-general/261229-shipping-uk-vaud.html	12	Shipping from the UK to Vaud?	592
134	http://www.englishforum.ch/housing-general/260645-help-heating-system.html	37	Help with heating system	1,374
135	http://www.englishforum.ch/housing-general/209644-experience-kaylan-total-umzug.html	19	Experience with Kaylan or Total Umzug?	2,365
136	http://www.englishforum.ch/housing-general/6913-best-places-buy-furniture-zurich.html	98	Best places to buy furniture in Zurich?	64,648
137	http://www.englishforum.ch/housing-general/259905-ikea-bonus-code-ikea-ch-promo.html	10	Ikea bonus code ikea.ch/promo	1,780
138	http://www.englishforum.ch/housing-general/260622-dyson-get.html	15	Which Dyson to get?	855
139	http://www.englishforum.ch/housing-general/258766-laying-gravel.html	44	Laying Gravel	1,679
140	http://www.englishforum.ch/housing-general/173910-repairing-hardwood-floor-scratches.html	11	Repairing Hardwood Floor Scratches	2,632
141	http://www.englishforum.ch/housing-general/260921-where-buy-mattress-zurich-online-stores.html	37	Where to buy a mattress in Zurich? Or online stores?	1,462
142	http://www.englishforum.ch/housing-general/33069-apartment-deposit-scam-warning.html	329	Apartment Deposit Scam Warning	94,072
143	http://www.englishforum.ch/housing-general/260037-cleaner-horgen.html	1	Cleaner Horgen	452
144	http://www.englishforum.ch/housing-general/261019-moving-advice-dilemma.html	9	moving advice/dilemma	409
145	http://www.englishforum.ch/housing-general/260916-need-opinion-memory-foam-vs-spring-mattress-where-buy.html	6	Need opinion: memory foam vs spring mattress? (+ where to buy)	482
146	http://www.englishforum.ch/housing-general/260936-electric-fireplace-yay-nay.html	6	Electric fireplace: yay or nay?	576
147	http://www.englishforum.ch/housing-general/260951-how-live-oetwil-am-see.html	0	how is it to live in Oetwil am See?	264
148	http://www.englishforum.ch/housing-general/260889-shocking-unprofessional-behaviour-remax-agent.html	29	Shocking unprofessional behaviour from Remax agent	1,682
149	http://www.englishforum.ch/housing-general/260893-how-old-how-find-out-when-apartment-house-built.html	7	How old? [how to find out when an apartment/house was built]	542
150	http://www.englishforum.ch/housing-general/260845-accommodation-cost.html	6	Accommodation Cost	632
151	http://www.englishforum.ch/housing-general/125913-advice-ceiling-light-wiring.html	34	Advice on Ceiling Light Wiring	10,760
152	http://www.englishforum.ch/housing-general/260842-advice-renting-procedure.html	2	Advice on renting procedure	470
153	http://www.englishforum.ch/housing-general/260786-cleaning-companies-zuerich.html	1	Cleaning companies in Zuerich	372
154	http://www.englishforum.ch/housing-general/260655-i-cant-find-nachmieter.html	37	I cant find a nachmieter	2,332
155	http://www.englishforum.ch/housing-general/260816-besucherparkpl-tze-max-6h-2x-month.html	25	Besucherparkplätze, max 6h, 2x month...	819
156	http://www.englishforum.ch/housing-general/192953-bern-city-nearby.html	32	Bern - city or nearby	3,158
157	http://www.englishforum.ch/housing-general/260834-what-best-sites-advertising-flatshare.html	4	What are the best sites for advertising a flatshare?	319
158	http://www.englishforum.ch/housing-general/260841-cleaning-help-thun.html	0	Cleaning help in Thun	226
159	http://www.englishforum.ch/housing-general/260792-help-imac-repair.html	0	Help with iMac repair	239
160	http://www.englishforum.ch/housing-general/64875-suggest-upholstery-cleaning-service-zurich.html	6	Suggest an upholstery cleaning service in Zurich	4,137
161	http://www.englishforum.ch/housing-general/260715-darker-evenings-burglar-warnings.html	0	Darker Evenings - Burglar Warnings	477
162	http://www.englishforum.ch/housing-general/260582-i-m-not-alone-my-apt-moths-infected.html	17	I'm not alone, my apt is moths infected :(((	1,176
163	http://www.englishforum.ch/housing-general/259435-shipping-costs-uk-switzerland.html	3	Shipping costs - UK to Switzerland	658
164	http://www.englishforum.ch/housing-general/259788-how-fix-splashed-wall-diy-paint.html	20	how to fix splashed wall - DIY paint	1,144
165	http://www.englishforum.ch/housing-general/260614-lipo-furniture-store.html	0	Lipo furniture store	361
166	http://www.englishforum.ch/housing-general/260606-i-am-lucky.html	3	I am lucky	454
167	http://www.englishforum.ch/housing-general/135258-charges-locksmith.html	6	Charges for Locksmith	2,159
168	http://www.englishforum.ch/housing-general/260526-looking-leather-polish.html	4	Looking for leather polish	340
169	http://www.englishforum.ch/housing-general/260414-previous-tenant-didn-t-pass-all-keys.html	18	Previous tenant didn t pass all keys	724
170	http://www.englishforum.ch/housing-general/260508-place-get-rid-garden-waste-kanton-luzern.html	7	Place to get rid of garden waste - Kanton Luzern	324
171	http://www.englishforum.ch/housing-general/259963-plumber-sanitaires-nyon-la-cote.html	1	Plumber/Sanitaires in Nyon/La Cote	431
172	http://www.englishforum.ch/housing-general/260334-rental-accommodation-search-horror-stories.html	86	Rental accommodation search horror stories...	2,809
173	http://www.englishforum.ch/housing-general/4454-relocation-costs-london-zurich.html	22	Relocation costs London to Zurich	8,106
174	http://www.englishforum.ch/housing-general/260394-collection-needed.html	5	Collection needed!	296
175	http://www.englishforum.ch/housing-general/260210-house-cooperative.html	16	House cooperative	812
176	http://www.englishforum.ch/housing-general/260358-should-we-sublet-our-apartment-without-bond.html	19	Should we sublet our apartment without a bond?	707
177	http://www.englishforum.ch/housing-general/259714-adliswil-good-bad-area.html	37	Adliswil - good or bad area?	1,853
178	http://www.englishforum.ch/housing-general/260272-romande-energie-peak-off-peak-hours.html	1	ROMANDE ENERGIE Peak / off peak hours	257
179	http://www.englishforum.ch/housing-general/260270-those-hooks-pole-closing-opening-roll-up-sun-shades.html	4	Those hooks on a pole for closing and opening roll-up sun shades	353
180	http://www.englishforum.ch/housing-general/260240-building-painting-needed-schaffhausen.html	8	Building/Painting needed in Schaffhausen	356
181	http://www.englishforum.ch/housing-general/230508-different-electricity-rates-z-rich.html	13	Different Electricity Rates [Zürich]	2,066
182	http://www.englishforum.ch/housing-general/157174-worms-composting.html	8	Worms for composting	1,439
183	http://www.englishforum.ch/housing-general/259911-leaving-clean-house.html	6	Leaving clean in house	706
184	http://www.englishforum.ch/housing-general/260112-looking-buy-apartment-france-close-geneve.html	0	Looking to buy apartment in France close to Geneve	312
185	http://www.englishforum.ch/housing-general/259986-electrician-geneva-needed.html	9	Electrician in Geneva needed	589
186	http://www.englishforum.ch/housing-general/256616-rent-increase-reservation-new-contracts.html	8	Rent increase reservation on new contracts	1,072
187	http://www.englishforum.ch/housing-general/20829-plumber-needed-zug.html	13	Plumber needed Zug	1,697
188	http://www.englishforum.ch/housing-general/259932-if-you-leave-tenancy-before-due-term.html	9	If you leave a tenancy before the due term....	550
189	http://www.englishforum.ch/housing-general/259840-sublet-contract-urgent.html	30	Sublet Contract - urgent	1,372
190	http://www.englishforum.ch/housing-general/196774-early-departure-apartment.html	20	Early departure from the apartment	2,171
191	http://www.englishforum.ch/housing-general/259834-vevey-region-need-help-garden.html	9	Vevey region - Need help with garden	572
192	http://www.englishforum.ch/housing-general/100305-anyone-used-nettoyages-lausanne-cleaning-company.html	5	anyone used AS NETTOYAGES in lausanne? [Cleaning Company]	1,650
193	http://www.englishforum.ch/housing-general/129347-big-thanks-recommendation-ef-member.html	40	Big Thanks and recommendation of EF member	4,769
194	http://www.englishforum.ch/housing-general/257742-planning-do-moving-cleaning-myself.html	48	planning to do the moving cleaning myself	2,922
195	http://www.englishforum.ch/housing-general/256366-contractors-smoking-new-build.html	89	Contractors smoking in new build	4,462
196	http://www.englishforum.ch/housing-general/259722-commission-real-estate-agent.html	20	Commission for real estate agent?	1,023
197	http://www.englishforum.ch/housing-general/124484-direct-repayment-vs-3a-pillar-let-s-write-down-some-figures.html	44	Direct Repayment vs 3a Pillar - let's write down some figures	6,326
198	http://www.englishforum.ch/housing-general/259721-can-neighbour-object-annexe-buildings-3-years-after-signing.html	8	Can neighbour object to annexe buildings 3 years after signing?	476
199	http://www.englishforum.ch/housing-general/257844-recycling-garden-waste-zh-me.html	8	Recycling garden waste ZH - is it me?	839
200	http://www.englishforum.ch/housing-general/255395-anyone-know-about-younergy-ch.html	4	Anyone know about younergy.ch ?	1,197
201	http://www.englishforum.ch/housing-general/165211-living-geneve-saint-genis-pouilly.html	5	Living in Geneve or Saint-Genis-Pouilly	4,841
202	http://www.englishforum.ch/housing-general/259600-looking-apartment-cleaner-winterthur-near-bahnhof.html	0	Looking for apartment cleaner in Winterthur near bahnhof	299
203	http://www.englishforum.ch/housing-general/259480-relocating-zurich-what-take-us.html	7	Relocating to Zurich. What to take with us?	662
204	http://www.englishforum.ch/housing-general/259465-block-stone-wall-height.html	15	Block stone wall height?	637
205	http://www.englishforum.ch/housing-general/197280-wohngenossenschaft-baugenossenschaft-community-housing.html	6	"Wohngenossenschaft / Baugenossenschaft, ""Community Housing""?"	2,127
206	http://www.englishforum.ch/housing-general/259450-question-mortgage.html	14	A question on mortgage	760
207	http://www.englishforum.ch/housing-general/259420-3-months-notice-fulfilled-what-my-responsibilities.html	2	3 months notice fulfilled, what are my responsibilities?	526
208	http://www.englishforum.ch/housing-general/259312-moving-how-calculate-cost-damages.html	13	Moving, how to calculate cost of damages	828
209	http://www.englishforum.ch/housing-general/259333-old-furniture-disposal.html	6	Old furniture disposal	482
210	http://www.englishforum.ch/housing-general/259115-where-live.html	10	Where to Live	808
211	http://www.englishforum.ch/housing-general/203499-ikea-delivery-time.html	28	Ikea - delivery time?	5,378
212	http://www.englishforum.ch/housing-general/116102-how-replace-fuse.html	32	How to replace a fuse	6,789
213	http://www.englishforum.ch/housing-general/30678-swiss-mortgage-remortgage-house-uk.html	29	Swiss mortgage/remortgage on house in UK?	12,592
214	http://www.englishforum.ch/housing-general/259248-baden-dance-club-ground-floor-apartment-building.html	2	(Baden) Dance club on ground floor of apartment building	390
215	http://www.englishforum.ch/housing-general/259222-dampness-basement-rooms-what-normal-switzerland.html	4	"dampness in basement rooms and what is ""normal"" in switzerland?"	484
216	http://www.englishforum.ch/housing-general/259099-wallpaper-vs-paint.html	10	Wallpaper vs. Paint	721
217	http://www.englishforum.ch/housing-general/259076-cheap-reliable-electric-screwdriver-recommendation.html	30	Cheap, reliable electric screwdriver recommendation	1,123
218	http://www.englishforum.ch/housing-general/259138-areas-solothurn-city.html	0	Areas in Solothurn (City)	417
219	http://www.englishforum.ch/housing-general/258862-reupholstery-advice-needed.html	26	Reupholstery advice needed	945
220	http://www.englishforum.ch/housing-general/258881-hinge-automatic-flip-up-mechanism.html	41	"Hinge with automatic ""flip up"" mechanism?"	1,316
221	http://www.englishforum.ch/housing-general/258018-broke-door-30-year-old-freezer.html	16	broke the door of 30+ year old freezer	946
222	http://www.englishforum.ch/housing-general/258764-scheduling-move-out-conflicts.html	14	Scheduling move out - conflicts	1,024
223	http://www.englishforum.ch/housing-general/133836-recommendation-movers.html	3	Recommendation for Movers	1,412
224	http://www.englishforum.ch/housing-general/258987-moving-biel-bienne.html	6	moving to Biel / Bienne	499
225	http://www.englishforum.ch/housing-general/258973-looking-cleaning-lady-oberrieden.html	1	Looking for a cleaning lady in Oberrieden	361
226	http://www.englishforum.ch/housing-general/258966-mould-freezer.html	16	Mould in freezer	632
227	http://www.englishforum.ch/housing-general/258830-heating-oil.html	12	Heating oil	648
228	http://www.englishforum.ch/housing-general/258834-renovating-house.html	15	renovating a house	972
229	http://www.englishforum.ch/housing-general/258926-tips-experience-renting-furnished-winterthur-house-fixed-term-8-months.html	1	Tips/experience for renting furnished Winterthur house for fixed term (8 months)	351
230	http://www.englishforum.ch/housing-general/258701-any-feelings-out-there-about-property-prices.html	52	Any feelings out there about property prices?	3,190
231	http://www.englishforum.ch/housing-general/258877-buying-furniture-online-shipping-zurich.html	1	Buying furniture online and shipping to Zurich	550
232	http://www.englishforum.ch/housing-general/258846-effective-room-height-after-installing-dropped-ceiling.html	11	Effective room height after installing dropped ceiling	632
233	http://www.englishforum.ch/housing-general/258622-what-expect-bunker-check.html	17	What to expect from a bunker check?	817
234	http://www.englishforum.ch/housing-general/258721-using-indoor-furniture-outdoors.html	16	Using Indoor Furniture Outdoors	702
235	http://www.englishforum.ch/housing-general/258728-moving-etat-des-lieux-timing.html	3	Moving in Etat des lieux  - timing	442
236	http://www.englishforum.ch/housing-general/258734-charges-when-buying-house-graub-nden.html	1	Charges when buying a house in Graubünden	496
