	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
33	Swiss politicsnews	Mr Joseph Sepp Bellend Blatter - FIFA corruption	guest	75,139	727	null	1.1.0001, 00:00	"    Probably if Mladic was tried in Serbia, I guess he might also be found with no charges to answer 
Did you expect anything else .... 
FIFA are still about to implode
		"		 Jun 0001		[]	[]	
34	Swiss politicsnews	Breaking News: Bomb Threat at Geneva Airport	Blueangel	1,516	18	Küsnacht, Switzerland	13.10.2016, 17:19	" 
			
			What an idiot. The hoaxer I mean.    
Why on earth would you say that to try and delay a flight you were late for? He should've just said he saw the pilot in the bar earlier sinking a few tall ones   "	1116	 Nov 2015	5.0	['46', '42']	['2', '829', '1', '293']	6
35	Swiss politicsnews	Screw DT/HC, we have anti-nuke nutters to deal with!	st2lemans	516	0	Lugano	07.11.2016, 23:12	" 
			
			Needless to say, 2x NO!    
Wackos!    
Tom
		"	18510	 Dec 2010	6.0	['943', '736']	['20', '349', '9', '751']	6
36	Swiss politicsnews	Sika takeover	Phil_MCR	693	6	Basel	31.10.2016, 17:33	" 
			
			Sounds like the battle still isn't over.  I've been following what news reports there have been for the past couple of years as we often pass the Sika complex at Düdingen - which surprisingly isn't on their list of Swiss locations.   "	11544	 Oct 2009	6.0	['246', '157']	['13', '447', '5', '719']	6
37	Swiss politicsnews	When did Swiss abandon number plates on bicycles	HumanReceptors	944	13	Ireland	30.10.2016, 09:51	    They all seem correct :-)      	7	 May 2013	0.0	['0', '0']	['7', '2']	0
38	Swiss politicsnews	SBB/CFF to sell bitcoins	Medea Fleecestealer	709	3	Misery-Courtion	29.10.2016, 22:27	"    And is it 0.5 bitcoin or 0.5 bitcoins?   
Go have another Saturday evening drink, it was a weak attempt, especially since you skipped the verb.
		"	13857	 Jul 2011	6.0	['173', '137']	['9', '956', '5', '680']	6
39	Swiss politicsnews	Bizarre event at Geneva Airport	donpiedro	830	3	Nyon	28.10.2016, 15:58	"    A controlled explosion with a happy ending.
		"	576	 Sep 2014	5.0	['28', '22']	['791', '312']	3
40	Swiss politicsnews	Cantonal of Zurich: new residents can get background checked by police for no reason	Treverus	1,449	20	SZ	24.10.2016, 18:36	"    Who said he did not commit the crimeS while in Switzerland? 
(illegal noise on sunday, putting plastic sticker on the paper recycling container,    overstaying minutes on paid parking, using the wrong day for doing laundry...).   
By digging a bit i'm sure we can find enough evidence.
		"	9389	 Dec 2007	6.0	['219', '182']	['16', '764', '6', '116']	6
41	Swiss politicsnews	Swiss local elections	marton	607	2	Zürich	23.10.2016, 20:59	" 
			
			And why should Basel be reacting against the ""Inländer Vorrang Light"" implementation of the MEI? They voted strongly against the initiative with one of the highest NO percentages of any canton. Industry groups also seemed pleased with the implementation (see  )   
So, congratulations SP and GB! The will of the citizens, one vote at a time, was a correction of the Basler/Blocher Zeitung survey and their SVP-friendly predictions.
		"	7567	 May 2008	6.0	['170', '145']	['8', '755', '4', '797']	6
42	Swiss politicsnews	Bundessteur for SourceTax	âkkibhatt	603	3	Alstteten	19.10.2016, 01:51	" 
			
			Indeed a human error or a system error, just to be sure wrote an email and got a reply that this was a mistake...phew...relief at last..:-) 
Thanks to all who took time to read and reply to my message..   
A
		"	67	 Mar 2007	2.0	['1', '1']	['15', '8']	0
43	Swiss politicsnews	Burgernomics shows Switzerland has the most overvalued currency	ankur2130	6,035	32	Germany	13.01.2012, 11:11	    You doubt me, young jedi?               	138	 May 2011	3.0	['1', '1']	['109', '37']	2
44	Swiss politicsnews	And just when you thought that you'd seen it all...	st2lemans	1,062	15	Lugano	11.10.2016, 21:38	" 
			
			I Canada  Blackflies and Mosquito would have a field day . Also notice the shotguns, looks like ,  where never used    "	18510	 Dec 2010	6.0	['943', '736']	['20', '349', '9', '751']	6
45	Swiss politicsnews	Feminists color Zurich fountains red to protest high tampon prices...	Treverus	3,424	84	SZ	05.10.2016, 16:10	" 
			
			Still I think you should bare it a bit more. Burn the bra thing!   "	9389	 Dec 2007	6.0	['219', '182']	['16', '764', '6', '116']	6
46	Swiss politicsnews	Swiss People say Yes to stepchild adoption for same sex partners.	guest	585	0	null	1.1.0001, 00:00	" 
			
			The Swiss People may say silently Yes to a new law which allows registered partners to adopt their partners child (stepchild adoption).  
A committee against the new law failed to collect the 50 000 signatures within 100 days since the laws publication. According to there own a account by a very big margin.    
Collection of signatures runs till October 6th 2016.     
New adoption law (a change of the Swiss Civil Code)     
Federal Council will decide when the new law comes into force. Maybe already 1.1.2017.
		"		 Jun 0001		[]	[]	
47	Swiss politicsnews	Nationalrat says Yes to burqa+niqab ban	Urs Max	1,877	32	Ostschweiz	27.09.2016, 16:51	" 
			
			Should be better now.
		"	3203	 Oct 2014	6.0	['106', '86']	['4', '120', '2', '096']	6
48	Swiss politicsnews	Bags and Swiss retail	glowjupiter	2,472	45	here	22.09.2016, 17:20	"    Because I buy multiple fruits and veggies at once.    
E.g. I buy 10 tomatoes, 10 kiwis, 20 apricots and 10 onions.     
I get two bags.  
I put the tomatoes in one bag, weigh them, put their sticker on the bag. 
I then put the kiwis in the other bag, weigh that, put their sticker on the tomato bag and add the kiwis to the tomato bag.  
I then put the apricots in the other - now empty again - bag, weigh that, put their sticker on the tomato bag and add the apricots to the tomato bag.    
I then weigh the onions in the second - now once again empty - bag, and put their sticker on the bag.    
This way I have only two bags - at most - for all my fruits and veg, with all the stickers on the bag/s and no fruit/veg rolling around at any time.  
It would be impossible to put all that stuff on the scale without a bag, even only one fruit type at a time, it would be rolling around everywhere and I'd be wasting people's time collecting the rolling-around fruit while people who also want to buy veg and fruit are waiting behind me.   
So - if you only have 2-5 or so fruit/veg items to weigh, weighing them before bagging probably won't turn into a hassle. But trying that with larger amounts seems too much hassle.
		"	3534	 Feb 2012	6.0	['51', '42']	['3', '545', '1', '803']	6
49	Swiss politicsnews	Offer Swiss Apprenticeships to Foreigners	Medea Fleecestealer	2,493	24	Misery-Courtion	14.06.2016, 21:35	" 
			
			Good evening all,   
I read this thread and wondering. 
Can I get an apprentice onboard? 
To whom shall I talk? 
Any things I need to qualify for? 
Will German be a must for me?   
Any advice is appreciated.
		"	13857	 Jul 2011	6.0	['173', '137']	['9', '956', '5', '680']	6
50	Swiss politicsnews	City of Zürich says YES to public transport again	Wollishofener	2,143	18	Glattbrugg	18.06.2012, 05:32	    people like Ayatollah Blocher DO use 'public transport as they know how to save money AND time    	19029	 Jun 2009	6.0	['333', '258']	['11', '716', '6', '858']	6
51	Swiss politicsnews	Super Puma Down - Swiss Military Chopper Crash	aSwissInTheUS	1,033	7	Zurich area	28.09.2016, 14:45	"    Rest in peace. Condolences for the very sad loss for their families.   
What do the Swiss military helicopters actually do? Maybe there would be fewer losses of young lives if they were phased out, and the (substantial?) money and training involved diverted into REGA? If that happened, it might result in not only more lives saved by REGA (improved resources), but also fewer (Swiss Military) helicopter pilot deaths?
		"	5233	 Nov 2007	6.0	['40', '38']	['7', '465', '3', '370']	6
52	Swiss politicsnews	Votation 25 September 2016	st2lemans	2,137	41	Lugano	23.09.2016, 11:19	" 
			
			If they start to meddle with English Fo$*%)/#&NO CARRIER
		"	18510	 Dec 2010	6.0	['943', '736']	['20', '349', '9', '751']	6
53	Swiss politicsnews	Totalitarian Treaty in Private - Your attention is needed!	Divesnowboy	3,719	47	Konwileggdorf	07.12.2015, 13:20	    Um, yeah. Missing the point, or trying to be unhelpful.   	484	 Feb 2011	4.0	['5', '4']	['353', '166']	5
54	Swiss politicsnews	Meanwhile, in Vaud...	Loz1983	509	0	Zürich	29.09.2016, 14:51	" 
			
			Current headline news on the 20 Minuten website:      "	1091	 Mar 2008	5.0	['300', '177']	['5', '424', '1', '946']	6
55	Swiss politicsnews	Another nail in the coffin.	st2lemans	873	6	Lugano	26.09.2016, 15:53	"    Racist scumbag!    
Tom
		"	18510	 Dec 2010	6.0	['943', '736']	['20', '349', '9', '751']	6
56	Swiss politicsnews	Masseneinwanderung Stoppen [initiative to limit immigration]	jerallie	194,052	3,586	Goldiwil	02.09.2011, 21:52	"     
right... ""basically"".  But they are going the extra step to create the aire of paranoia and xenophobia to go with it.    
In the US right now, that aire started with the Republicans saying that ""Muslims are terrorists.""  Then they shifted that focus to, ""terrorists could infiltrate our southern border,"".   Then that shifted to ""our southern border is being infiltrated by brown people who could be terrorists, we should build a wall to keep them out"".   That in turn spawned the Minutemen defense who wanted to shoot any poor, dirty brown person headed in a northerly direction by foot.      
Of course, now all the problems in the US, if you ask the anti-immigrant crowd, are because Mexicans and Central Americans are taking the jobs and living on the doll.  Oh, and they're all illegal.  You can apparently tell this by looking at them (I've encountered plenty of anglo-saxon illegal aliens in my life, some of them Canadian and British).     
Oh yeah.  And all Muslims are still terrorists.    
I love paranoia.  It's so tasty and stays crunchy in milk.
		"	615	 Feb 2011	5.0	['53', '23']	['523', '179']	6
57	Swiss politicsnews	Delays in Geneva airport due to tightened security	donpiedro	2,422	25	Nyon	27.07.2016, 14:10	" 
			
			She's been sent a bill for 90,000 CHF      "	576	 Sep 2014	5.0	['28', '22']	['791', '312']	3
58	Swiss politicsnews	English-speakers are law-abiding residents in Switzerland	Mullhollander	4,684	39	Aargau	27.01.2016, 13:19	    so racist! i demand my extra 15kCHF!   	1590	 Dec 2012	5.0	['12', '11']	['1', '852', '900']	6
59	Swiss politicsnews	Swiss International Air Lines Thread	guest	6,785	87	null	1.1.0001, 00:00	"     
German Wings is just lile LX a LH subsidiary so that I do not see the problem
		"		 Jun 0001		[]	[]	
60	Swiss politicsnews	Historical child slave labour in Switzerland	Slaphead	8,397	94	Zürich	29.10.2014, 09:35	" 
			
			I find it odd that the BBC would rehash this old news. There is now doubt that what happened is terrible, but I think one has to look at the general view of how children were raised at the time.  Most people either did not know about it or they did not think it was wrong, just like people did not think it was wrong to move native Indian children to residential schools in Canada (the last of which closed in 1996!)
		"	3169	 May 2007	8.0	['40', '36']	['9', '055', '2', '780']	6
61	Swiss politicsnews	University of St. Gallen wins ranked highest by FT for Masters in management	Bozza	676	4	Zurich	12.09.2016, 14:34	"    Since when? If you get an MBA, sure - but a Master's degree in Management is not the same as an MBA, and most people that I know do their MS immediately after their BS, particularly here in Europe.   
Edit: here, since you didn't read the article before posting, let me quote the relevant bit.       "	448	 Jul 2009	4.0	['6', '5']	['290', '157']	1
62	Swiss politicsnews	The King of Zürich is dead	amogles	1,231	8	Zurich	09.09.2016, 16:42	" 
			
			I am with Wolli on this, I have never heard of him and have a couple of decent books on DaDa and the movement, I even wrote an essay for my Art History class on Marcel Duchamp, but he isn't mentioned anywhere. Perhaps he was more of a chancer cashing in on a historic bit of art history connected to Zürich.   
Also if he was connected in anyway to DaDaism he would be around a 130 years old.
		"	8428	 Mar 2008	6.0	['141', '122']	['14', '715', '6', '264']	6
63	Swiss politicsnews	F/A-18 has crashed in Obwalden	Deep Purple	9,056	98	England	23.10.2013, 16:30	"    Falkland, yes because air fore was fighting conventional army. 
Afghan and Iraq, well, it depends. For Iraq, when fighting the conventional army, airforce was excellent. But when it switched to guerrilla, it reduced a lot it's advantage.
		"	5157	 Dec 2007	6.0	['15', '14']	['5', '026', '2', '464']	6
64	Swiss politicsnews	Serious Accident / Extreme wingsuit BASE jumping	Ramtin[e]	5,964	70	Sense-Gebiet	02.10.2015, 17:04	"    We need people like this to go ""where no man has gone before"", be it the Moon in the 60s or setting off on a ship in the 1400s.    
But somehow I fail to grasp the benefit for humanity of jumping in a wingsuit jumper. All I can see, is an ego-driven chase for andrenalin and fame which eventually leaves friends and family to deal with loss and grief.    
I'm not against any risk taking (including conventionnal base jumping if one really must), but wingsuit jump falls within the deathwish category in my book.   
Again, my feelings go to the family and friends, especially his parents who must be crushed.
		"	474	 Jun 2013	4.0	['9', '7']	['475', '235']	5
65	Swiss politicsnews	Train attack in Canton St Gallen	Noth	11,066	192	Lausanne	13.08.2016, 19:27	"     
Stop cooking with chees   "	657	 Jan 2011	5.0	['96', '25']	['588', '286']	5
66	Swiss politicsnews	Switzerland only second to Austria in the Rise of Nationalism	TobiasM	11,414	163	Zürich	24.05.2016, 21:51	"    Gosh, I am speechless reading the article.
		"	803	 Mar 2011	5.0	['87', '56']	['1', '231', '565']	6
67	Swiss politicsnews	Neuchâtel will vote to allow foreigners to stand in cantonal elections.	Belgianmum	1,509	20	Was Belgium now  Neuchâtel	18.08.2016, 21:46	"    It won't get outvoted by NEIN because NEIN won't be an option on the voting paper.   
Given that C permit holders in Neuchâtel have the right to vote on cantonal matters they will be able to vote on this initiative. I wouldn't be at all surprised if this was accepted.
		"	8353	 Jan 2010	6.0	['62', '59']	['10', '449', '5', '007']	6
68	Swiss politicsnews	It's OK to abuse your kid if you're a woman	guest	2,614	45	null	1.1.0001, 00:00	"    I fully agree with the first part. However, I would like to see similar sentences with a male culprit, it may be important to note that she's found non-pedophile.
		"		 Jun 0001		[]	[]	
69	Swiss politicsnews	Switzerland: Arms Export and Import	Aleydis	2,530	47	Zurich	01.08.2016, 20:47	" 
			
			At the moment there is a row going on after Switzerland sold a lot of hand grenades to UAE. The UAE were not permitted to export them, but they did - to Jordan. These grenades then turned up in the hands of the Free Syrian army, and some have recently been captured by ISIS.
		"	771	 Oct 2007	5.0	['22', '21']	['540', '289']	3
70	Swiss politicsnews	Migrants in Switzerland	NicoleB	2,277	39	Lausanne	09.08.2016, 22:58	"    Again... No idea why you're being so sarcastic and snappy. All I'm doing it asking for opinions on the migrant/refugee crisis... But oh well.
		"	17	 Aug 2016	1.0	['2', '1']	['1', '1']	0
71	Swiss politicsnews	Arab tourists	Wollishofener	872	0	Glattbrugg	06.08.2016, 14:01	"         
Arab tourists are incresingly important while those from China and Russia stay out
		"	19029	 Jun 2009	6.0	['333', '258']	['11', '716', '6', '858']	6
72	Swiss politicsnews	Geneva to get 'café fellatio' by end of year	Medea Fleecestealer	8,817	148	Misery-Courtion	24.06.2016, 11:36	" 
			
			wouldn't it make you spill your coffee??
		"	13857	 Jul 2011	6.0	['173', '137']	['9', '956', '5', '680']	6
73	Swiss politicsnews	Clown Dimitri has passed away aged 80	Medea Fleecestealer	926	1	Misery-Courtion	21.07.2016, 21:19	" 
			
			Can't say I was really a follower, but still sad news.
		"	13857	 Jul 2011	6.0	['173', '137']	['9', '956', '5', '680']	6
74	Swiss politicsnews	The Swiss are truly a little nuts...[Solar Impulse II]	TobiasM	6,044	31	Zürich	08.03.2015, 16:08	" 
			
			Solar Impulse about to land in Abu Dhabi, and complete its flight around the world on solar power.  
A proud Swiss achievement.       
Feels nice to make such a post amidst the gloom and nastiness going around.
		"	803	 Mar 2011	5.0	['87', '56']	['1', '231', '565']	6
75	Swiss politicsnews	Electro airplanes	Wollishofener	834	5	Glattbrugg	31.07.2016, 20:11	"    Random ramblings as normal
		"	19029	 Jun 2009	6.0	['333', '258']	['11', '716', '6', '858']	6
76	Swiss politicsnews	No skiing for you, Kim Jong-un.	guest	3,291	16	null	1.1.0001, 00:00	" 
			
			Things will be Kim Jong un-done soon.   "		 Jun 0001		[]	[]	
77	Swiss politicsnews	Need a Berner Zeitung article-- anyone with subscription?	danjoneshistory	764	4	Moosseedorf	25.07.2016, 14:35	" 
			
			Unfortunately they are undergoing renovations at the moment and I wasn't able to get in, so I'll leave the thread open to anyone with a subscription that can help me.    "	3	 Jul 2016	0.0	['0', '0']	['0', '0']	0
78	Swiss politicsnews	Great English Language site for Baslers	ipoddle	671	0	basel	25.07.2016, 14:18	" 
			
			Just thought I'd give a thumbs up to  . Particularly   It's a great site if you just want a quick overview of what's going on.   
And to be clear.. I have no connection with the site.
		"	757	 Jan 2008	5.0	['20', '13']	['619', '271']	3
79	Swiss politicsnews	Basic Income Referendum June 5	Dechen01	12,258	166	Luzern	09.04.2016, 22:10	" 
			
			For sure some people need protections or temporary help. There are many programs in place for this.I think this is one of those ideas that is ideal on paper, but fails to account to actual human behavior.
		"	205	 Nov 2014	3.0	['5', '1']	['175', '98']	4
80	Swiss politicsnews	SVP still in opposition!!	marton	1,850	18	Zürich	10.07.2016, 23:37	"    Would be nice to be able to have a vote where the topic is crystal clear instead of hidden under a bunch of rhetoric about other topics; I doubt the SVP would go for such a straight objective which they know they will lose!
		"	7567	 May 2008	6.0	['170', '145']	['8', '755', '4', '797']	6
81	Swiss politicsnews	Switzerland and Brexit	Phil_MCR	7,252	74	Basel	15.06.2016, 22:14	      They should dissolve the EU and the common currency and bilateral treaties.  	11544	 Oct 2009	6.0	['246', '157']	['13', '447', '5', '719']	6
82	Swiss politicsnews	Switzerland the EU and Brexit - No access without free movment	ipoddle	6,843	80	basel	03.07.2016, 14:14	"    If you read what I wrote slightly more carefully you'll see I'm making no such claim, simply stating that many people, like you, don't think/see/believe that it is.
		"	757	 Jan 2008	5.0	['20', '13']	['619', '271']	3
