	hrefs	replies	threads	views
37	http://www.englishforum.ch/sports-fitness-beauty-wellness/263402-2016-7-regional-season-ski-passes.html	1	2016/7 Regional Season Ski Passes	242
38	http://www.englishforum.ch/sports-fitness-beauty-wellness/263339-any-members-sgz-out-there.html	0	Any members of the SGZ out there?	286
39	http://www.englishforum.ch/sports-fitness-beauty-wellness/263313-any-baseball-players-out-there-zh.html	0	Any baseball players out there? (ZH)	256
40	http://www.englishforum.ch/sports-fitness-beauty-wellness/262369-thai-massage-zurich.html	7	Thai Massage in Zurich?	725
41	http://www.englishforum.ch/sports-fitness-beauty-wellness/262373-ski-buying-advice-needed-please.html	28	Ski buying advice needed please...	1,204
42	http://www.englishforum.ch/sports-fitness-beauty-wellness/163389-cross-country-skiing-langlauf-jura-2012-13-a.html	36	Cross country skiing (langlauf) in the Jura 2012/13	4,483
43	http://www.englishforum.ch/sports-fitness-beauty-wellness/263081-winter-climbing-mountaineering.html	0	Winter Climbing/Mountaineering	327
44	http://www.englishforum.ch/sports-fitness-beauty-wellness/261452-saas-fee-discounted-ski-pass-campaign.html	16	Saas-Fee discounted ski pass campaign	1,414
45	http://www.englishforum.ch/sports-fitness-beauty-wellness/262794-zermatt-winter-season.html	20	In Zermatt for the winter season	1,054
46	http://www.englishforum.ch/sports-fitness-beauty-wellness/262755-horse-riding-kids-zug.html	5	horse riding for kids in Zug	425
47	http://www.englishforum.ch/sports-fitness-beauty-wellness/262792-recreational-ice-hockey-interlaken.html	0	recreational ice hockey Interlaken?	289
48	http://www.englishforum.ch/sports-fitness-beauty-wellness/198089-quiet-times-city-hallenbad-zurich.html	3	Quiet times at the City Hallenbad Zurich	1,271
49	http://www.englishforum.ch/sports-fitness-beauty-wellness/126472-winter-swimming-lake-zurich.html	31	Winter Swimming in Lake Zurich	4,808
50	http://www.englishforum.ch/sports-fitness-beauty-wellness/254320-football-tickets.html	11	Football Tickets	831
51	http://www.englishforum.ch/sports-fitness-beauty-wellness/260101-basketball-z-rich.html	1	Basketball Zürich	475
52	http://www.englishforum.ch/sports-fitness-beauty-wellness/262561-balayage-has-anyone-had-done-switzerland.html	2	Balayage - Has anyone had it done in Switzerland?	410
53	http://www.englishforum.ch/sports-fitness-beauty-wellness/262565-softball-zug.html	0	Softball in Zug	270
54	http://www.englishforum.ch/sports-fitness-beauty-wellness/35447-indoor-football-soccer-zurich.html	7	Indoor Football/Soccer in Zurich?	6,523
55	http://www.englishforum.ch/sports-fitness-beauty-wellness/252233-football-zurich.html	16	Football in Zurich	2,156
56	http://www.englishforum.ch/sports-fitness-beauty-wellness/51385-sunday-football-zurich.html	28	Sunday Football in Zurich	4,370
57	http://www.englishforum.ch/sports-fitness-beauty-wellness/262469-looking-cycling-mtb-buddies-around-bern.html	0	Looking for Cycling/MTB buddies around Bern	294
58	http://www.englishforum.ch/sports-fitness-beauty-wellness/262437-mountain-identification-challenge.html	2	Mountain identification challenge	345
59	http://www.englishforum.ch/commercial/262363-qi-gong-health.html	-	Qi Gong for Health	-
60	http://www.englishforum.ch/sports-fitness-beauty-wellness/262265-gym-montly-subscribtion-zurich-w-denswil.html	1	gym with montly subscribtion in Zurich or Wädenswil	373
61	http://www.englishforum.ch/sports-fitness-beauty-wellness/12182-friendly-rowing-club-zurich.html	26	Friendly rowing club (Zurich)	12,240
62	http://www.englishforum.ch/sports-fitness-beauty-wellness/247023-small-but-beautiful-ski-resorts-romandie.html	2	Small but beautiful ski resorts in Romandie	959
63	http://www.englishforum.ch/sports-fitness-beauty-wellness/248250-looking-cycling-buddies-weekend.html	7	Looking for cycling buddies for the weekend	1,032
64	http://www.englishforum.ch/sports-fitness-beauty-wellness/262058-adult-snowboard-course-english-participants-wanted.html	1	Adult snowboard course in English - Participants wanted	420
65	http://www.englishforum.ch/sports-fitness-beauty-wellness/232700-play-football-lausanne-english-football-soccer-not-american-football.html	18	play Football in Lausanne (English football/Soccer not american football)	2,857
66	http://www.englishforum.ch/sports-fitness-beauty-wellness/261991-viennese-waltz-teacher-needed.html	0	Viennese Waltz teacher needed	251
67	http://www.englishforum.ch/sports-fitness-beauty-wellness/261942-looking-team-sports-leagues-zurich-football-basketball-ultimate-etc.html	3	Looking for team sports leagues in Zurich (Football, Basketball, Ultimate, etc)	280
68	http://www.englishforum.ch/sports-fitness-beauty-wellness/261759-gym-near-k-snacht.html	3	Gym near Küsnacht	385
69	http://www.englishforum.ch/sports-fitness-beauty-wellness/261777-snow-n-rail.html	0	Snow'n'Rail	264
70	http://www.englishforum.ch/sports-fitness-beauty-wellness/261738-fencing-classes-clubs-zurich.html	0	Fencing classes/clubs in Zurich	255
71	http://www.englishforum.ch/sports-fitness-beauty-wellness/261674-weekend-seasonal-ski-program-club-children-near-basel.html	3	weekend seasonal ski program or club for children near Basel	349
72	http://www.englishforum.ch/sports-fitness-beauty-wellness/239868-chneble-ice-hockey-schedule-around-z-rich.html	64	Chneble (ice hockey) schedule around Zürich	5,217
73	http://www.englishforum.ch/sports-fitness-beauty-wellness/260969-where-go-horse-riding-near-zurich.html	17	Where to go Horse Riding near Zurich?	666
74	http://www.englishforum.ch/sports-fitness-beauty-wellness/261043-indoor-sports-venues-geneva-near-un.html	1	Indoor Sports Venues in Geneva near UN	323
75	http://www.englishforum.ch/sports-fitness-beauty-wellness/261526-parking-motorcycle-bicycle-bay.html	12	Parking motorcycle in bicycle bay	453
76	http://www.englishforum.ch/sports-fitness-beauty-wellness/120576-mysore-ashtanga-class.html	3	Mysore or Ashtanga class	1,569
77	http://www.englishforum.ch/sports-fitness-beauty-wellness/261550-kayaking-zug.html	2	Kayaking in Zug	270
78	http://www.englishforum.ch/sports-fitness-beauty-wellness/261466-motorbike-club-near-geneva-nyon-gland-rolle-close.html	2	Motorbike club near Geneva,Nyon,Gland,Rolle or close by	267
79	http://www.englishforum.ch/sports-fitness-beauty-wellness/261507-lake-geneva-horse-owners-riders-lovers.html	0	Lake Geneva Horse Owners, Riders and Lovers	241
80	http://www.englishforum.ch/sports-fitness-beauty-wellness/229360-squash-partner-basel-beginner-intermediate.html	1	Squash partner in Basel (Beginner / Intermediate)	691
81	http://www.englishforum.ch/sports-fitness-beauty-wellness/230665-anyone-squash.html	1	Anyone for Squash?	612
82	http://www.englishforum.ch/sports-fitness-beauty-wellness/261416-plactic-surgery-ch.html	15	Plactic surgery in CH	959
83	http://www.englishforum.ch/sports-fitness-beauty-wellness/171835-looking-salsa-dance-partner-z-rich.html	1	Looking for Salsa dance partner in Zürich	779
84	http://www.englishforum.ch/sports-fitness-beauty-wellness/69028-zurich-area-looking-dance-partner-standard-latin.html	3	[Zurich area] Looking for a dance partner (standard/latin)	1,795
85	http://www.englishforum.ch/sports-fitness-beauty-wellness/260099-whole-body-muscle-contraction.html	32	whole body muscle contraction	1,422
86	http://www.englishforum.ch/sports-fitness-beauty-wellness/261329-looking-cr-che-while-skiing-crans-montana.html	0	[looking for crèche while] Skiing in Crans Montana	311
87	http://www.englishforum.ch/sports-fitness-beauty-wellness/260718-skiing-october-what-wear.html	27	Skiing in October - what to wear?	868
88	http://www.englishforum.ch/sports-fitness-beauty-wellness/231217-yoga-studios-z-rich.html	19	Yoga Studios in Zürich	3,210
89	http://www.englishforum.ch/sports-fitness-beauty-wellness/261144-looking-canoe-storage.html	3	Looking for Canoe Storage	301
90	http://www.englishforum.ch/sports-fitness-beauty-wellness/14341-private-childrens-swimming-teacher-zug.html	3	Private childrens swimming teacher in Zug	2,897
91	http://www.englishforum.ch/sports-fitness-beauty-wellness/261132-buying-trainers-sneakers-zurich.html	2	Buying trainers/sneakers in Zurich	256
92	http://www.englishforum.ch/sports-fitness-beauty-wellness/260966-what-s-missing-what-would-you-like-see-more-zurich.html	75	What's missing? What would you like to see more of in Zurich?	1,884
93	http://www.englishforum.ch/sports-fitness-beauty-wellness/260755-transfer-abo-fitness-plus.html	4	Transfer abo from fitness plus?	366
94	http://www.englishforum.ch/sports-fitness-beauty-wellness/259505-volleyball-player.html	4	Volleyball player	564
95	http://www.englishforum.ch/sports-fitness-beauty-wellness/261023-zug-figure-skating-competitive.html	2	Zug Figure Skating - competitive	270
96	http://www.englishforum.ch/sports-fitness-beauty-wellness/261001-open-water-swimming-lausanne.html	2	Open water swimming in Lausanne	258
97	http://www.englishforum.ch/sports-fitness-beauty-wellness/260994-women-interested-doing-pilates-coffee-smoothie-mornings.html	0	Women interested in doing Pilates and Coffee/Smoothie mornings?	254
98	http://www.englishforum.ch/sports-fitness-beauty-wellness/259826-e-bike-question.html	8	E-Bike Question...	888
99	http://www.englishforum.ch/sports-fitness-beauty-wellness/260931-bern-mountain-biking-winter-mtb.html	2	Bern mountain biking this winter mtb	357
100	http://www.englishforum.ch/sports-fitness-beauty-wellness/254509-park-run-fancy-setting-something-up.html	3	Park run - fancy setting something up	904
101	http://www.englishforum.ch/sports-fitness-beauty-wellness/260910-vita-parcours-near-schindellegi.html	2	Vita Parcours near or in schindellegi	289
102	http://www.englishforum.ch/sports-fitness-beauty-wellness/260901-swimming-coaching-bern.html	2	Swimming Coaching (Bern)	278
103	http://www.englishforum.ch/sports-fitness-beauty-wellness/260746-where-go-skiing-2nd-weekend-december.html	13	Where to go skiing - 2nd weekend December	589
104	http://www.englishforum.ch/sports-fitness-beauty-wellness/260881-adult-ballet-classes.html	0	Adult Ballet Classes	215
105	http://www.englishforum.ch/sports-fitness-beauty-wellness/254955-canyon-purecycling-online-bike-order.html	10	Canyon purecycling online bike order	1,604
106	http://www.englishforum.ch/sports-fitness-beauty-wellness/242501-looking-basketball-team-pick-up-games-zurich.html	14	Looking for Basketball team or pick up games - Zurich	2,313
107	http://www.englishforum.ch/sports-fitness-beauty-wellness/257384-english-fitness-classes-zurich.html	9	English fitness classes in Zurich	1,100
108	http://www.englishforum.ch/sports-fitness-beauty-wellness/260384-hiking-k-ssnacht-am-rigi-rigi-kulm.html	2	Hiking - Küssnacht am Rigi - Rigi Kulm	364
109	http://www.englishforum.ch/sports-fitness-beauty-wellness/260627-skiing-zermatt-end-november.html	8	Skiing in Zermatt end of November?	612
110	http://www.englishforum.ch/sports-fitness-beauty-wellness/260139-marathon-lausanne-luzern.html	14	Marathon: Lausanne or Luzern?	615
111	http://www.englishforum.ch/sports-fitness-beauty-wellness/260659-skydiving-ch-alps-best-place-start.html	2	Skydiving in CH Alps. Best place to start?	263
112	http://www.englishforum.ch/sports-fitness-beauty-wellness/259166-road-bikes-zurich-area.html	9	Road bikes in Zurich area	999
113	http://www.englishforum.ch/sports-fitness-beauty-wellness/260410-scuba-diving-ticino-area-recommendations.html	0	Scuba Diving in the Ticino area? Recommendations	211
114	http://www.englishforum.ch/sports-fitness-beauty-wellness/260367-anyone-jogging-zug.html	0	Anyone for jogging in Zug?	239
115	http://www.englishforum.ch/sports-fitness-beauty-wellness/260208-beginner-table-tennis-lessons-adults-z-rich.html	1	Beginner Table Tennis Lessons for Adults in Zürich	343
116	http://www.englishforum.ch/sports-fitness-beauty-wellness/257204-anyone-tennis-zug.html	49	Anyone for tennis in Zug?	12,508
117	http://www.englishforum.ch/sports-fitness-beauty-wellness/260258-looking-tennis-partner-basel-level-3-above.html	0	Looking for a Tennis Partner in Basel level 3 and above	234
118	http://www.englishforum.ch/sports-fitness-beauty-wellness/259230-beyonce-s-dance-choreography-join.html	2	Beyonce's dance choreography [join]	472
119	http://www.englishforum.ch/sports-fitness-beauty-wellness/260004-yoga.html	5	Yoga	481
120	http://www.englishforum.ch/sports-fitness-beauty-wellness/248478-wellness-club-sauna-suggestions-zurich.html	18	Wellness club and Sauna suggestions in Zurich?	2,350
121	http://www.englishforum.ch/sports-fitness-beauty-wellness/14194-mountain-bike-mtb-tours-trails-switzerland.html	31	Mountain Bike (MTB) Tours/Trails in Switzerland	29,421
122	http://www.englishforum.ch/sports-fitness-beauty-wellness/259314-cyclocross-hybrid.html	23	Cyclocross or Hybrid ?	960
123	http://www.englishforum.ch/sports-fitness-beauty-wellness/259791-tennis-partner-basel-morning-practice.html	0	Tennis partner in Basel for morning practice	313
124	http://www.englishforum.ch/sports-fitness-beauty-wellness/258968-running-partners-zurich-8005-a.html	1	Running partners in Zurich 8005	485
125	http://www.englishforum.ch/sports-fitness-beauty-wellness/259703-sailboat-partner-sihlsee.html	0	Sailboat partner on the Sihlsee	289
126	http://www.englishforum.ch/sports-fitness-beauty-wellness/259699-aikido-dojo.html	0	Aikido Dojo	303
127	http://www.englishforum.ch/sports-fitness-beauty-wellness/30274-wanted-running-group-club-morges-area.html	11	Wanted running group or club in Morges area	2,609
128	http://www.englishforum.ch/sports-fitness-beauty-wellness/259522-anyone-think-they-re-good-football-qb.html	6	Anyone think they're a good football QB?	546
129	http://www.englishforum.ch/sports-fitness-beauty-wellness/131405-volleyball-players-needed-swiss-national-regional-volleyball-league-zug.html	9	Volleyball players needed for Swiss National and Regional Volleyball League (Zug)	2,251
130	http://www.englishforum.ch/sports-fitness-beauty-wellness/259374-floating-boat-down-river.html	20	Floating a boat down a river	1,064
131	http://www.englishforum.ch/sports-fitness-beauty-wellness/259393-good-weightlifting-gym-basel.html	1	Good weightlifting gym in Basel?	450
132	http://www.englishforum.ch/sports-fitness-beauty-wellness/220060-indigo-fitness-z-rich-selnau.html	10	Indigo Fitness Zürich (Selnau)	3,553
133	http://www.englishforum.ch/sports-fitness-beauty-wellness/17231-karate-clubs-zurich-area.html	16	Karate clubs? [Zurich area]	4,876
134	http://www.englishforum.ch/sports-fitness-beauty-wellness/258687-anyone-doing-taekwondo-z-rich.html	14	Anyone doing Taekwondo in Zürich?	700
135	http://www.englishforum.ch/sports-fitness-beauty-wellness/257898-pregnancy.html	3	Pregnancy	586
136	http://www.englishforum.ch/sports-fitness-beauty-wellness/259151-ice-skates-where-buy-rent.html	8	ice skates where to buy or rent	643
137	http://www.englishforum.ch/sports-fitness-beauty-wellness/253968-football-vita-parcour-rackets-sports-volleyball-anything.html	3	Football, vita parcour, rackets sports, volleyball... anything	731
138	http://www.englishforum.ch/sports-fitness-beauty-wellness/258437-personal-trainer-lausanne-area.html	3	Personal trainer in Lausanne area	599
139	http://www.englishforum.ch/sports-fitness-beauty-wellness/258937-any-tips-how-clean-backpack.html	59	Any tips on how to clean a backpack?	1,636
140	http://www.englishforum.ch/sports-fitness-beauty-wellness/35544-calling-lausanne-area-lacrosse-players.html	6	calling lausanne area lacrosse players	3,627
141	http://www.englishforum.ch/sports-fitness-beauty-wellness/251647-have-they-found-missing-american-speedflyer-vol-ski-yet.html	4	Have they found the missing American speedflyer (vol à ski) yet?	848
142	http://www.englishforum.ch/sports-fitness-beauty-wellness/259042-6-climbers-died-monte-rosa-region.html	0	6 Climbers Died - Monte Rosa Region	475
143	http://www.englishforum.ch/sports-fitness-beauty-wellness/14049-badminton-zurich-locations-players.html	34	Badminton in Zurich (locations, players)	11,538
144	http://www.englishforum.ch/sports-fitness-beauty-wellness/259020-wakeboarding-pfullendorf.html	1	Wakeboarding in Pfullendorf	275
145	http://www.englishforum.ch/sports-fitness-beauty-wellness/174966-touch-rugby-st-gallen-canton.html	3	Touch Rugby  - St Gallen Canton	1,327
146	http://www.englishforum.ch/sports-fitness-beauty-wellness/257715-mens-hairdresser-zug.html	8	Mens Hairdresser in Zug	763
147	http://www.englishforum.ch/sports-fitness-beauty-wellness/90313-ultimate-frisbee.html	3	Ultimate Frisbee?	1,940
148	http://www.englishforum.ch/sports-fitness-beauty-wellness/229450-online-bike-store-ch.html	28	Online Bike store in CH?	10,188
149	http://www.englishforum.ch/sports-fitness-beauty-wellness/35146-netball-korfball-z-rich.html	9	Netball or korfball?? (Zürich)	1,781
150	http://www.englishforum.ch/sports-fitness-beauty-wellness/4450-gyms-lausanne-geneva-vaud.html	31	Gyms in Lausanne/Geneva/Vaud	28,077
151	http://www.englishforum.ch/sports-fitness-beauty-wellness/258707-anyone-keen-some-paddleboarding-weekend-near-interlaken-starting-basel.html	3	Anyone keen for some paddleboarding this weekend near Interlaken? Starting from Basel	457
152	http://www.englishforum.ch/sports-fitness-beauty-wellness/255666-beach-volley-basel.html	3	Beach Volley in Basel	817
153	http://www.englishforum.ch/sports-fitness-beauty-wellness/258639-badminton-partner-zurich.html	0	Badminton Partner Zurich	342
154	http://www.englishforum.ch/sports-fitness-beauty-wellness/258543-kayak-racing-lake-geneva.html	3	Kayak racing lake geneva	374
155	http://www.englishforum.ch/sports-fitness-beauty-wellness/256235-7-side-football-soccer-zurich.html	1	7-a-side Football/soccer in Zurich	732
156	http://www.englishforum.ch/sports-fitness-beauty-wellness/257353-football-zurich.html	4	Football in Zurich	843
157	http://www.englishforum.ch/sports-fitness-beauty-wellness/177804-english-swimming-classes-children-basel.html	4	English Swimming classes for children in Basel	2,149
158	http://www.englishforum.ch/sports-fitness-beauty-wellness/29731-velodrome-oerlikon.html	11	Velodrome in Oerlikon?	4,123
159	http://www.englishforum.ch/sports-fitness-beauty-wellness/205710-summer-swimming-camps-children.html	19	Summer Swimming Camps for Children	2,760
160	http://www.englishforum.ch/sports-fitness-beauty-wellness/193124-private-children-swimming-lessons-basel.html	1	Private Children Swimming lessons - Basel	1,215
161	http://www.englishforum.ch/sports-fitness-beauty-wellness/258443-archery-courses-kids-zurich-adliswil.html	0	archery courses for kids in Zurich/Adliswil	254
162	http://www.englishforum.ch/sports-fitness-beauty-wellness/38402-gaa-lausanne.html	25	GAA in Lausanne	4,955
163	http://www.englishforum.ch/sports-fitness-beauty-wellness/11971-interested-horse-riding-geneva-area.html	36	Interested in horse riding? - Geneva area	9,829
164	http://www.englishforum.ch/sports-fitness-beauty-wellness/255627-any-health-clubs-bern-indoor-pool.html	12	Any health clubs in Bern with an indoor pool?	994
165	http://www.englishforum.ch/sports-fitness-beauty-wellness/258373-activities-kids-ch.html	0	Activities for kids in CH	322
166	http://www.englishforum.ch/sports-fitness-beauty-wellness/258142-just-got-new-bike-germany.html	8	Just got new bike from Germany	680
167	http://www.englishforum.ch/sports-fitness-beauty-wellness/258293-krav-maga-mma-courses-english.html	0	Krav Maga / MMA courses in English?	313
168	http://www.englishforum.ch/sports-fitness-beauty-wellness/258259-discounts-migros-fitnesspark.html	2	Discounts for Migros FitnessPark?	350
169	http://www.englishforum.ch/sports-fitness-beauty-wellness/110562-beach-volleyball-zug.html	9	Beach volleyball in Zug	2,654
170	http://www.englishforum.ch/sports-fitness-beauty-wellness/237192-healthy-eating-zurich-city.html	17	Healthy eating in Zurich City?	2,547
171	http://www.englishforum.ch/sports-fitness-beauty-wellness/255810-kickboxing-pilates-reformers-around-zurich.html	3	Kickboxing and Pilates (reformers!) around zurich	837
172	http://www.englishforum.ch/sports-fitness-beauty-wellness/258168-hello-climbing-enthusiasts.html	0	Hello climbing enthusiasts!	292
173	http://www.englishforum.ch/sports-fitness-beauty-wellness/209348-indoor-cycling-spinning-classes-zurich.html	13	Indoor Cycling/Spinning Classes in Zurich?	4,515
174	http://www.englishforum.ch/sports-fitness-beauty-wellness/171941-volleyball-z-rich.html	30	Volleyball in Zürich.	5,053
175	http://www.englishforum.ch/sports-fitness-beauty-wellness/257998-bicycle-internet-shop.html	13	Bicycle internet shop?	795
176	http://www.englishforum.ch/sports-fitness-beauty-wellness/45094-buying-nutritional-supplements-here-switzerland.html	107	Buying Nutritional Supplements here in Switzerland	31,826
177	http://www.englishforum.ch/sports-fitness-beauty-wellness/258087-medical-certificate-cycling-fitness.html	10	Medical certificate for cycling fitness?	523
178	http://www.englishforum.ch/sports-fitness-beauty-wellness/257942-squash-partner-bern.html	0	Squash partner in Bern	274
179	http://www.englishforum.ch/sports-fitness-beauty-wellness/257813-there-cycling-passport-available-switzerland-like-south-korea.html	2	Is there cycling passport available in Switzerland like in South Korea	541
180	http://www.englishforum.ch/sports-fitness-beauty-wellness/80356-running-partner-s-zug.html	28	Running partner(s) Zug	3,977
181	http://www.englishforum.ch/sports-fitness-beauty-wellness/257488-uk-premier-league-fantasy-football-ef-private-league.html	4	UK Premier League Fantasy Football - EF Private League ?	510
182	http://www.englishforum.ch/sports-fitness-beauty-wellness/257372-golf-near-zurich.html	4	Golf near Zurich	559
183	http://www.englishforum.ch/sports-fitness-beauty-wellness/257636-cyclosportive-des-vins-du-valais.html	0	CycloSportive des Vins du Valais	400
184	http://www.englishforum.ch/sports-fitness-beauty-wellness/54755-where-can-i-find-epsom-salt-magnesium-sulphate.html	58	Where can I find Epsom Salt (Magnesium Sulphate)?	34,233
185	http://www.englishforum.ch/sports-fitness-beauty-wellness/257614-volleyball.html	0	volleyball	332
186	http://www.englishforum.ch/sports-fitness-beauty-wellness/257137-gyrotonics.html	1	Gyrotonics	454
187	http://www.englishforum.ch/sports-fitness-beauty-wellness/255922-tour-de-france-2016-a.html	46	Tour de France 2016	3,943
188	http://www.englishforum.ch/sports-fitness-beauty-wellness/257393-uster-triathlon-someone.html	0	Uster triathlon someone?	394
189	http://www.englishforum.ch/sports-fitness-beauty-wellness/169319-any-basketball-going-zurich.html	164	Any basketball going on in Zurich?	11,543
190	http://www.englishforum.ch/sports-fitness-beauty-wellness/257232-recreational-hockey.html	3	Recreational Hockey	575
191	http://www.englishforum.ch/sports-fitness-beauty-wellness/255854-need-bike-july-21-24-a.html	7	Need bike July 21-24	994
192	http://www.englishforum.ch/sports-fitness-beauty-wellness/257156-rock-climbing-partner-needed-val-d-illez.html	0	Rock Climbing Partner needed! Val d'illez	398
193	http://www.englishforum.ch/sports-fitness-beauty-wellness/205562-kettlebell-training-zurich.html	7	Kettlebell training in Zurich	2,069
194	http://www.englishforum.ch/sports-fitness-beauty-wellness/221736-hiking-shoes-suggestions-please.html	41	Hiking shoes, suggestions please	4,121
195	http://www.englishforum.ch/sports-fitness-beauty-wellness/257079-looking-amateur-football-team.html	1	Looking for amateur football team	435
196	http://www.englishforum.ch/sports-fitness-beauty-wellness/257081-road-bicycle-rental.html	0	Road Bicycle rental	360
197	http://www.englishforum.ch/sports-fitness-beauty-wellness/257080-kettlebells.html	0	Kettlebells	360
198	http://www.englishforum.ch/sports-fitness-beauty-wellness/257073-road-bike-rental-perhaps-borrowing.html	3	Road bike rental? or perhaps borrowing?	448
199	http://www.englishforum.ch/sports-fitness-beauty-wellness/182949-looking-swimming-lessons-zurich-start-now.html	18	Looking for Swimming Lessons Zurich to start now	3,037
200	http://www.englishforum.ch/sports-fitness-beauty-wellness/256673-paddle-tennis-german-speaking-ch.html	3	Paddle tennis in German speaking CH	528
201	http://www.englishforum.ch/sports-fitness-beauty-wellness/255640-looking-training-buddy-personal-trainer-gland-area-vd.html	1	Looking for training buddy/personal trainer, Gland area, VD	699
