	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
11	Travelday tripsfree time	Anybody used Cheaptickets.ch	HappyCreature	5,638	17	Zurich	10.07.2014, 23:45	"    Yeah. Under Swiss laws are merchants also not allowed to charge a surcharge for credit card payments. Swiss airlines does and does not give a  about the law. If you challenge the payment, will you probably get your 10 CHF back. And blocked from any future online booking...       
I'd totally pull that trick with some dodgy ticket website. But I would not do so with any airline I plan to use in the future...
		"	212	 Nov 2009	3	['2', '2']	['57', '40']	2
12	Travelday tripsfree time	Montreux to Gruyere - can I use gemeinde tageskarte	Pinkpanter	606	9	Zug	23.09.2016, 16:23	"    Not expressly on the Bernina/Glacier express trains but their are plenty of other trains that run on the EXACT same routing thst are not named Bernina/Glacier Express and you can use them on these trains, without paying a supplement.   
Go 2nd class, it's far quieter and not many people, you get far better view than in the 1st class panoramic waggons which are usualy full of tourists.
		"	52	 Apr 2015	2	['1', '1']	['18', '11']	4
13	Travelday tripsfree time	Sledging/tubing etiquette	clawhammer	240	2	Zurich	03.01.2017, 14:42	" 
			
			IIRC Stoos has an airboard run - just not sure whether you can take your own tube.   
Even then I'd avoid ""proper"" sledge runs - a tube is going to be twice the width of a normal sledge and you're likely to cause a whole load of accidents blocking so much of a run.   
Stick to hillsides you can walk up and exist on common land.
		"	5	 Aug 2016	0	['0', '0']	['0', '0']	0
14	Travelday tripsfree time	Best car route & car tips 27-31 Dec in CH	jaw	1,412	48	Groningen	22.12.2016, 19:04	" 
			
			Don't forget that food is very expensive here. 
Best to fill the car with potatoes and hagelslag.
		"	56	 Dec 2016	2	['11', '5']	['5', '5']	-2
15	Travelday tripsfree time	Buy your own drone [discussion about drones for personal use/hobby]	FrankZappa	8,660	84	France, near Geneva	30.04.2013, 00:45	" 
			
			Wanting to re-awaken this thread.   
I've just got a DJI Phantom 3 Advanced. Lovely machine and excellent flying time.   
I think I ought to enlighten myself to the Swiss laws for use of drones. Can anyone point me at (preferably French for Valais and Vaud) links for Swiss laws on this subject.   
Mainly interested in shooting in the mountains and around lakes (Esp. Interlaken and Leman)
		"	667	 Feb 2008	5	['5', '4']	['1', '945', '436']	6
16	Travelday tripsfree time	Monet Exhibition, Basel  22/1 - 28/5/17	guest	268	1	null	1.1.0001, 00:00	" 
			
			I think there was one years ago in Zurich? It was fantastic! Will certainly go to this one!
		"		 Jun 0001		[]	[]	
17	Travelday tripsfree time	Payment with Dutch bank card in CH	jaw	305	5	Groningen	26.12.2016, 14:06	"    The exchange rate is normally set by your bank. Only your bank can tell.
		"	56	 Dec 2016	2	['11', '5']	['5', '5']	-2
18	Travelday tripsfree time	What kind of SBB ticket to buy	zuzi666	317	4	Ittigen bei Bern	24.12.2016, 10:13	" 
			
			One important thing is that the train you take has to stop in the station that is the last one in your area. For example, if you take a ""fast""/direct train that does not stop there your local pass is not valid and you need an SBB ticket for the whole journey (or at least from the last real stop of that train in the area covered by your pass).
		"	49	 Nov 2013	2	['0', '0']	['6', '6']	0
19	Travelday tripsfree time	SBB Tageskarte from Die Post	simple_person	8,648	17	Zurich	11.06.2014, 17:08	" 
			
			Click on this sobu link will save you CHF 10.- in postshop ( ) but this can only be redeemed once per person so if you have used it earlier it will not work.   
Minimum purchase amount: CHF 50.-   
More about sobu here:       "	587	 Nov 2012	5	['3', '3']	['272', '176']	4
20	Travelday tripsfree time	Zurich Airport Security check & passport control operating hours?	Halfasleep	466	3	Zug	21.12.2016, 23:45	" 
			
			Phone: +41 43 816 22 11
		"	213	 Jan 2009	3	['3', '3']	['92', '49']	1
21	Travelday tripsfree time	Destinations good for singles, days out and weekend/overnight	expatex	387	3	Zurich	21.12.2016, 15:38	"    If he/she is looking to pull middle aged German and Russian men, Ischgl would be perfect.
		"	11	 Dec 2016	1	['0', '0']	['3', '3']	0
22	Travelday tripsfree time	PPL - Pilot - Share a flight around Zurich	Mathieu_	2,258	8	Zurich	17.09.2012, 15:59	"    Depends... If you want to get your Swiss licence, you need a Swiss medical. If you just want to fly here, you are fine with your EASA licence, no new medical needed.
		"	2	 Sep 2012	0	['0', '0']	['0', '0']	0
23	Travelday tripsfree time	Trip to Italy	Naveena Kumaran	948	23	Dubendorf Zurich	16.12.2016, 09:33	" 
			
			anche me
		"	16	 Mar 2016	1	['0', '0']	['1', '1']	0
24	Travelday tripsfree time	1-day trip suggestion for Year End	happystone	371	3	Bremgarten	17.12.2016, 11:20	" 
			
			Have they been to Gruyère?  It is a great day trip with the cheese factory just across from the gare.  Then a short hike up the hill to the village which is just unbelievably cute.   
There's also a Cailler chocolate factory in the neighboring village of Broc, if you still have time.
		"	13	 Dec 2016	1	['0', '0']	['4', '3']	0
25	Travelday tripsfree time	Need suggestions for Feb/March ski weekends	meloncollie	495	6	SZ	12.12.2016, 14:28	" 
			
			Hi will pm you
		"	7689	 Sep 2006	6	['18', '17']	['16', '117', '5', '290']	6
26	Travelday tripsfree time	Visitors in December - what to do ZH	Dominika F	482	6	Zurich	13.12.2016, 12:44	" 
			
			Hi,  
I know a a great tourist guide for Zurich and Area you might want to check out. I find it more fun to read and more informative than the guide from zurich.com. Although the weekend with your guest is already here, it might be useful for next time...    "	13	 Oct 2014	1	['0', '0']	['0', '0']	0
27	Travelday tripsfree time	Canary islands with a baby	nonlinear	880	20	Zurich	09.12.2016, 19:36	"     
I got a  6 year old in tow  ......   
I fully agree with your ""holiday type"" but it all depends where you go. Canary Islands are not renown for sights.   
I also travel a lot for work and usually take time out to see things too, but fwith a 6 year old, half board, kids club, 1 week by the pool ticks an awful lot of boxes !
		"	12	 Nov 2015	1	['2', '2']	['1', '1']	-3
28	Travelday tripsfree time	Camera bags for Micro four thirds system	Raim	261	1	Zurich	11.12.2016, 19:42	" 
			
			All of the main online electronics stores that sell camera equipment have camera bags.
		"	19	 Sep 2015	1	['0', '0']	['13', '4']	0
29	Travelday tripsfree time	Part time volunteer work	Diamondback	433	2	Basel	10.12.2016, 16:58	" 
			
			Tierschutz Beider Basel is interested in hearing from potential volunteers:       
Including volunteer dog walking:       
An admirable organization.
		"	37	 Oct 2015	2	['1', '1']	['50', '20']	2
30	Travelday tripsfree time	Places with Christmas market	srkiii	1,091	12	Dietikon	09.11.2016, 13:25	" 
			
			This is a warning from the Zürich cantonal police from their Facebook page.   
""Attention - Pickpockets! 
In busy shopping, shopping malls, as well as Christmas markets to find the ideal conditions for thieves to steal valuables. 
Zurich's police. The idea is, therefore, to the many Christmas markets in uniform as well as civilian in the field. 
In order to avoid any unpleasant surprises, you close your hand and shoulder bags. You can be especially in crowds always thoughtful.""        "	32	 Jul 2015	2	['0', '0']	['7', '7']	0
31	Travelday tripsfree time	from Zurich to Livigno and back this weekend	Italiano_vero	342	0	Zurich	09.12.2016, 01:11	" 
			
			hi all, I am driving from Zurich Wiedikon to Livigno on Saturday 10.12 at 7.30AM and back on Sunday 11.12 at 07.30PM from Livigno. If you want to join for skiing or shopping let me know by PM.
		"	17	 Mar 2010	1	['1', '1']	['16', '9']	2
32	Travelday tripsfree time	SBB new timetable on 11.12.2016, new fares too	Sbrinz	368	0	Murten - Morat	08.12.2016, 16:15	" 
			
			Every year around the second Sunday in December the SBB introduce the new timetable which is carved in stone for the next 12 months.    
The major changes this year concern the Gotthard route under the Alps to & from Tessin. The Base tunnel will now be operational and should cut 30 minutes off the journey. The old mountain route with the looping tunnels will still be used.    
There will also be an increase in prices, mainly on the season tickets / annual abonnements.             "	11011	 Oct 2011	6	['544', '344']	['10', '606', '5', '429']	6
33	Travelday tripsfree time	Unspunnen Festival 2017, Interlaken	guest	306	0	null	1.1.0001, 00:00	" 
			
			This could be of interest to anyone looking to see more of the Swiss traditions          "		 Jun 0001		[]	[]	
34	Travelday tripsfree time	Photographer just moved to Switzerland - Who want's to shoot with me	Jamboree	854	6	zurich	17.11.2016, 23:38	" 
			
			Hi if anyone Is looking to meet new people. Im having an event in on december 16th very low budget for a photographer But please send me your price for 3-4 hours Thank you
		"	22	 Nov 2016	1	['0', '0']	['2', '2']	0
35	Travelday tripsfree time	KlausJagen--Interest in joining tonight 5Dec?	jkstanfi	309	1	Zurich	05.12.2016, 11:07	" 
			
			Looks like the link in my previous post was incorrect--      "	6	 Jun 2011	0	['0', '0']	['4', '2']	0
36	Travelday tripsfree time	VAT refund at Konstanz when traveling by Flixbus	Barkinpark	1,173	19	USA	28.10.2016, 05:59	"    Can I always ask for the tax reclaim form in any store or is that up to the store owner?
		"	4	 Oct 2016	0	['0', '0']	['0', '0']	0
37	Travelday tripsfree time	Sledging	Yespravin	504	4	Dubendorf	29.11.2016, 17:56	" 
			
			Here the webcam of Bachtel. One of the highest mountains in Canton Zurich. 
View is toward Rapperswil and Obersee.    
No Snow.   
Here the Rigi.    
No effing Snow   
Klausenpass   
A hint of snow.   
On top of Pilatus   
Just a bit of more snow.   
Engadin St. Moritz.   
The sledge route down from Muottas Muragl is still closed.   
Titlis   
Bingo Snow.
		"	10	 Nov 2016	1	['0', '0']	['1', '1']	0
38	Travelday tripsfree time	Zibelemärit (Onion Market) Bern	guest	9,818	33	null	1.1.0001, 00:00	" 
			
			Looks interesting. I'm in Fribourg so not far away.   "		 Jun 0001		[]	[]	
39	Travelday tripsfree time	Gotthard Tunnel / Pass	fletchermark	16,317	45	Zurich	27.07.2012, 18:33	    FYI, that is the OLD Gotthard Pass. The new pass is much faster and has more opportunities for passing.        	10	 Nov 2011	1	['0', '0']	['3', '1']	0
40	Travelday tripsfree time	3 Free days for photographing landscapes - where would you go?	Jamboree	729	10	zurich	22.11.2016, 11:13	" 
			
			Most fairy-tale-like pictures that I have taken here in eight years were in the Engadin valley.  Just stunning.
		"	22	 Nov 2016	1	['0', '0']	['2', '2']	0
41	Travelday tripsfree time	Wildpark Langenberg - firewood provided?	Canuck-Chick	349	0	Muri AG	20.11.2016, 10:41	" 
			
			Hi guys, hoping for a quick reply as we are just getting ready to go. Wondering if the BBQ fire pits at the animal park near Thalwil have firewood or if I need to bring my own? 
Thanks!
		"	17	 Jul 2015	1	['1', '1']	['7', '2']	1
42	Travelday tripsfree time	Looking for photographer companion for photography excursions	davikokar	2,132	12	Luzern	05.06.2014, 15:40	" 
			
			I'm not sure me being an organizer - when I am so new to the area. 
I'd be worried that i'd be the ""Blind"" leader of a group.
		"	1	 Jul 2011	0	['0', '0']	['0', '0']	0
43	Travelday tripsfree time	Faster trains to Jungfraujoch	guest	556	1	null	1.1.0001, 00:00	" 
			
			As far as I know the trains will no longer stop at the Eiger North Wall station which is for many people an important and never to be forgotten part of this excursion.  
The planned cable cars, waiting only for governmental approval, will also ensure that the region will be full of Japanese and Chinese 30 minute tourists - the main thing is of course that the cash rolls in.  
A few years ago I took an American business colleague to the Kleine Scheiddeg - he said it was so beautiful that a motorway was needed.     
We are not far off.
		"		 Jun 0001		[]	[]	
44	Travelday tripsfree time	looking around	umabca	410	2	Oerlikon	16.11.2016, 11:40	"    Try and visit Luzern, Zermatt and Jungfrau if you had not been there yet. Of course Ticino/Lugano.   
Paris is already in your list. Not sure what all in Italy you have thought of, I recommend Cinque Terre (Group of 5 villages). This may not be ideal time to be there but still worth visiting.   
Cheers..
		"	30	 Aug 2016	2	['0', '0']	['5', '5']	0
45	Travelday tripsfree time	Titlis, Pilatus, or Rigi in end of November?	arincoc	759	9	Zurich	14.11.2016, 19:02	" 
			
			Thank you, all! Your inputs are well appreciated   "	48	 Apr 2015	2	['0', '0']	['31', '13']	4
46	Travelday tripsfree time	Fifa Museum	Yasmine#1	4,926	19	Mannedorf	29.08.2009, 22:36	" 
			
			I will like to know as well but no one answers....I will go one day and just come in...may be I find a museum???
		"	31	 Jul 2008	2	['0', '0']	['0', '0']	0
47	Travelday tripsfree time	Looking for the castle in the picture attached	lilyvalley	917	15	Basel	09.11.2016, 15:45	"    I still think Reichsburg Cochem is the better match.    
But thank you for pointing me to this other nice castle.      Correct. Never seen the Château de Vufflens in Vufflens-le-Château before    
Just like the one in Aigle it can be reached in around 2 hours from Basel.
		"	3	 Nov 2016	0	['0', '0']	['0', '0']	0
48	Travelday tripsfree time	Venice...any tips?	Treverus	1,281	31	SZ	02.11.2016, 19:11	" 
			
			Yes, what we did due to my previous post on the restaurants near St Marc's where our Hôtel was. Couldn't quite understand why all the restaurants offered the same choice of 3 menus- perhaps because most tourists just go for a long week-end   "	9391	 Dec 2007	6	['219', '182']	['16', '774', '6', '119']	6
49	Travelday tripsfree time	Niesen great challanging hike	Dominika F	487	3	Zurich	03.11.2016, 22:24	" 
			
			Dominika,   
I did visit the website, and know there are plenty of different routes. I was wondering if you had your favorite - I just assumed you may did several already.
		"	13	 Oct 2014	1	['0', '0']	['0', '0']	0
50	Travelday tripsfree time	Ideas for New year	HappyCreature	703	8	Zurich	06.10.2016, 14:37	" 
			
			Hi happycreature,   
I think Livignio is really good option. Its great ski resort for families, if you are into skiing or would like to give it a try. The rental is very cheap and skie lessons as well comparing to CH. Also possibilities for langlauf. 
I haven't tried any SPA's there myself but worth checking great food and shopping (tax free zone).
		"	212	 Nov 2009	3	['2', '2']	['57', '40']	2
51	Travelday tripsfree time	Is Bellinzona worth an autumn day trip?	hanehane	736	5	Zurich	19.10.2016, 14:01	" 
			
			Did you make it there? Was it worth it? I visited Bellinzona 6 years ago in Spring. It was a very nice town. Interesting castles.
		"	3	 Dec 2015	0	['0', '0']	['0', '0']	0
52	Travelday tripsfree time	Niche but nice: Vintage Computer Festival Zurich (19-20 Nov)	oscarv	422	0	Zug	31.10.2016, 02:19	" 
			
			Hi,   
If you're looking for an educational day out in Zurich:   
There will be a   at the Rote Fabrik cultural center in Zurich. At least 50% English spoken, so no language issues there...   
Some highlights: 
- all your 1980s home computers ready to play 
- minicomputers from the 1970s, like the PDP-11 with proper Blinkenlights 
- lots of creative DIY electronics around computers 
- video games from the very first one (from 1961) to the 1990s 
- Even some Big Iron mainframe computers: an IBM System 360   
Want to show your children what computers used to look like before the iPad? Or satisfy the Inner Geek?   
--> 19 & 20 November, Rote Fabrik, Seestrasse 395, Zurich             
Regards,   
Oscar.
		"	1	 Oct 2016	0	['0', '0']	['5', '1']	0
53	Travelday tripsfree time	Mini Swiss holidays	gata	1,101	12	Geneva	09.10.2016, 15:25	" 
			
			It does for the next trip.  
At the end we went to Rhine falls and had a bit of a drive around the area before going back to Zurich for dinner. The next day we just walked around Zurich (after stocking up on cheese of course) 
On the other hand, i will never say again that Geneva is expensive. 
How you guys survive there i will never know!
		"	3530	 Jan 2009	6	['73', '53']	['3', '145', '1', '494']	6
54	Travelday tripsfree time	Flixbus new route Konstanz Zurich Bern Lausanne Geneva Lyon	Sbrinz	737	4	Murten - Morat	25.10.2016, 22:20	"    That's a different discussion.
		"	11011	 Oct 2011	6	['544', '344']	['10', '606', '5', '429']	6
55	Travelday tripsfree time	perseid meteor shower	fatih.erol	12,133	67	Zurich	08.08.2011, 14:06	"    In a word: not very good (ok, in three words).   
First, forget about the top of Uetliberg. I did not quite realize how much light is up there. The whole path from the station to the hotel is lit, the whole terrace up there is lit, they even had fireworks   No good.   
Walk away a little and it gets better. I went down towards the city, I suppose one could also walk south along the ridge and find darker spots. I found a place relatively isolated and with a clear view. But by then clouds had rolled in. Just a few of them, but they catch and reflect city lights so well, it makes the whole sky way too bright.    
See   for example.    
And that's just for a relatively short exposure time, any longer and the picture is covered with clouds. There's no meteor in there, but there are planes. Those are also annoying. It's probably better to go later when air traffic has slowed down.    
Bottom line, Uetliberg may work but (1) walk away from the top, and (2) hope for perfectly clear conditions. Even so, I did manage to see a few meteors. A handful of bright shooting stars, and once my eyes were really accustomed to the dark (and this takes a while, not just a minute, but a good 15 minutes or so), fainter ones as well. I wished upon them for the clouds to go away, but it never worked    
Good luck to those who go hunting tonight.
		"	329	 May 2008	4	['1', '1']	['156', '85']	1
56	Travelday tripsfree time	Bologna (Italy) David Bowie IS exhibit	guest	385	0	null	1.1.0001, 00:00	" 
			
			Spent the past weekend in Bologna to see the   exhibit.   
It is indeed, despite some lapses & pitfalls, an incredible smorgasbord of sights and sounds. We were amazed by the sheer number of teenage fans (some w/ Bowie makeup as well!) that on sunday queued almost 3 hours (yep - do buy your tickets in advance, see link below) to visit the exhibit. Saw & heard many older fans singing along to the videos... a touching sight. 
[Note: this is the LAST date of the european tour, the exhibit will move on to Japan in 2017...you're warned...]   
The MAMBo museum is situated right by the city's historic centre, with its piazzas and score of shops, eateries and sundry foodie hangouts which makes for a great weekend getaway IMHO. 
If you plan to drive there are also other noteworthy visits: Bologna's ""Food Valley"", Maranello (hello Ferrari fans), Sasso Marconi, Palazzo Albergati, etc, etc...   
The train station is within 15minutes walking distance from the historic San Petronio church and square, and about 10 from the exhibit venue. There are high speed train connections from Milano Centrale (60 minute trip w/ @ 300km/h stretch if you're into that kind of stuff).   
Links to the Bologna exhibit:     [tour]   
Cheers & beers & rock'n'roll!   
Paul
		"		 Jun 0001		[]	[]	
57	Travelday tripsfree time	Verbois's Hillclimbing (Geneva)	SuisseRomand	1,828	4	Geneva and Nendaz	17.10.2013, 22:50	" 
			
			This year's is this weekend 15/16 October    
And here is the timetable:   "	1063	 Jul 2012	5	['8', '6']	['1', '178', '490']	6
58	Travelday tripsfree time	Rent a Bike, special offers	Sbrinz	402	0	Murten - Morat	13.10.2016, 18:34	" 
			
			At the end of each season, Rent a Bike sells off some of its bikes and electro  bikes, they have been maintained by professionals, and are usually only lightly used. You can reserve one before you go and see / buy it.          
If you search the site, you find there are several shops around Switzerland, and they also offer plans for individual cycle excursion tours.
		"	11011	 Oct 2011	6	['544', '344']	['10', '606', '5', '429']	6
59	Travelday tripsfree time	Camping in Tessin	vanjaar	2,742	2	Zurich	15.07.2009, 15:04	" 
			
			Last September we spent a long weekend at the campsite in Aquacalda, just below the Lukmanier Pass.  It had good and bad points... 
Good: 
Nice restaurant attached to site 
Allowed campfires on pitches (and some had fire places built in) 
Next to a lovely stream 
Fantastic location for walking the mountains round the Lukanier pass, which are gorgeous   
Not so good: 
Pitches were very small (only just room for our 4 man tent and car) 
Site was very small and felt very cramped 
It's high altitude (1750m) and in September it got down to freezing by 8pm every night...  This would probably turn into a plus in the summer though!   
It's the only campsite in the area, so if you wanted to stay near the Lukmanier pass, it's your only option.  If you're going in the off season, it'd be lovely and quiet, but may be a bit cramped in the high season.  It'd definitely be worth calling ahead to book.
		"	69	 Mar 2007	2	['0', '0']	['27', '19']	-2
60	Travelday tripsfree time	Camping in Swiss	zarub	2,802	24	Zurich	22.06.2016, 01:06	"    I've stayed at some of those.  Small doesn't always mean secluded and quiet with lots of open space. It can mean small and squashed together caravans that are old and decrepit and full of weird creepy people who live there permanently and make you feel like you're camping on their private lawn and whom you wouldn't want to leave your children with.   
You can get lovely campsites in the U.K, notably in Wales, the Lake District and Scotland where your dreams would be fulfilled.   
The concept doesn't exist here as far as I can see.
		"	10	 Apr 2016	1	['0', '0']	['0', '0']	0
61	Travelday tripsfree time	Flights from ZRH to AKL	guest	2,551	37	null	1.1.0001, 00:00	"    welll you won't if you fly non-stop to akl from dubai. Also, was the melbourne stop due to a problem with the plane or just that you chose a bizarre connection - because it's the same plane that continues to auckland, so if it was not a connection of your own choice then the delay would have to be a mechnical fault.
		"		 Jun 0001		[]	[]	
62	Travelday tripsfree time	The Swiss wrestling competition...	McTAVGE	1,952	25	Geneva	09.08.2016, 20:27	" 
			
			Don't get Swiss tv so no.  And we're not here anyway.
		"	2000	 Apr 2010	5	['19', '18']	['2', '043', '817']	6
63	Travelday tripsfree time	apple/pumpkin picking vaud/valais	amaraya	2,329	8	lausanne	04.09.2013, 07:34	"    Thanks for this!
		"	2237	 Feb 2009	5	['20', '9']	['2', '845', '1', '204']	6
64	Travelday tripsfree time	4x4 off-roading events	Carlos L	373	2	Lausanne	06.10.2016, 00:14	" 
			
			Thank you.
		"	2	 Oct 2016	0	['0', '0']	['0', '0']	0
65	Travelday tripsfree time	Hitch-hiking to Italy	Jane Louise	918	27	Zurich	26.09.2016, 21:42	"    Sure. But i've never seen an actual place indicated with a sign post as a place for hitch hikers. And trust me, where you live is a metropolis compared to where I was.
		"	19	 Sep 2016	1	['0', '0']	['5', '2']	0
66	Travelday tripsfree time	Mt Titlis Query	umabca	515	3	Oerlikon	03.10.2016, 12:43	" 
			
			As you mention UBS do Schilthorn + Schynige Platte    
Or Muottas Muragl + Diavolezza      "	30	 Aug 2016	2	['0', '0']	['5', '5']	0
67	Travelday tripsfree time	Sightseeing and Lodging tips	rgomatom	785	11	lucerne	21.09.2016, 12:26	"    Whilst I agree that the hostel is quite cheap and the staff were generally helpful, I had a few relatively minor issues during my stay.  When I mentioned these in my feedback along with the positive points, I got a very bad response from the hostel telling me to book somewhere else next time.   
I considered that it was very unprofessional that they responded in the way they did
		"	3	 Sep 2016	0	['0', '0']	['1', '1']	0
68	Travelday tripsfree time	Strolls around Zurich	guest	544	1	null	1.1.0001, 00:00	" 
			
			Thanks, Nick.   
Here's the site in English: file:///C:/Users/Andy/Downloads/plan_01_eng.pdf
		"		 Jun 0001		[]	[]	
69	Travelday tripsfree time	Nyon wine fest this weekend	John_H	420	5	Nyon	30.09.2016, 12:49	"    Yes, that is the EF name tag I am talking about.
		"	1855	 May 2013	5	['61', '33']	['2', '173', '848']	6
70	Travelday tripsfree time	Trekking routes and camping around zurich	jammidge	601	3	zurich	17.09.2016, 20:27	" 
			
			Depending on how difficult you want to make it - there is a nice high route called Haute Route from Mt Blanc to Zermatt, it can be done in parts - hut to hut or camping. The route is quite difficult carrying the full camping load though.   
There is also 2 - 3 day route around Gotthard pass - Oberalppass. 
You can also go close to Vrin / Vals area. 
There are some trip reviews here -    
Though for this year, it might already be late as it has become a bit cold.
		"	104	 Nov 2008	3	['1', '1']	['29', '18']	0
71	Travelday tripsfree time	Absinthe (Green Fairy) fest in Pontarlier France	Odile	361	1	Neuchatel	28.09.2016, 12:57	" 
			
			Now that is one thing I miss from CH, decent absinthe, not the watered down watery wet stuff you get wholesale, motto: ""It´s green"" but real absinthe, the stuff you get from little old men who don´t talk much, the stuff that makes you see fairys at the bottom of the garden.
		"	19669	 Sep 2010	6	['388', '289']	['22', '615', '10', '206']	6
72	Travelday tripsfree time	Zuspa, Zurich	mankav123	1,876	9	Zurich	26.09.2010, 09:24	" 
			
			Even if you cannot understand written German - the text, or dialect - the commentary, it might be worth having a look at the  . The pictures give an idea of what is on show and you can check the opening times etc.
		"	19	 Apr 2009	1	['1', '1']	['3', '2']	0
73	Travelday tripsfree time	motorhome parking in December in Geneva	nadavnbru	421	3	USA	25.09.2016, 19:33	" 
			
			I think you'd be likely to have your motorhome broken in to. I recommend the   campsite.
		"	1	 Sep 2016	0	['0', '0']	['0', '0']	0
74	Travelday tripsfree time	Dubai - Good time to go?	Castro	10,724	121	Basel-Land of Smiles	07.12.2009, 14:00	"    Cheers swissinfo, just checked and for the week in January I'm thinking the cheapest tickets are CHF 950. The BA flights (Basel > DXB) were a more wallet pleasing CHF 535. There are reasonable flights from London to Dubai via Bahrain and Doha with Gulf Air and Qatar Airways respectively. So I may also look into those as an alternative.
		"	4797	 Nov 2007	8	['94', '75']	['12', '832', '4', '184']	6
75	Travelday tripsfree time	Lufthansa airlines with toddler	Kanz	539	3	Basel	14.09.2016, 02:34	" 
			
			We traveled with Lufthansa Airlines from Frankfurt internationally, to the U.S. west coast (10+ hours) with a 1 year old and had a very positive experience. All our flight attendants were extremely kind and accommodating to our needs. We didn't have any problems on our flight and in fact Lufthansa service stood out to us as exceptional. We flew to the same destination on a different airline this summer, and in contrast the service was inferior compared to what we experienced with Lufthansa.
		"	7	 May 2016	0	['0', '0']	['0', '0']	0
76	Travelday tripsfree time	New Years Eve in the snow....?	Roger The Shrubber	514	6	Bozberg	18.09.2016, 20:01	"    You might find places for this year if someone has cancelled a reservation, or the price was so high that no sane person would book, but I doubt you'll all be in the same chalet, you might not even all end up in the same village.
		"	30	 Jan 2014	2	['0', '0']	['10', '9']	2
