	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
10	Financebankingtaxation	Mortgage with Insurance company?	gobugi	210	3	Location: Bonstetten	Today, 08:42	" 
			
			Read, understand and compare the fine print how fixed your ""fixed"" mortgage really will be. Most mortgage provider now have clauses in the mortgage conditions in case the market has much higher interest than now.
		"	Posts: 18	Join Date: Oct 2012	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 4 Times in 4 Posts	no particular reputation at present
11	Financebankingtaxation	Canton change - 3rd pillar tax refund for taxed at source	spieler	182	10	Location: Baden	Today, 13:04	" 
			
			If you're taxed at source only, you should file a form for tax at source correction. Not 100% sure which canton - I'd start by asking the last one for a given year. Beware that there are some very strict filing deadlines, depending on the canton, or you lose the tax advantage. In Zürich and Bern this should be filed shortly after the year's end - by 31 March. In AG the deadline seems to be 5 years.   
Here are some links where you can find the forms: 
BE  
AG   "	Posts: 4	Join Date: Jan 2017	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
12	Financebankingtaxation	Which ETFs?	defcon3	468	7	Location: Geneva	06.01.2017, 21:33	"    Indeed......but just putting some ideas out there for a healthy portfolio.  Would personally avoid having 5 highly correlated ETFs as my sole investments
		"	Posts: 445	Join Date: Jul 2008	Senior Member	Groaned at 3 Times in 3 Posts	Thanked 352 Times in 134 Posts	an excellent reputation
13	Financebankingtaxation	Obtain mexican peso cash?	Enohzee	410	5	Location: Neuchatel	05.01.2017, 14:46	" 
			
			The peso has bombed recently so I would just get cash as you need it or I find my contactless cards far more practical, I never like carrying to much cash there.
		"	Posts: 261	Join Date: Mar 2014	Senior Member	Groaned at 0 Times in 0 Posts	Thanked 89 Times in 62 Posts	no particular reputation at present
14	Financebankingtaxation	Tax, house renovation and Dumont praxis	jules_verne	7048	44	Location: Zurich	17.01.2008, 10:00	" 
			
			Hi    
just a question on how that tax deduction works.....   
If I spend say 100,000 on the rennovation, can i deduct this all in  year......   
Thanks very much
		"	Posts: 34	Join Date: Oct 2006	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 4 Times in 4 Posts	no particular reputation at present
15	Financebankingtaxation	Easy Fidu accountants in Geneva	TashLondon	255	0	Location: Russin GE	06.01.2017, 12:37	" 
			
			Has anyone used the company called Easy Fidu in Lancy? I'm tempted to take on their offer for the tax return. My tax return is very simple, but as it's my first while being self-employed, I wanted to outsource it. 
Any feedback is appreciated.
		"	Posts: 18	Join Date: May 2015	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
16	Financebankingtaxation	FATCA strikes again	Medea Fleecestealer	1692	34	Location: Misery-Courtion	31.12.2016, 21:13	"    Nonsense.   
A Swiss in Switzerland is a Swiss, regardless of any other citizenship, and only has to follow Swiss law. Should they then go to the US, that's another situation.   
That a foreign entity can force their absurd laws in such a case is truly screwed up.   
And I don't see the US handing over details of Swiss bank accounts in the US, either.    
Tom
		"	Posts: 13,850	Join Date: Jul 2011	Forum Legend	Groaned at 173 Times in 137 Posts	Thanked 9,947 Times in 5,677 Posts	a reputation beyond repute
17	Financebankingtaxation	Quicken or other finance / budget tool	confusedxx	6604	20	Location: zURICH	13.05.2012, 10:54	" 
			
			Ynab comes with a particular money philosophy where you pre-allocate ahead of time.    
To be honest, I don't use it that way, and I do tend to forecast ahead and it's absolutely possible to use it that way, it's just that the plan ahead philosophy will probably mean that you save substantially more in the long run.   
Ynab allows for two options with leftover money, you can roll it over as surplus funds to start the next month, or you allocate to (as you say) to a savings or investment category.    
They do have an excellent website and forum, and lots of videos etc so you can really get the concept and work out any problems you might have.
		"	Posts: 25	Join Date: Nov 2006	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 1 Time in 1 Post	no particular reputation at present
18	Financebankingtaxation	Withholding tax on ETF	Meadow	1593	30	Location: Zurich	13.08.2016, 16:22	"    It's one of the costs, bid/offer spread, the timing of deals & brokerage costs in addition to the TER plus errors cause deviation from the index.
		"	Posts: 117	Join Date: Jul 2016	Member	Groaned at 0 Times in 0 Posts	Thanked 33 Times in 23 Posts	no particular reputation at present
19	Financebankingtaxation	Low cost Investment Funds in Switzerland	Steve77	28614	154	Location: Geneva	09.09.2013, 19:36	" 
			
			I will move to switzerland soon and I Have exactly the same question and after a little bit of searching on the internet and reading the previous posts this is my conclusion:   
For investing money as savings my aproach will be to use ETF´s at Post Finance. Here is why. It is simple and free to open an account, the fees are not that expensive (compared to other swiss options which is the point of the thread)   
The cost of buying or selling and ETF is around 0.35% (or 35 CHF per 10000 transaction). There is NO custody fees. ETF are great because of the much lower fees than mutual funds and you can by an ETF that replicates your favourite index (SP 500 for example as suggersted above).   
Best of all, If I understood Jim correctly and other forum members there is no capital gains tax in switzerland. So if I buy an ETF for 10000 today and I sell it for 12000 in five years I do not have to pay any tax on these earned 2000. Am I correct?   
If somebody have some suggestions to us non financial experts please let us know. (and I am not rich to hire a financial adviser so I try to do everything myself)
		"	Posts: 36	Join Date: Dec 2011	Junior Member	Groaned at 1 Time in 1 Post	Thanked 16 Times in 8 Posts	no particular reputation at present
20	Financebankingtaxation	NOL on FEIE (IRS 2555)	guest	176	4	null	null	"    Ok then mystery solved and my friend should call H&R Block.  It may not matter now but if he ever earns above the threshold and tries to apply that NOL they may have a problem with it.   
Thanks a lot!
		"	null	null	null	null	null	null
21	Financebankingtaxation	Reclaiming EU VAT but no customs officials at a border?	Victor BG	14055	37	Location: Lausanne	16.01.2012, 18:39	    Don't know about France but at least the German border guards sometimes give their Swiss colleagues a call when someone has his/her forms stamped and made a big purchase.   	Posts: 33	Join Date: May 2010	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 15 Times in 6 Posts	no particular reputation at present
22	Financebankingtaxation	2nd Pillar project pension decrease	pawp	274	2	Location: Volketswil	03.01.2017, 22:02	"    After a HUGE insurance deduction.........
		"	Posts: 43	Join Date: Jan 2016	Junior Member	Groaned at 1 Time in 1 Post	Thanked 3 Times in 3 Posts	no particular reputation at present
23	Financebankingtaxation	Lump sum offer to retirees	guest	611	12	null	null	"    Buy the S&P 500 index or invest in Fundsmith, nothing to do except set up an auto redemption every 3 months or however often you want a pay out.
		"	null	null	null	null	null	null
24	Financebankingtaxation	Bitcoin and tax	Mikers	2865	52	Location: Vaud	01.05.2016, 09:47	"    We are talking about banks in general, not cantonal banks or whatever. Still, assuming you want to store money (again, put currency fluctuations out of the equation), there is no comparison in terms of safety. You can store your bitcoins from within your exchange account (the riskier), offline(safest), up to store on hash code in a paper.
		"	Posts: 1,965	Join Date: Jul 2007	Forum Veteran	Groaned at 129 Times in 91 Posts	Thanked 3,567 Times in 1,359 Posts	a reputation beyond repute
25	Financebankingtaxation	Shortage of CHF 1000 banknotes ??	spalebärg	2281	36	Location: Baselland	05.10.2016, 18:47	" 
			
			Usually the ATM has the notes that can be withdraw and I didn't see yet one that has the 1000CHF note written on it. Normally you'll see 200, 100, 50, 20.
		"	Posts: 581	Join Date: Aug 2011	Forum Veteran	Groaned at 9 Times in 7 Posts	Thanked 390 Times in 244 Posts	a reputation beyond repute
26	Financebankingtaxation	Betreibung  no longer resident in CH	msmaddymax	393	3	Location: other side of the pond	03.01.2017, 05:40	" 
			
			If don't feel like paying it, I wouldn't even acknowledge the receipt of any communication from them especially if it's not sent by registered post. When dealing with abusive firms, the less they know and hear from you, the better you sleep.   
After 5 years if they don't pursue the matter any further, the bill silently expires in Switzerland. During those 5 years they may only slap onto it 5% interest + costs of the Betreibung itself (30-40 Fr or so). But if it comes to a court and they have a case, you might end up owing them court costs too, which can be costly. But for a couple of hundred franks with debtor abroad, it's probably not really worth it for them to go this way.   
But consider also what implications foreign unpaid bills may have in your current country, whether it can affect your credit score or something. Some inkasso firms like Intrum Justitia, for example, operate internationally in many countries, and I presume would not hesitate to tell your future creditors about any dirt they have on you.
		"	Posts: 136	Join Date: Feb 2007	Member	Groaned at 2 Times in 2 Posts	Thanked 112 Times in 49 Posts	considered knowledgeable
27	Financebankingtaxation	Bank account in Australia	Diamondback	363	1	Location: Basel	02.01.2017, 16:35	"    I opened a student account in november for my daughter at ANZ by internet. Account was opened and account details were sent by email, the UK branch called to give her - her internet activation code and we were able to transfer cash and make payments from CH. Only problem, the Visa Debit card has to be collected from a nominated branch in person with two forms of ID, but if you don't need that, then no worries...
		"	Posts: 37	Join Date: Oct 2015	Junior Member	Groaned at 1 Time in 1 Post	Thanked 50 Times in 20 Posts	earned some respect
28	Financebankingtaxation	Low Cost Broker with no Regular/Custody Fees	Steve77	23314	103	Location: Geneva	19.11.2013, 19:34	" 
			
			1) I have found that the spread and fee savings at IB more than compensates the $10 fee per month. I have between $1000-2500 per month for savings/investments that i manage to save. Xe.com has been charging me about 1.5 % commision. This means they take about $15-$37 per month. Plus I would need to pay a commission to a broker when buying shares. (between $7-10 per trade)  IB gives an exchange rate thats extremely close to the interbank rate and charges $2. For me that means the other $8 that I need to spend at IB to reach the minimum is ""house money""   
How do you know that they use interbank rates, do you have some sort of proof from them and have you checked the out with an actual  FX deal you transacted with them?   
I ask this because I do FX deal with UBS every month (CHF/GBP) and I know their rates are not the best but at least it's more secure than a broker (correct me if I'm wrong) and easy to control the flows of cash as I have CHF and GBP account and send the cash to UK from the GBP account.
		"	Posts: 36	Join Date: Dec 2011	Junior Member	Groaned at 1 Time in 1 Post	Thanked 16 Times in 8 Posts	no particular reputation at present
29	Financebankingtaxation	Canceling a Credit Card	arduino	527	9	Location: Zurich	02.01.2017, 00:52	"    Just as a general rule, the general terms and conditions (Allgemeine Vertragsbedingungen/AVB in German) will normally state where and how a cancelation request is to be submitted.
		"	Posts: 131	Join Date: Nov 2013	Member	Groaned at 7 Times in 4 Posts	Thanked 24 Times in 21 Posts	annoyed a few people around here
30	Financebankingtaxation	Catch-22	Spinal	964	20	Location: Zurich	31.12.2016, 23:44	"    I start work on the 1st of March, and the earliest I can move is the 23rd of February. That said, I'm hoping to find an apartment starting early/mid February so that I can start moving my stuff. Aiming to drive/fly down a few times between not and March to see apartments and try to sort out some stuff.... Also, if I have an apartment I can start moving my worldly possessions    
m
		"	Posts: 9	Join Date: Dec 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
31	Financebankingtaxation	UK Taxes while on Dual residency	Cerise	1122	23	Location: Geneva & London	03.12.2016, 11:27	"    Which reality? Is it the reality you got from the press as in the case of Robert Gaines-Cooper, or the reality when US citizens get taxed despite their residence and you think all treaties fail? I think it's sad when ignorant people judge something without understanding it.  Sure there are many cases tax treaties can't resolve but they do resolve a lot of cases, if not the majority of double taxation cases.    
Sorry I didn't think you could read since I have mentioned that point in previous posts but you kept bringing that up...   
Anyway there's no point in explaining one thing over and over. If you still don't understand it now I doubt you will ever understand it.
		"	Posts: 4	Join Date: Dec 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
32	Financebankingtaxation	3rd Pillar Pension Fund	Richard	89934	451	Location: Luzern currently	26.11.2007, 18:18	"    Is this a minimum return of 7.5% over 5 years? That's what it looks like to me.  
Does anyone know how this compares with the Winterthur guaranteed rate? I can't seem to find this figure on the Winterthur website.   
Thanks!
		"	Posts: 2,565	Join Date: May 2005	Forum Legend	Groaned at 4 Times in 4 Posts	Thanked 720 Times in 373 Posts	a reputation beyond repute
33	Financebankingtaxation	Freelance work taxation	Alicja	692	5	Location: Uetikon Am See	30.12.2016, 13:43	"    See   for more information.
		"	Posts: 13	Join Date: Apr 2014	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 5 Times in 3 Posts	no particular reputation at present
34	Financebankingtaxation	Generating IBAN	Lukz	918	9	Location: Munich	29.12.2016, 01:11	" 
			
			If you're using the Post Finance application or website, there's an option for you to scan or manually type the long number across the bottom of the orange slip. Try that.
		"	Posts: 6	Join Date: Oct 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
35	Financebankingtaxation	Renouncing U.S. citizenship - What to do with IRA / stocks?	ElJeFe	1333	16	Location: Zürich	26.12.2016, 19:34	"    Yes, easy money. I wouldn't be surprised if the renunciation fee goes to a nice round figure, say $10,000, in the next couple of years.
		"	Posts: 496	Join Date: Aug 2007	Senior Member	Groaned at 23 Times in 21 Posts	Thanked 431 Times in 233 Posts	an excellent reputation
36	Financebankingtaxation	Stock investment poll	Phil_MCR	23112	272	Location: Basel	08.08.2012, 11:15	"    Would you have even be able to short? 
Probably time to go long buy another lot!
		"	Posts: 11,535	Join Date: Oct 2009	Forum Legend	Groaned at 246 Times in 157 Posts	Thanked 13,432 Times in 5,712 Posts	a reputation beyond repute
37	Financebankingtaxation	Capital gains 0%, dividends high%: Isn't it bizarre?	Capo	1249	11	Location: The World	15.07.2016, 11:42	"    Not all capital gains are tax free in CH. Only ""private capitals gains"" are tax free. Business/professional capital gains are treated as investment income and  taxable for income tax purposes. The distinction is sometimes not so easy but there are a number of indications used to classify capital gains as private capital gains (tax free status) or investment income (taxable). For example capital gains arising from trading in large amounts, use of borrowed funds in trading, etc. would lead to a taxable investment income treatment.   
Dividend withholding tax is 35% in CH. This withholding tax has two functions: 
- Is final taxation of non-resident recipients (not unusual, almost all countries impose WHT on non-resident recipients, for example, dividend WHT in US and Australia is both 30%) 
- Prevent tax evasion by Swiss taxpayer. This means Swiss taxpayers if duly declare it for their own income tax purposes can get a full refund or receive full tax credit for this WHT.   
So business capital gains and dividends are actually taxed the same...
		"	Posts: 650	Join Date: Feb 2014	Forum Veteran	Groaned at 98 Times in 52 Posts	Thanked 423 Times in 232 Posts	considered unworthy
38	Financebankingtaxation	US withholding taxes for a UK SIPP account when owner is a resident in Switzerland	justcamehere	1241	5	Location: Zurich	23.12.2016, 00:36	"    Because they do
		"	Posts: 4	Join Date: Dec 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
39	Financebankingtaxation	Problem with double taxation Austria/Switzerland	HannoA	505	11	Location: Bern	22.12.2016, 14:55	" 
			
			You can show your residency in CH not only with your permit but also with electricity bills, rental contract, cell phone contract and things like that. That will clearly prove your residential focus was in CH.   
Good luck!
		"	Posts: 16	Join Date: May 2015	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 6 Times in 4 Posts	no particular reputation at present
40	Financebankingtaxation	Massive tax bill after permit c upgrade	ZurichLuck	2036	34	Location: zurich	05.12.2016, 18:05	"    It is a suggestion. The city of Zurich sends you normally 5 slips. One blank, one over the full suggested ammount, and three with three equal payments spread out over the year such that interest for early and late payment evens out.   
You can even make a standing order with the blank one such that you pay every month a little bit. It is your own rsponsibility to calculate, budget and pay accrodingly.    
No need to contact the tax office. Here directly from the source:    "	Posts: 5	Join Date: Jan 2014	Newbie	Groaned at 0 Times in 0 Posts	Thanked 2 Times in 1 Post	no particular reputation at present
41	Financebankingtaxation	ISA investments	guest	1214	4	null	null	"    Just to add to this, even if you are tax resident in the UK but domiciled in Switzerland you can't create new or add to an ISA either.   
If it is found out that you have been doing this (unintentionally or not) they will refund your money to you from the fund minus any interest earned since you left the UK.   
Source: I was in this situation and that's what happened to me.
		"	null	null	null	null	null	null
42	Financebankingtaxation	UK state pension, new rules after 5. April 2015	Sbrinz	9233	79	Location: Murten - Morat	13.01.2015, 19:48	" 
			
			Does anybody know whether the 2015 changes to the UK Pension law will mean that a Personal Pension Pot will have to be declared on the Swiss Tax return from now on?
		"	Posts: 11,004	Join Date: Oct 2011	Forum Legend	Groaned at 544 Times in 344 Posts	Thanked 10,603 Times in 5,426 Posts	a reputation beyond repute
43	Financebankingtaxation	Few questions related to 3a pillar	pawp	1775	56	Location: Volketswil	18.12.2016, 18:14	"    I'm not sure I get your point. Please explain if I don't. 
The tax saving is earned(spread if you will)  over the timespan the money is blocked. That's simply how annualized return is computed.   
Otherwise you would have to assume it's (partially) earned either at the moment of pay-in or pay-out, in both cases the rate of return would be infinite as the timespan is infinitely short.
		"	Posts: 43	Join Date: Jan 2016	Junior Member	Groaned at 1 Time in 1 Post	Thanked 3 Times in 3 Posts	no particular reputation at present
44	Financebankingtaxation	Living in Ticino, is this salary enough?	martin959	886	9	Location: Reading, UK	20.12.2016, 15:29	"    If he's single and a low maintenance IT geek   I think he'll be left with something.  
OP, it all depends on the job and you really wanting to change the place where you're living for the moment, experience something else. In all fairness, Ticino seemed like the sunny part of Switzerland.  
You might like it here, despite having less money.
		"	Posts: 240	Join Date: Oct 2009	Member	Groaned at 1 Time in 1 Post	Thanked 94 Times in 54 Posts	earned some respect
45	Financebankingtaxation	Looking for professional advice on Australia-Switzerland finance and taxation	jghaines	756	2	Location: Zurich	23.06.2016, 09:54	" 
			
			I am in the same boat. Anyone got any tips for companies providing professional tax (and/or financial) advice for dealings between CH and AU?
		"	Posts: 12	Join Date: Dec 2009	Newbie 1st class	Groaned at 1 Time in 1 Post	Thanked 1 Time in 1 Post	no particular reputation at present
46	Financebankingtaxation	"Multi Currency Credit Card [""Revolut""]"	ChrisNeedsToKnow	25372	265	Location: Zürich	11.09.2015, 14:00	"    Interesting question, which they should easily be able to answer. They must have an algo to decide which of the currencies they use to fund the purchases in non EUR, USD or GBP transactions.   
In any case it shouldn't matter that much as they use the interbank rate as the basis for conversions, so converting from EUR to CHF or GBP to CHF should yield the same result but of course it should be easily identifiable to the customer what the Algo is.      Interesting... So what you effectively have is an online wallet (with a 0% funding fee!) with a pre-paid credit card attached to it!   "	Posts: 781	Join Date: Feb 2012	Forum Veteran	Groaned at 2 Times in 2 Posts	Thanked 410 Times in 251 Posts	a reputation beyond repute
47	Financebankingtaxation	Very bad experience with Liberty credit card..	ZTSG	2248	25	Location: Baselland	08.12.2016, 23:05	    Is google translate not working for you?      	Posts: 9	Join Date: Dec 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 6 Times in 2 Posts	no particular reputation at present
48	Financebankingtaxation	Need US - Swiss Financial Advisor	migshan	466	0	Location: Zürich	19.12.2016, 16:15	" 
			
			The US has something called NAPFA, which is an organization of financial advisors who work on an hourly fee usually (in any event, not for a percent of the value of the portfolio). Members are in no way compensated for selling specific products.   
In my case, the issue has always been retirement planning and now taxes are an issue as well.    
I am looking for such a person who can advise a US expat in Zurich area. That is: hourly fee, quite knowledgeable in US-Swiss taxes and retirement planning.    
Thank you for any advice.
		"	Posts: 19	Join Date: Jan 2015	Newbie 1st class	Groaned at 0 Times in 0 Posts	Thanked 3 Times in 2 Posts	no particular reputation at present
49	Financebankingtaxation	Choosing between 3a (Savings) and 3a Fonds	ip2012	1492	24	Location: 8053 Zurich	16.12.2016, 12:02	"       . They offer a depot for 0,4%, no other payments. And you can choose from many Fonds and ETFs, mine is 50% stock and has a TER of 0.35 %
		"	Posts: 110	Join Date: Jun 2007	Member	Groaned at 1 Time in 1 Post	Thanked 48 Times in 27 Posts	no particular reputation at present
50	Financebankingtaxation	UK Property - a tale of a decade.	guest	3933	80	null	null	" 
			
			Investments are all about risk - owning something in a foreign country carries a FX risk, having debt against it incurs an IR risk. Then look at economic risk - inflation/deflation.   
If you earn, own and borrow in a single country you lower your exposure to risk.    
The best situation is to have bought with CHF 10 years ago - pay the GBP mortgage with earned CHF - and then retired to GBP-Land with a CHF pension.
		"	null	null	null	null	null	null
51	Financebankingtaxation	phd student withholding tax	kropa	488	1	Location: Zurich	18.12.2016, 15:28	" 
			
			It is the withholding tax on interest paid. 
1) It gets even applied when you are Swiss. 
2) It is only applied if the interest is CHF 200 or more. 
3) The interest in your account is 0%. 
4) Do the math how much you need on your account that it makes so much interest that you have to pay witholding tax on the interest. 
5) Laugh or cry.
		"	Posts: 1	Join Date: Dec 2016	Newbie	Groaned at 0 Times in 0 Posts	Thanked 0 Times in 0 Posts	no particular reputation at present
52	Financebankingtaxation	"Swiss tax: ""steuerbares vermögen"" question"	Slayer	857	7	Location: Zurich	17.12.2016, 07:21	"    Don't worry about it, those forms drive even some natives nuts. Me for a start. That's why I don't bother doing that myself.
		"	Posts: 98	Join Date: Sep 2012	Junior Member	Groaned at 4 Times in 2 Posts	Thanked 13 Times in 13 Posts	no particular reputation at present
53	Financebankingtaxation	expat re-mortgage for property abroad	mikUk	1596	9	Location: UK	06.12.2016, 22:52	" 
			
			this is getting tougher.......I used to do it with LloydsTSB international mortgage service in Hong Kong but they have now closed this service.     
Unless you have a $million+ portfolio, I don't think you'll get much / any interest anywhere in the expat banks, Lloyds was unique in the past as they did it for 'normal' houses
		"	Posts: 51	Join Date: May 2011	Junior Member	Groaned at 0 Times in 0 Posts	Thanked 2 Times in 2 Posts	no particular reputation at present
