	topic	thread	user	views	replies	location	date	post	user_posts	since	exp	thanked	groaned	reputation
35	Entertainment & dining	A couple of Alpine festivals in Romandie	McTAVGE	655	0	Geneva	07.07.2016, 18:40	" 
			
			6th-7th August in Prégny, Geneva:   Sonalp is a ""yodelling Rock band"", quite alternative in the world of yodelling. There'll be plenty of beer and Bratwürze! The female yodel choir of Geneva will be there too.     
23rd-24th July in Nendaz, Valais:      
Amazing Alpine horn and yodelling competition, all ending with the qualified horn players playing together around a mountain lake. Even if Alpine horn is not your scene, it is quite breath-taking and ticks all the ""stereotypical Swiss boxes""!     
And of course on 1st August in Cologny, from 18h00 onwards, your humble servant McTAVGE will be yodelling for Swiss National Day celebrations as part of the Alphüttli choir, and perhaps even a second EF member will be joining on stage (Peter????)  "	2000	 Apr 2010	5.0	['19', '18']	['2', '042', '817']	6
36	Entertainment & dining	Swiss comedy	jr78	842	1	Zurich	22.06.2016, 12:12	" 
			
			Hey,    
In Geneva there is an active improv comedy group called Renegade Saints Improv:      
They perform shows once a month from September through June and host regular free drop-in sessions for people who want to try it out just to come and play some improv games and have fun.    
Check out their facebook page which is kept up to date:    "	59	 Jul 2012	2.0	['0', '0']	['35', '15']	0
37	Entertainment & dining	Bike party	scrabblegrey	1089	6	Zuerich	16.06.2016, 00:35	" 
			
			The Velodemo held in September is the nearest to what you're seeking. Boom boxes, beers and babes rolling around the city. The police escort the group and close roads. A pleasant way of seeing the city for a couple of hours. I find the critical mass rides a bit raggedy but certainly friendly.    
The style ride baffles me completely but it's harmless.
		"	20	 Jan 2016	1.0	['1', '1']	['10', '5']	0
38	Entertainment & dining	healthy eating- Fribourg	AlicjaFr	1419	10	Fribourg	12.05.2016, 10:49	" 
			
			Le Port de Fribourg (Basse Ville) should have options - although the menu changes every day/week:    
Otherwise, l'Hôtel de Ville has excellent food - and I've seen the chef shopping at the market on Saturday mornings, so the food is definitely fresh! Their lunch deals are really worth it, but you often have to book ahead of time.
		"	12	 Jan 2016	1.0	['0', '0']	['2', '2']	0
39	Entertainment & dining	Lausanne Improv Group in English	michael_b01	1406	3	Lausanne	10.08.2015, 13:04	"    Great, looking forward to meeting you! We meet Wednesdays from 18:30-20:00 in University of Lausanne, Genopode Building, Room 2020.   
Check here ( ) for the same info and possible updates.
		"	18	 Oct 2007	1.0	['6', '3']	['18', '7']	1
40	Entertainment & dining	Royal Ascot - Horse racing in general	vladm	839	3	Zürich	14.06.2016, 12:49	" 
			
			Not sure, ATR may even be free to watch the replays these days.  They cover 27 of the UK's 60 racecourses.       
Then there's the Jockey Club courses - 15 of those and none of them covered by ATR as well.         
So between them you'd get 42 of the 60 courses covered.    Unfortunately Hereford and Folkestone both closed in 2012, but Hereford is going to open up again in October and ATR will have that.
		"	8	 Oct 2014	0.0	['0', '0']	['3', '2']	0
41	Entertainment & dining	English subbed or dubbed Cinemas in Romandie / Finding Dory	Veltliner	1352	15	ZH / SZ	09.06.2016, 15:12	    I think Eddie is wondering why Fribourg is more likely to show films in English over French, rather than responding to my original question   	271	 Jun 2015	4.0	['3', '3']	['339', '128']	5
42	Entertainment & dining	Soul/Jazz	willem5	734	0	Villars-Sur-Glane	05.06.2016, 17:41	" 
			
			Anyone know of any good Soul/Jazz venues Fribourg/Berne area ?
		"	13	 Apr 2015	1.0	['0', '0']	['0', '0']	0
43	Entertainment & dining	Dungeons and Dragons in Basel	Fizban	2200	4	Basel	19.08.2014, 19:13	" 
			
			Sorry to bother but are there still groups playing DnD in Basel?
		"	1	 Aug 2014	0.0	['0', '0']	['0', '0']	0
44	Entertainment & dining	Iron Maiden 3rd and Rammstein 4th June Lucerne -  Anyone going?	Blasoulle	897	0	Zürich	27.05.2016, 00:25	" 
			
			Hi there,    
Just find myself going  alone to Iron Maiden and the day after Rammstein in Lucerne next week.  Anyone else going and feeling like sharing the train ride and / or the event?
		"	1	 May 2016	0.0	['0', '0']	['0', '0']	0
45	Entertainment & dining	Anyone Else Here LOVE Alcohol?	Laempefescht	2278	17	Zürich, Switzerland	16.03.2016, 13:05	" 
			
			Just spent a minute perusing the drinks at the old crow.....1100 chuffs for a shot of whiskey, sweet Jesus, thats enough to make your eyes water, even on the 120k standard salary, you are not getting far with that   "	250	 Nov 2012	4.0	['4', '4']	['226', '95']	2
46	Entertainment & dining	Coldplay in June	zarub	991	4	Zurich	19.05.2016, 00:39	" 
			
			thanks
		"	10	 Apr 2016	1.0	['0', '0']	['0', '0']	0
47	Entertainment & dining	Opera and ballet enthusiasts	SZAli	883	0	Zurich	14.05.2016, 17:20	" 
			
			Looking to meet up with opera and ballet enthusiasts as well as classical music fans . 
Beginners  also welcome . Always wanted to go but did not which opera  to start  then this is for you . Forthcoming events planned  
Attending ""opera for all events"" at Zurich  opera house  
Orlando 16th May  
Future engagements  
We usually meet up for a drink beforehand and then go to the opera .  
Cost fan tutti date to be finalised  
I puritani date to be announced  
Clemennza  di Tito to be announced  
Can also organise tickets for Covent Garden London and glyndebourne and garsington  
Trip planned for La scala  
Next luncheon/ high tea engagement Saturday 21st May 12pm to 2pm  
Starbucks at Bellvue unless someone has a better suggestion ! please free to contact me [via PM] for any more information
		"	1	 May 2016	0.0	['0', '0']	['0', '0']	0
48	Entertainment & dining	Musicians in Zurich?	SandraC	2089	5	Zúrich	16.06.2015, 19:14	" 
			
			But there are no tracks on your sound cloud profile...
		"	16	 Nov 2012	1.0	['0', '0']	['4', '3']	0
49	Entertainment & dining	Good vegetarian or vegetable-rich restaurant in Zurich?	bzz	25605	115	Zurich	09.06.2012, 10:57	"    That one is great too - I heard that it is actually run by the same people who own Tibits?
		"	56	 Oct 2010	2.0	['0', '0']	['13', '7']	0
50	Entertainment & dining	"""We hope your private parts are big!"""	Sbrinz	1444	1	Murten - Morat	15.04.2016, 12:56	" 
			
			Ha ha ha .. Funny... Distraction songs   "	11004	 Oct 2011	6.0	['544', '344']	['10', '602', '5', '425']	6
51	Entertainment & dining	Indian Music Band	chiragm	1006	0	St. Gallen	12.04.2016, 03:35	" 
			
			Hey there EF folks,   
I've been aching to play some indian music for some time now and am looking for form a small group to play on weekends or occasionally. I can do the vocals in Hindi, Punjabi, Bengali, so we'd need one percussionist (could be simply using a cajon) and one person on acoustics.    
I have european friends here who really want to listen to some live Indian music (and it's not BOLLYWOOD music for god's sake). Covers of some pop yes, but I associate bollywood with a lot of garbage, so refrain from using that word.   
You could PM me if you're interested.   
Cheers,   
Chirag
		"	1	 Apr 2016	0.0	['0', '0']	['0', '0']	0
52	Entertainment & dining	Warhammer Basel	vicentribera	5856	29	Basel	17.01.2014, 13:09	" 
			
			My son is interested in this - Fantasy - anyone got any figures gathering dust that they want to sell?   
Specifically looking for Elves or Orcs.
		"	8	 Jan 2014	0.0	['0', '0']	['0', '0']	0
53	Entertainment & dining	Mandir vs Indian Tandoori Palace - Basel	Caviarchips	9266	65	Basel Stadt	23.02.2012, 18:33	    Canoodling!? Canoodling? Is that some sort of posh curry?   	4006	 May 2010	6.0	['110', '83']	['6', '677', '2', '388']	6
54	Entertainment & dining	Malaysian food	Papa Goose	3896	16	Ägeri	30.08.2012, 01:18	" 
			
			@chosenjade   
Thank you for the update and information regarding Teoh's. It is good to know that Uncle and Auntie Teoh are well and have decided to retire. We just moved to Switzerland 6 weeks ago and were wrapped when we found Teoh's restaurant. We felt so lost last night when we saw the restaurant vacated. Your description of them is spot on - Uncle Teoh gave us his clock parking card 4 weeks ago and taught us how to use it as we had no idea.   
Please wish them well and thank them for our two unforgettable dinners.
		"	3615	 Apr 2008	6.0	['233', '190']	['4', '049', '1', '745']	6
55	Entertainment & dining	Buffet in Basel - recommendation?	stamplover	1428	5	Lausanne	08.03.2016, 21:54	" 
			
			There is a buffet restaurant zic zac. 
link is here   "	178	 Apr 2012	3.0	['2', '2']	['46', '31']	2
56	Entertainment & dining	Cafes or bars with resident pets	Veltliner	1313	5	ZH / SZ	29.02.2016, 15:54	"    There is the Jazz cafe in Montreux (not the famous one) 
Avenue de Alpes 8, 1820 Montreux, Switzerland   
if they havent closed down by now....  
but they have a big dog otis roaming around the bar
		"	271	 Jun 2015	4.0	['3', '3']	['339', '128']	5
57	Entertainment & dining	budget eating in Lausanne?	jojojiaying	12549	20	Cully	13.09.2011, 18:08	" 
			
			Here is a place that you would never think of going, wonderful Italian food fresh everyday and mostly students at midday Mon to Sat Max Fr10.-- take-away as well. 
Buy your fresh pasta cheaper than the Migros and COOP.   
Aux Pâtes Fraîches 
chemin des Cèdres 2B 
1004 Lausanne 
Tel: 021 732 08 08   
Bonne app
		"	60	 Jun 2011	2.0	['0', '0']	['6', '6']	0
58	Entertainment & dining	This is one for the nerds!...	McTAVGE	1290	6	Geneva	23.03.2016, 22:25	    I guess you won't be difficult to identify....       I would agree with you but that would make me a nerd. And everyone knows I'm the coolest cat here on EF.     	2000	 Apr 2010	5.0	['19', '18']	['2', '042', '817']	6
59	Entertainment & dining	Wagamama coming to CH	chiguy	5742	43	Chicago	05.03.2008, 16:12	" 
			
			For anyone who wants their oodles of noodles experience to be bankrolled by someone else, the company that does the mystery dining for Wagamama is looking for people to go undercover in the Winterthur/Zurich branches, as and when they open.   
All details  , but the basic idea is that they cover the cost of food and drinks for up to 4 people, in return for you submitting a report about the quality of your dining experience (or lack thereof, presumably...).
		"	511	 Jan 2007	5.0	['4', '4']	['322', '190']	5
60	Entertainment & dining	Zurich Whisky Ship	Leafy	2996	4	...	01.12.2012, 16:23	"     
2016 from Dec 01 to Dec 04
		"	905	 Feb 2010	5.0	['89', '68']	['1', '458', '560']	6
61	Entertainment & dining	Buffet lunch/dinner near dubendorf	Naveena Kumaran	961	4	Dubendorf Zurich	16.03.2016, 19:58	" 
			
			The Kang In, Zürichstrasse 27 in Dübendorf does an excellent Asian buffet at lunchtimes.   "	16	 Mar 2016	1.0	['0', '0']	['1', '1']	0
62	Entertainment & dining	St. Patrick's Day - Where's the action?	olygirl	8534	41	d' Innerschwiiz	10.03.2010, 13:36	" 
			
			Anyone coming mid afternoon boozing in Lausanne tomorrow? Probably shortly after lunch.  "	5073	 Oct 2007	6.0	['225', '148']	['10', '894', '3', '332']	6
63	Entertainment & dining	Brunch in Zurich	Nanda	82366	191	Zurich	18.07.2006, 12:49	" 
			
			Hey, have fun. And let us know how it goes.   "	813	 May 2005	5.0	['2', '1']	['168', '114']	3
64	Entertainment & dining	Spanish-speaking community // Meeting in Geneva - January 13, 2013	Arnaud52	1936	2	Genève	07.11.2012, 12:14	" 
			
			Arnaud with a French name, estoy lista.
		"	23	 Nov 2012	1.0	['0', '0']	['3', '3']	0
65	Entertainment & dining	Musician /pianist/jazz band	Samanthahonstetter	886	0	Zurich	13.03.2016, 04:04	" 
			
			Dear all,      
I m organizing my father turn 90s birthday.   
Is any one know how to find the musician for playing piano or jazz during the birthday lunch?   
Thanks for the feedback.   
BR ,     
Samantha
		"	6	 May 2011	0.0	['0', '0']	['0', '0']	2
66	Entertainment & dining	Ghost Walk Cancellations	Dan of the dead	756	0	Adlikon ZH	10.03.2016, 13:19	" 
			
			A bit of a long shot, but in case any EF members were planning to attend the Ghost Walk of Zurich either tonight or tomorrow (10th and 11th March), they have been cancelled, regrettably, due to ill health.   
I apologise for any inconvenience this might cause.
		"	275	 Apr 2006	4.0	['2', '2']	['256', '105']	3
67	Entertainment & dining	Oscars 2016 (Channel in ZH)	jasmineLR	981	2	Stäfa, Zürich Canton	28.02.2016, 19:49	" 
			
			Thx rdm
		"	30	 Jun 2014	2.0	['0', '0']	['13', '10']	0
68	Entertainment & dining	Cinema films in English	kamatz	5038	17	Sennwald	13.11.2012, 18:13	" 
			
			Film   
I saw this film in English in Bern, a story set in the 1950's about a young Irish woman emigrating to New York, then visiting her mother in Ireland, and being pulled between the USA and Ireland.              
Drama, Romance 
                                       Canada, Ireland, UK (2015)                      
                                                                                  Cast:                          ,  ,  ,  ,    
                                                                                                   Director:                           "	12	 Nov 2012	1.0	['0', '0']	['12', '2']	0
69	Entertainment & dining	DJ needed for a wedding	rac0820	1111	1	basel	20.02.2016, 16:56	" 
			
			I can help. Free and quick quotes. Best priced packages, excellent equipment and friendly service. I also have very good references. 
PM me.
		"	5	 Mar 2010	0.0	['0', '0']	['2', '1']	0
70	Entertainment & dining	No Star Wars kino entry for kids under 12?	esto	4571	43	Bern, baby, Bern	21.12.2015, 09:39	"    I wouldn't say it is a movie made for adults...between 7-8 to 17-18...   
My son wanted his first Darth Vader at 6...no ID, no questions...  "	1272	 Mar 2008	5.0	['38', '36']	['2', '401', '1', '040']	6
71	Entertainment & dining	Best Grand Café in Zurich?	Vince	3697	10	Uster, ZH	06.04.2007, 23:20	" 
			
			What I miss in Zürich, is a nice grand café like they have lots of in Amsterdam. Hopefully, that's just because I haven't found one since I live here.    
A place to have a good coffee (not from a push-the-button-machine, but for example from a proper Cimbali machine), where you can sit and relax on a Saturday on Sunday afternoon. Where they have international newspapers and magazines. Where a variety of people come, with a lively, colourful, informal atmopshere. 
I asked in Odeon on Limmatquai, where the response was...""ah..a grand café like they have in Paris you mean??"". I do not mean a packed Movenpick at Stadelhofen, nor a Lindt+Sprungli coffeeplace, or a Starbucks which seems to attract backpack tourists and teenagers in great numbers and the coffee really isn't good quality. What I'm frankly hoping to find is a Zürich-equivalent to   in Amsterdam.   
My closest find so far, and recommend people to go, would be the  . Nice atmosphere, mix of people, good coffee machine and nice brunch/lunch menu.    
Any better ideas for places like this or better in or around Zürich?
		"	139	 Sep 2006	3.0	['0', '0']	['89', '52']	1
72	Entertainment & dining	Youngsters 20s & 30s from Luzern/Lucerne - lets meet!	Pavell	1017	0	Luzern	06.02.2016, 00:05	" 
			
			Hi everyone! If you are in your 20s or 30s, live around Luzern and want to meet some new people at your age, just leave a short introduction in this thread   The purpose is to get together and create a local community of young people around Luzern, because it's always easier to hang out, find common language and interests with people at the same age   Maybe we can start from organizing some introduction party?   So, lets get to know each other!   
Then I'll start - I'm Pawel, 26 y.o. from Poland living about 20km from Luzern   "	2	 May 2015	0.0	['0', '0']	['0', '0']	0
73	Entertainment & dining	Asian Pop-up Restaurant open in Feb.	travelingheel	1007	0	zurich	05.02.2016, 11:07	" 
			
			Hey everyone! Thought that some of you expats might be interested to try something different. There's a funky Asian pop-up restaurant opening in February for just two weeks! First week will be authentic Chinese in conjunction to Chinese New Year (dumplings!) and Second week will be Japanese.    
The location will only be revealed on Sunday but they are already taking reservations and you can only do it via their FB page. In case you want to check it out for yourself, here's the link.    
Have a great weekend everyone.   
Cheers
		"	2	 Apr 2014	0.0	['0', '0']	['1', '1']	0
74	Entertainment & dining	Any Ingress players in Bern?	heypete	782	0	Bern, Switzerland	03.02.2016, 11:34	" 
			
			Hi all,   
I finally succumbed to peer pressure and got myself a smartphone, so now I'm playing   as I go about my day in Bern.   
Anyone else in Bern play? If so, want to meet up periodically?
		"	70	 May 2011	2.0	['0', '0']	['28', '19']	0
75	Entertainment & dining	Fish and Chips in Basel. At last.	ipoddle	23093	178	basel	07.10.2014, 19:14	"    Fish sandwich sounds great.
		"	757	 Jan 2008	5.0	['20', '13']	['619', '271']	3
76	Entertainment & dining	Australia Day	JoshFromOz	3401	18	Winterthur	01.01.2015, 03:33	    YAY!  We got colonized!        	26	 Aug 2014	1.0	['6', '4']	['32', '7']	4
77	Entertainment & dining	Solothurn Film Festival	Sbrinz	927	2	Murten - Morat	26.01.2016, 08:59	" 
			
			good to know, at least for upcoming years.
		"	11004	 Oct 2011	6.0	['544', '344']	['10', '602', '5', '425']	6
78	Entertainment & dining	"Looking for ""Cards Against Humanity"""	swisscub	7638	15	Zurich	22.01.2014, 13:39	" 
			
			Love that game!!    
They have a secret international online shop. You have to ask nicely and they might give you the link (read the FAQ!). 
They sent me the link and I just ordered my copy.   
There are also some sellers on aliexpress who will even ship for free. Don't expect the same quality, though!
		"	295	 May 2013	4.0	['15', '2']	['175', '85']	3
79	Entertainment & dining	Family Bday tips for 11 yr old girl?	AndreaSY	1282	14	Luzern	22.11.2015, 08:42	" 
			
			My kids LOVED the transport museum.  Then off to Vapiano for pizza out (kids pizzas are only CHF 5 each!).  Makes for a great day.
		"	8	 Nov 2015	0.0	['0', '0']	['0', '0']	0
80	Entertainment & dining	Event Locations Spring 2016 (Outdoors)	Laempefescht	676	0	Zürich, Switzerland	22.01.2016, 18:20	" 
			
			Hiya,   
Wondering if anyone has some suggestions for interesting and/or trendy (something a little different) locations for a spring ""apero"" in Zurich (preferably around 8005). We'll need room for around 50 people.    
Thanks!!
		"	250	 Nov 2012	4.0	['4', '4']	['226', '95']	2
81	Entertainment & dining	Cinema Vouchers	Brist	709	4	n/a	11.01.2016, 11:39	" 
			
			There is a Pathe Friends Card:       
Here you find single vouchers:      "	2	 Jan 2016	0.0	['0', '0']	['0', '0']	0
