	hrefs	replies	threads	views
16	http://www.englishforum.ch/business-entrepreneur/263036-meet-up-traders-lausanne.html	12	Meet up Traders in Lausanne	692
17	http://www.englishforum.ch/business-entrepreneur/263203-pro-cons-advice-start-up-capital.html	24	Pro & cons -advice on start up capital	940
18	http://www.englishforum.ch/business-entrepreneur/263244-starting-business-while-working-full-time.html	4	Starting a business while working full time	341
19	http://www.englishforum.ch/business-entrepreneur/263240-verein-vs-gmbh-business-model.html	2	Verein vs GmbH business model	265
20	http://www.englishforum.ch/business-entrepreneur/263209-using-second-pillar-funding-start-up-gmbh.html	12	Using second pillar for funding start up/GmbH	535
21	http://www.englishforum.ch/business-entrepreneur/263004-swiss-investing-french-real-estate.html	19	swiss, investing in french real estate	722
22	http://www.englishforum.ch/business-entrepreneur/238817-setting-up-sole-proprietorship-zurich-recommendations-process.html	19	Setting up a sole proprietorship in Zurich: Recommendations for the process	2,936
23	http://www.englishforum.ch/business-entrepreneur/263181-consultant-salaried-payrolling-pros-cons.html	1	Consultant - salaried & payrolling - pros & cons	355
24	http://www.englishforum.ch/business-entrepreneur/6473-eu-national-moving-switzerland-self-employed.html	23	EU national moving to Switzerland to be self-employed	5,008
25	http://www.englishforum.ch/business-entrepreneur/262955-temporary-freelance-work-single-uk-employer-tax-queries.html	17	Temporary freelance work for single UK employer - tax queries	723
26	http://www.englishforum.ch/business-entrepreneur/262892-giving-soft-skill-university-course-workshop.html	7	Giving a soft skill university course / workshop	505
27	http://www.englishforum.ch/business-entrepreneur/262865-registering-practice-holistic-medicine.html	3	Registering to practice Holistic medicine	528
28	http://www.englishforum.ch/business-entrepreneur/262822-pay-yourself-salary-gesch-ftsf-hrer-your-gmbh.html	1	Pay yourself a salary as Geschäftsführer of your GmbH	525
29	http://www.englishforum.ch/business-entrepreneur/261451-seeking-business-admin-services.html	5	Seeking Business Admin Services	984
30	http://www.englishforum.ch/business-entrepreneur/238706-start-small-online-store-switzerland-what-about-taxes.html	14	Start a small online store in Switzerland - what about taxes?	2,301
31	http://www.englishforum.ch/business-entrepreneur/262556-music-royalties-fees-if-playing-music-your-bar.html	1	Music royalties / fees if playing music in (your) Bar	498
32	http://www.englishforum.ch/business-entrepreneur/262522-tax-ahv-alv-freelancer-spouse.html	5	Tax & AHV/ALV for Freelancer Spouse	564
33	http://www.englishforum.ch/business-entrepreneur/410-starting-business-switzerland.html	276	Starting a business in Switzerland.	113,026
34	http://www.englishforum.ch/business-entrepreneur/261315-hotel-meeting-facilities-small-group-zurich.html	7	Hotel meeting facilities for small group in Zurich?	750
35	http://www.englishforum.ch/business-entrepreneur/244084-import-tax-china.html	11	Import Tax from China	2,474
36	http://www.englishforum.ch/business-entrepreneur/262421-ip-question-while-under-contract-side-project.html	10	IP question while under contract and side project	490
37	http://www.englishforum.ch/business-entrepreneur/197529-importing-goods-china-geneva-stored-france.html	27	Importing goods from China to Geneva, stored in France	3,393
38	http://www.englishforum.ch/business-entrepreneur/262273-coworking-zug.html	0	Coworking in Zug	428
39	http://www.englishforum.ch/business-entrepreneur/262212-hired-60-working-freelance-side.html	4	Hired 60% and working freelance on the side	560
40	http://www.englishforum.ch/business-entrepreneur/262183-do-switzerland-good-holding-company.html	2	Do switzerland is good for holding company?	398
41	http://www.englishforum.ch/business-entrepreneur/262112-standard-employment-contract-template.html	5	Standard employment contract template	476
42	http://www.englishforum.ch/business-entrepreneur/261546-anybody-forum-uses-www-kashflow-com-their-swiss-company.html	6	Anybody on the forum uses www.kashflow.com for their Swiss company?	649
43	http://www.englishforum.ch/business-entrepreneur/262151-online-offline-shelves-pls-advice.html	0	From online to offline shelves - pls advice	318
44	http://www.englishforum.ch/business-entrepreneur/262107-several-questions-trademark-registration-ch-usa.html	5	Several questions on Trademark registration in CH and USA	412
45	http://www.englishforum.ch/business-entrepreneur/262061-how-find-out-sales-business.html	4	How to find out the sales of a business	387
46	http://www.englishforum.ch/business-entrepreneur/261979-25yr-old-36-000chf-2yrs-freelancer-stocked-way-forward.html	8	25yr Old  36,000CHF in 2yrs Freelancer Stocked! The way forward?	696
47	http://www.englishforum.ch/business-entrepreneur/261961-need-business-website-logo-your-business.html	3	Need a business website and logo for your business?	351
48	http://www.englishforum.ch/business-entrepreneur/184267-payroll-software-recommendation.html	11	Payroll software recommendation	3,182
49	http://www.englishforum.ch/business-entrepreneur/261947-sole-proprietorship-basel-effektive-abrechnung.html	1	Sole Proprietorship Basel - Effektive Abrechnung	293
50	http://www.englishforum.ch/business-entrepreneur/261391-cheapest-way-wire-money-us.html	10	Cheapest way to wire money to the US?	557
51	http://www.englishforum.ch/business-entrepreneur/259597-best-bank-small-companies.html	14	Best bank for small companies?	887
52	http://www.englishforum.ch/business-entrepreneur/261771-transcripting-interview-any-app-sw-doing.html	4	Transcripting an interview. Any app/sw doing this?	390
53	http://www.englishforum.ch/business-entrepreneur/261524-commercial-photographer-wanted-zurich-product-shoot.html	3	Commercial Photographer wanted for Zurich product shoot.	489
54	http://www.englishforum.ch/business-entrepreneur/261122-looking-job-ideas.html	7	Looking for job ideas	722
55	http://www.englishforum.ch/business-entrepreneur/178854-line-between-hobby-business.html	14	Line between hobby and business?	2,258
56	http://www.englishforum.ch/business-entrepreneur/260285-gmbh-tax-return.html	3	GmbH tax return	670
57	http://www.englishforum.ch/business-entrepreneur/260451-economics-graduate-london-relocating-switzerland-advice-will-appreciated.html	52	Economics graduate from London relocating to Switzerland - advice will be appreciated	4,231
58	http://www.englishforum.ch/business-entrepreneur/259930-small-business-switzerland.html	5	Small business in Switzerland	981
59	http://www.englishforum.ch/business-entrepreneur/259534-full-time-job-gmbh.html	24	Full-time job and GmbH	2,155
60	http://www.englishforum.ch/business-entrepreneur/259235-starting-own-company-while-working-100-a.html	6	Starting an own company while working 100%	1,328
61	http://www.englishforum.ch/business-entrepreneur/242883-investment-idea.html	69	Investment idea	5,930
62	http://www.englishforum.ch/business-entrepreneur/260495-business-mba.html	0	Business MBA	307
63	http://www.englishforum.ch/business-entrepreneur/260046-will-avs-accept-me-self-employed-if-i-already-have-day-job.html	2	"Will AVS accept me as self-employed if I already have a ""day job""?"	577
64	http://www.englishforum.ch/business-entrepreneur/260369-issuing-salary-slip-cleaning-lady.html	2	Issuing a salary slip to cleaning lady	549
65	http://www.englishforum.ch/business-entrepreneur/78233-experience-registering-self-employed-lausanne-australian-b-permit.html	18	Experience registering as self employed in Lausanne as an Australian with a B permit	4,502
66	http://www.englishforum.ch/business-entrepreneur/219542-becoming-self-employed-switzerland.html	10	Becoming self-employed in Switzerland	2,747
67	http://www.englishforum.ch/business-entrepreneur/259985-podcasters.html	0	Podcasters	351
68	http://www.englishforum.ch/business-entrepreneur/29963-recommend-payroll-services-provider.html	10	Recommend a payroll services provider?	7,574
69	http://www.englishforum.ch/business-entrepreneur/259693-hosting-wish-list.html	13	Hosting wish list	669
70	http://www.englishforum.ch/business-entrepreneur/257436-swiss-accountancy-service-recommendations.html	6	Swiss accountancy service recommendations?	1,184
71	http://www.englishforum.ch/business-entrepreneur/206283-buying-china-free-trade-agreement-customs.html	23	Buying from China, Free Trade Agreement and Customs	4,317
72	http://www.englishforum.ch/business-entrepreneur/259638-purse-bag-production-ticino-italy.html	0	Purse/Bag production in Ticino or Italy	389
73	http://www.englishforum.ch/business-entrepreneur/259459-time-kick-off-my-beverage-business-switzerland.html	28	Time to kick off my beverage business in Switzerland	2,165
74	http://www.englishforum.ch/business-entrepreneur/257325-what-your-idea-become-rich.html	65	What is your idea to become rich?	5,431
75	http://www.englishforum.ch/business-entrepreneur/259266-art-connections-schaffhausen.html	0	Art connections in Schaffhausen	398
76	http://www.englishforum.ch/business-entrepreneur/258893-selling-your-handmade-stuff.html	4	Selling your handmade stuff	848
77	http://www.englishforum.ch/business-entrepreneur/253456-logo-design-branding-recommendations.html	15	Logo design / branding -- recommendations?	2,624
78	http://www.englishforum.ch/business-entrepreneur/259111-client-refused-pay-bill-how-proceed-legally.html	10	A client refused to pay a bill. How to proceed legally?	1,094
79	http://www.englishforum.ch/business-entrepreneur/259028-distribution-agency.html	3	Distribution Agency	512
80	http://www.englishforum.ch/business-entrepreneur/256855-voip-softphone-experiences-recommendations.html	8	VOIP Softphone experiences/recommendations?	1,211
81	http://www.englishforum.ch/business-entrepreneur/67214-any-etsy-sellers-zurich-area.html	66	Any Etsy Sellers in the Zurich area?	11,462
82	http://www.englishforum.ch/business-entrepreneur/258585-etsy-type-products-switzerland.html	12	Etsy type products in Switzerland	980
83	http://www.englishforum.ch/business-entrepreneur/258744-opening-daycare.html	41	Opening a daycare	1,933
84	http://www.englishforum.ch/business-entrepreneur/258515-trying-open-bank-account.html	13	trying to open a bank account	978
85	http://www.englishforum.ch/business-entrepreneur/254552-verbal-agreement-binding.html	9	Is a verbal agreement binding?	1,394
86	http://www.englishforum.ch/business-entrepreneur/258099-loan-my-own-ag-sa-company-myself.html	13	Loan from my own AG/SA company to myself	1,273
87	http://www.englishforum.ch/business-entrepreneur/231858-real-estate-investing.html	172	real estate investing	14,690
88	http://www.englishforum.ch/business-entrepreneur/258012-1000chf-good-day-rate-basel-contractor.html	21	1000CHF a good day rate in Basel for a contractor?	2,173
89	http://www.englishforum.ch/business-entrepreneur/72197-corporate-gifts.html	20	Corporate Gifts	3,776
90	http://www.englishforum.ch/business-entrepreneur/230221-let-s-build-brewery.html	40	Let's build a brewery	6,807
91	http://www.englishforum.ch/business-entrepreneur/257902-information-re-sale-figures-profits-swiss-companies.html	2	information re sale figures and profits of swiss companies	692
92	http://www.englishforum.ch/business-entrepreneur/256746-moving-switzerland-start-contracting-help.html	9	Moving to Switzerland to start contracting - help!	1,350
93	http://www.englishforum.ch/business-entrepreneur/97014-part-time-entitled-paid-holidays.html	17	Part-time entitled to paid holidays?	2,374
94	http://www.englishforum.ch/business-entrepreneur/257558-common-prpgrammers-do-freelance-jobs.html	3	Is it common for Prpgrammers to do freelance jobs?	745
95	http://www.englishforum.ch/business-entrepreneur/90960-how-work-freelance-translator-switzerland.html	16	How to work as freelance translator in Switzerland?	6,647
96	http://www.englishforum.ch/business-entrepreneur/257326-sole-entrepreneurship-what-about-brand.html	1	Sole entrepreneurship: What about the Brand?	709
97	http://www.englishforum.ch/business-entrepreneur/256860-credit-suisse-extraordinary-business-account-charges.html	3	Credit Suisse extraordinary business account charges	1,191
98	http://www.englishforum.ch/business-entrepreneur/256759-looking-open-specialty-cafe.html	4	Looking to open a a specialty cafe...	970
99	http://www.englishforum.ch/business-entrepreneur/225201-how-start-ngo-cultural-center-switzerland.html	5	How to start an NGO/ Cultural Center in switzerland?	2,165
100	http://www.englishforum.ch/business-entrepreneur/246503-contracting-switzerland-vs-uk.html	22	Contracting in Switzerland vs UK	3,669
101	http://www.englishforum.ch/business-entrepreneur/256677-any-idea-really-welcomed.html	41	Any idea is really welcomed	2,002
102	http://www.englishforum.ch/business-entrepreneur/216435-becoming-self-employed-ticino-eu-citizen.html	25	Becoming self-employed in Ticino [EU citizen]	3,410
103	http://www.englishforum.ch/business-entrepreneur/255217-business-start-up-switzerland.html	4	Business start up switzerland	1,581
104	http://www.englishforum.ch/business-entrepreneur/256136-virtual-office-companies.html	1	Virtual office companies	981
105	http://www.englishforum.ch/finance-banking-taxation/169435-moneyhouse-personal-data-privacy.html	-	Money House posting information from the commercial registrar on the internet	-
106	http://www.englishforum.ch/business-entrepreneur/255766-opening-english-language-school.html	33	Opening a English Language School	2,410
107	http://www.englishforum.ch/business-entrepreneur/228476-accounting-software-mac.html	18	Accounting software for mac	4,438
108	http://www.englishforum.ch/business-entrepreneur/252667-small-business-startup-loan.html	26	Small business startup loan?	3,107
109	http://www.englishforum.ch/business-entrepreneur/167014-betreibung-any-experiences-process.html	70	Betreibung any experiences of the process.	8,306
110	http://www.englishforum.ch/business-entrepreneur/255388-swiss-company-installation-support.html	0	Swiss company for installation and support	746
111	http://www.englishforum.ch/business-entrepreneur/255103-investment-partner-specific-startup-where-look.html	10	investment / partner for a specific startup - where to look for	1,575
112	http://www.englishforum.ch/business-entrepreneur/255169-post-office-alternative-shipping-abroad.html	4	post office alternative/shipping abroad?	926
113	http://www.englishforum.ch/business-entrepreneur/255031-selling-farmers-markets-etc.html	3	Selling at Farmers Markets, etc	921
114	http://www.englishforum.ch/business-entrepreneur/254351-moving-switzerland-do-i-keep-my-uk-business.html	6	Moving to Switzerland. Do I keep my UK business?	1,467
115	http://www.englishforum.ch/business-entrepreneur/254959-site-market-survey.html	3	On site market survey	829
116	http://www.englishforum.ch/business-entrepreneur/254944-business-directory.html	0	Business directory?	725
117	http://www.englishforum.ch/business-entrepreneur/254881-best-location-concept-store-zurich.html	7	Best location for a concept store in Zurich?	1,041
118	http://www.englishforum.ch/business-entrepreneur/254706-advice-new-entrepeneurs.html	8	Advice for new entrepeneurs	1,249
119	http://www.englishforum.ch/business-entrepreneur/254656-accounting-bookkeeping-fee-s-finding-one-vaud-area.html	1	Accounting/bookkeeping fee's and finding one in Vaud area	821
120	http://www.englishforum.ch/business-entrepreneur/254752-serviced-office-cant-zug-what-normal-price.html	3	Serviced Office in Cant. Zug: what is the normal price?	857
121	http://www.englishforum.ch/business-entrepreneur/254763-normal-procedure-renting-commerce-room.html	18	Normal procedure for renting a commerce room?	947
122	http://www.englishforum.ch/business-entrepreneur/253741-payroll-processing-fees.html	5	Payroll processing fees?	1,263
123	http://www.englishforum.ch/business-entrepreneur/254178-dead-freight-what-crime-name-french-german.html	17	dead freight, what crime name in french or german?	1,333
124	http://www.englishforum.ch/business-entrepreneur/254196-architect-3d-specialist-salary-zurich.html	15	Architect / 3D specialist salary in Zurich	1,427
125	http://www.englishforum.ch/business-entrepreneur/252635-business-cards-printing-abroad.html	18	Business cards printing abroad	2,192
126	http://www.englishforum.ch/business-entrepreneur/253865-sole-trader-contractor-vat-needed-us-companies.html	8	Sole-trader contractor: VAT needed for US companies?	985
127	http://www.englishforum.ch/business-entrepreneur/252207-printing-out-all-documents.html	10	Printing out all documents?	1,388
128	http://www.englishforum.ch/business-entrepreneur/252703-selling-online-shop-how-do.html	7	Selling an online shop - how to do it?	1,647
129	http://www.englishforum.ch/business-entrepreneur/253781-signing-authority.html	13	Signing authority	1,036
130	http://www.englishforum.ch/business-entrepreneur/253001-starting-web-hosted-ch.html	8	Starting web hosted in CH	1,305
131	http://www.englishforum.ch/business-entrepreneur/250882-opening-parallel-busisness-while-employee-company.html	6	Opening a parallel Busisness while employee in company	1,698
132	http://www.englishforum.ch/business-entrepreneur/252900-freelancer-legal-issues-ch.html	16	Freelancer legal issues in CH	1,830
133	http://www.englishforum.ch/business-entrepreneur/253230-avs-similar-considering-foreign-income.html	3	AVS or similar considering foreign income	845
134	http://www.englishforum.ch/business-entrepreneur/253228-food-van-permission-bern.html	0	Food Van Permission in Bern	799
135	http://www.englishforum.ch/business-entrepreneur/253137-nominee-service-rates.html	0	Nominee service rates	663
136	http://www.englishforum.ch/business-entrepreneur/252609-sole-operator-avs-approval-information-not-german-possible.html	5	Sole operator / AVS approval information NOT in German. Possible?	960
137	http://www.englishforum.ch/business-entrepreneur/252988-accountant-luzern.html	0	Accountant in Luzern	744
138	http://www.englishforum.ch/business-entrepreneur/252720-building-codes-standards.html	1	building codes / standards	741
139	http://www.englishforum.ch/business-entrepreneur/251151-company-setup-when-doing-business-abroad.html	2	Which company setup when doing business abroad?	1,226
140	http://www.englishforum.ch/business-entrepreneur/252326-sa-company-legality.html	1	SA company legality	937
141	http://www.englishforum.ch/business-entrepreneur/252206-advice-bio-certification-company-procert-bio-inspecta.html	0	Advice with bio certification company - Procert or Bio inspecta	724
142	http://www.englishforum.ch/business-entrepreneur/2598-how-freelance-switzerland.html	284	How to freelance in Switzerland?	72,931
143	http://www.englishforum.ch/business-entrepreneur/251720-vat-number.html	4	VAT Number?	936
144	http://www.englishforum.ch/business-entrepreneur/251521-food-bike.html	4	Food bike	1,050
145	http://www.englishforum.ch/business-entrepreneur/251108-lost-profits.html	12	lost profits	1,361
146	http://www.englishforum.ch/business-entrepreneur/251076-recommendation-lawyer-solicitor.html	3	Recommendation for Lawyer / Solicitor	1,102
147	http://www.englishforum.ch/business-entrepreneur/250867-shoemaker-switzerland.html	13	shoemaker in Switzerland	1,544
148	http://www.englishforum.ch/business-entrepreneur/239898-help-starting-cafe-bakery-zurich.html	31	Help with starting a cafe/bakery in Zurich	5,519
149	http://www.englishforum.ch/business-entrepreneur/250837-s-verein-establishment-swiss-verein.html	9	S.Verein [Establishment of a Swiss Verein]	1,224
150	http://www.englishforum.ch/business-entrepreneur/241667-cost-business-english-classes.html	3	Cost of Business English classes?	1,594
151	http://www.englishforum.ch/business-entrepreneur/249587-shipping-delivery-costs-ch-eu.html	8	Shipping and delivery costs in CH and EU	1,779
152	http://www.englishforum.ch/business-entrepreneur/248419-einzelfirma-bank-account.html	16	"""Einzelfirma"" bank account"	1,999
153	http://www.englishforum.ch/business-entrepreneur/249687-einzelfirma-can-only-have-one-sort-activity.html	8	Einzelfirma can only have one sort of activity?	1,030
154	http://www.englishforum.ch/business-entrepreneur/250120-client-taking-long-pay.html	4	Client taking long to pay	878
155	http://www.englishforum.ch/business-entrepreneur/249263-income-declarations-taxes-freelance-company.html	9	Income declarations for taxes for freelance company	1,296
156	http://www.englishforum.ch/business-entrepreneur/249630-freelancing-ch-client-germany-anything-special-about-billing.html	9	Freelancing from CH for a client in Germany: anything special about billing?	1,204
157	http://www.englishforum.ch/business-entrepreneur/249803-company-visit-request.html	9	Company Visit Request	1,472
158	http://www.englishforum.ch/business-entrepreneur/249972-registered-vs-non-registered-freelance-consulting-business.html	20	Registered vs non-registered freelance consulting business	1,750
159	http://www.englishforum.ch/business-entrepreneur/228080-closing-swiss-company.html	8	Closing a Swiss Company	2,987
160	http://www.englishforum.ch/business-entrepreneur/249741-extra-earnings-declaration-student-b-permit.html	1	Extra earnings declaration on a student B-permit	683
161	http://www.englishforum.ch/business-entrepreneur/249643-einzelfirma-take-out-2-pension.html	4	Einzelfirma - Take out 2.Pension	868
162	http://www.englishforum.ch/business-entrepreneur/133215-small-business-sale-wanted.html	17	Small business for sale wanted	10,827
163	http://www.englishforum.ch/business-entrepreneur/249586-using-swiss-made-logo-products.html	12	Using swiss made logo on the products	2,645
164	http://www.englishforum.ch/business-entrepreneur/246504-why-when-should-i-register-einzelfirma.html	7	why/when should i register as einzelfirma	1,575
165	http://www.englishforum.ch/business-entrepreneur/249057-self-employed-contributions-oasi-di-ic.html	0	Self-employed and Contributions OASI/DI/IC	775
166	http://www.englishforum.ch/business-entrepreneur/248974-car-market-switzerland-aftermarket-car-parts.html	16	Car Market in Switzerland? Aftermarket car parts?	1,676
167	http://www.englishforum.ch/business-entrepreneur/248545-evaluating-risks-business-partnership.html	18	Evaluating risks on business partnership	1,296
168	http://www.englishforum.ch/business-entrepreneur/248954-paying-freelancer-bitcoin-taxes.html	2	Paying freelancer with bitcoin (taxes...)	810
169	http://www.englishforum.ch/business-entrepreneur/248862-combining-email-domain-metanet.html	1	Combining email with domain on Metanet	679
170	http://www.englishforum.ch/business-entrepreneur/248635-work-like-accountant-switzerland.html	6	Work like Accountant in Switzerland !	1,263
171	http://www.englishforum.ch/business-entrepreneur/248753-finding-zurich-based-business-partner.html	0	Finding a Zurich based business partner	779
172	http://www.englishforum.ch/business-entrepreneur/244427-home-cooking-business-kitchen-inspection-zuerich.html	2	Home cooking business and kitchen inspection - Zuerich	1,356
173	http://www.englishforum.ch/business-entrepreneur/248345-moonlighting.html	8	Moonlighting	1,178
174	http://www.englishforum.ch/business-entrepreneur/248329-database-business-adresses-specific-branche.html	3	Database with business adresses in specific branche	737
175	http://www.englishforum.ch/business-entrepreneur/247979-what-kind-certificate-i-need-when-i-want-have-tea-room.html	11	what kind certificate that i need when i want to have tea room	1,226
176	http://www.englishforum.ch/business-entrepreneur/248300-need-civil-engineer.html	0	Need a Civil Engineer	665
177	http://www.englishforum.ch/business-entrepreneur/22392-can-you-have-paypal-account-switzerland.html	43	Can you have a Paypal account in Switzerland?	17,831
178	http://www.englishforum.ch/business-entrepreneur/247696-looking-business-ideas-english-speakers-switzerland.html	3	looking for  business ideas for english speakers in switzerland.	1,192
179	http://www.englishforum.ch/business-entrepreneur/247567-medical-background-checks-employment.html	2	medical background checks for employment	813
180	http://www.englishforum.ch/business-entrepreneur/246760-self-employed-builder.html	4	Self employed builder	1,139
181	http://www.englishforum.ch/business-entrepreneur/247339-business-postage-uk.html	4	Business postage from UK	756
182	http://www.englishforum.ch/business-entrepreneur/245114-online-shop-importing-stuff-eu.html	12	Online shop & importing stuff from EU	2,370
183	http://www.englishforum.ch/business-entrepreneur/246831-sea-port-importation-question.html	7	sea port importation question	1,001
184	http://www.englishforum.ch/business-entrepreneur/246835-swiss-online-business-shipping-question.html	2	Swiss Online Business -- Shipping Question	853
185	http://www.englishforum.ch/business-entrepreneur/240952-shop-next-denner-migros.html	43	A shop next to Denner and Migros	4,198
186	http://www.englishforum.ch/business-entrepreneur/246480-workspaces-around-zug.html	2	Workspaces in and around Zug	773
187	http://www.englishforum.ch/business-entrepreneur/246317-south-african-products-switzerland.html	10	South African products to Switzerland	1,579
188	http://www.englishforum.ch/business-entrepreneur/245934-working-your-own-what-kind-license-do-you-need.html	8	Working on your own, what kind of license do You need?	1,300
189	http://www.englishforum.ch/business-entrepreneur/245963-buying-equipment-business-use-vs-tax-relief.html	1	Buying equipment for business use vs. tax relief	741
190	http://www.englishforum.ch/business-entrepreneur/245865-native-english-online-content-writers-copywriters-demand-switzerland.html	43	Are native English online content writers/copywriters in demand in Switzerland?	3,185
191	http://www.englishforum.ch/business-entrepreneur/245809-clothing-business-zurich-jeans-t-shirt-others.html	4	Clothing business in Zurich (jeans, t-shirt!and others )	1,203
192	http://www.englishforum.ch/business-entrepreneur/245415-english-contracts-binding-german-ones.html	18	English contracts as binding as German ones?	1,546
193	http://www.englishforum.ch/business-entrepreneur/245186-small-company-registration-self-business.html	8	small company registration, self business	1,472
194	http://www.englishforum.ch/business-entrepreneur/243524-how-place-vending-machine-lausanne.html	5	How to place a vending machine in Lausanne?	1,461
195	http://www.englishforum.ch/business-entrepreneur/227686-finding-investors.html	6	Finding Investors	2,590
196	http://www.englishforum.ch/business-entrepreneur/245289-adding-capital-your-gmbh.html	1	"""Adding capital"" to your GmbH...?"	950
197	http://www.englishforum.ch/business-entrepreneur/244923-would-you-want-specialist-pregnancy-fitness.html	10	Would you want specialist pregnancy fitness?	1,392
198	http://www.englishforum.ch/business-entrepreneur/244920-k-ndigungsfrist-translation-explanation-contract.html	5	Kündigungsfrist translation/explanation from contract	1,121
199	http://www.englishforum.ch/business-entrepreneur/208649-webshop.html	14	Webshop	4,492
200	http://www.englishforum.ch/business-entrepreneur/244471-daltons-weekly.html	0	daltons weekly	760
201	http://www.englishforum.ch/business-entrepreneur/244345-marketing-startups.html	12	Marketing for startups	1,386
202	http://www.englishforum.ch/business-entrepreneur/244374-where-post-business-event.html	1	Where to post business event?	699
203	http://www.englishforum.ch/business-entrepreneur/244326-import-business.html	2	Import business	952
204	http://www.englishforum.ch/business-entrepreneur/244015-online-electronics.html	7	Online electronics	1,273
205	http://www.englishforum.ch/business-entrepreneur/173372-any-good-site-find-internships-switzerland.html	5	Any good site to find internships in switzerland?	7,617
206	http://www.englishforum.ch/business-entrepreneur/244269-einzelfirma-next-full-time-job-taxes.html	7	Einzelfirma next to full-time job - taxes?	810
207	http://www.englishforum.ch/business-entrepreneur/111226-question-all-online-shop-owners.html	10	Question for all online shop owners	3,009
208	http://www.englishforum.ch/business-entrepreneur/243945-where-do-you-buy-promotional-items-giveaways.html	8	Where do you buy promotional items (giveaways)?	997
209	http://www.englishforum.ch/business-entrepreneur/4812-setting-up-business-getting-loan.html	14	Setting up business and getting loan!!!	5,474
210	http://www.englishforum.ch/business-entrepreneur/243837-homemade-products-compliance.html	4	Homemade Products- Compliance	893
211	http://www.englishforum.ch/business-entrepreneur/149284-immigration-status-non-eu-starting-business-switzerland.html	28	Immigration status of Non-EU starting a business in Switzerland	9,456
212	http://www.englishforum.ch/business-entrepreneur/241991-start-up-switzerland.html	7	Start-up in Switzerland	1,972
213	http://www.englishforum.ch/business-entrepreneur/243093-australian-items-swiss-shelves.html	28	Australian items on Swiss shelves.	1,910
214	http://www.englishforum.ch/business-entrepreneur/243222-book-keeper.html	0	Book-keeper...	693
215	http://www.englishforum.ch/business-entrepreneur/242841-small-business-software-recommendation.html	9	Small business software recommendation	1,217
216	http://www.englishforum.ch/business-entrepreneur/243073-retail-food-business-switzerland.html	10	Retail food business in Switzerland	1,241
217	http://www.englishforum.ch/business-entrepreneur/88746-office-space-needed.html	4	Office Space needed	1,402
218	http://www.englishforum.ch/business-entrepreneur/208571-who-familiar-bitcoins.html	35	Who is familiar with Bitcoins?	4,900
219	http://www.englishforum.ch/business-entrepreneur/242861-ecommerce.html	9	Ecommerce	1,016
220	http://www.englishforum.ch/business-entrepreneur/240042-looking-immigration-law-specialists-companies.html	6	Looking for immigration law specialists for companies	1,377
221	http://www.englishforum.ch/business-entrepreneur/242725-freelance-resources.html	1	Freelance resources	721
222	http://www.englishforum.ch/business-entrepreneur/242593-hiring-myself-what-steps-do-i-need-do-order.html	27	Hiring myself... what steps do I need to do in which order?	1,583
223	http://www.englishforum.ch/business-entrepreneur/182896-web-site-cms-diy-switzerland.html	11	Web site with CMS to DIY in Switzerland?	5,156
224	http://www.englishforum.ch/business-entrepreneur/242184-permission-30-chairs-restaurant.html	9	Permission for 30+ chairs in a restaurant	1,536
225	http://www.englishforum.ch/business-entrepreneur/241930-company-event-suggestions-40-people.html	1	Company Event - suggestions (40 people)	800
